q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
175,What was the chief characteristic of the financial system of Vijayanagara Empire?,Surplus rent,Land Revenue,Income from seaports,Monetary system,39th B.P.S.C. (Pre),1994,b,"- Exp) Option b is the correct answer.
The chief characteristic of the financial system of Vijayanagara
Empire was land revenue, which was administered by a
department called Athavane. For assessment purposes, land
was divided into sections: wet land, dry land, orchards, and
woods. The amount of land revenue collected ranged from
one-sixth to one-fourth of the total agricultural output."
176,"Consider the following statements related to the mughal emperor Akbar and choose the correct answer:
Statement I: “Tansen’ was the title given to Rambali Pandey by the Mughal emperor Akbar.
Statement II: Akbar was married with the sister of Raja Man Singh.
Statement III: Abul Fazl was the author of ‘Ain-i- Akbari’.
Statement IV: Raja Todarmal was the commander- in-chief of Akbar’s army.

Code:",Only Statement I and II are correct,Only Statement III and IV are correct,Only Statement III is correct,Only Statement IV is correct,Chhattisgarh P.C.S. (Pre),2029,c,"Exp) Option c is the correct answer.
Statement I is incorrect: Tansew was not the title given to
Rambali Pandey by Akbar, but by Raja Ramchandra Singh
of Rewa, who was his patron before he joined Alkbar’s court.
Akbar gave him the title of Mian, meaning learned man.
Statement II is incorrect: Akbar was not married with
the sister of Raja Man Singh, but with the daughter of Raja

Bharmal of Amber, who was Man Singh’s grandfather. Her
name was Mariam-uz-Zamani, and she was also known as
Jodha Bai.

Statement II] is correct: Abul Fazl was the author of Ain-
i-Akbari, which was the third volume of his magnum opus,
the Akbarnama. The Ain-i-Akbari was a detailed account
of Akbar’s administration, policies, culture, religion, army,
geography, and biography. It also contained a comprehensive
description of the Mughal Empire and its provinces,
Statement IV is incorrect: Raja Todarmal was finance
minister Akbar and one of the Navaratnas (nine jewels)
of his court. He introduced a new system of land revenue
collection and assessment known as zabt or dahsala,"
177,Who of the following rulers constructed a road from East Bengal to Peshawar called Sadak-e-Azam?,Akbar,Jahangir,Islamshah,Sher Shah,Chhattisgarh P.C.S. (Pre),2018,d,"Exp) Option d is the correct answer.
The Grand Trunk Road, also known as Sarak-e-Azam,
Uttarapath, Sarak-e-Sher Shah, and Badshahi Sarak, holds
a prominent place as one of the oldest and longest major
roads in Asia, With a history dating back at least 2500 years,
it has served as a crucial link between Central Asia and the
Indian subcontinent, The road stretches approximately
2400 kin, connecting Teknaf, Bangladesh, at the Myanmar
border, to Kabul, Afghanistan. Along its route, it passes
through significant cities such as Chittagong and Dhaka in
Bangladesh, Kolkata, Allahabad, Delhi, and Amritsar in
India, and Lahore, Rawalpindi, and Peshawar in Pakistan."
178,Among the following which is a composition of Darasikoh?,Tabakat-e-Nasiri,Kitab-ul-Hind,Tahakik-e-hind,Mazzmaul Bahainna,Chhattisgarh PCS (Pre),2018,d,"Exp) Option d is the correct answer.
Mazzmaul Bahainna is a Persian treatise written by Dara
Shikoh, the eldest son of the Mughal emperor Akbar.
The title of the treatise, Majmaul Bahainna, means “The
Confluence of Two Oceans”. This is a reference to the
confluence of Hinduism and Islam, which Dara Shikoh
believed were two complementary paths to the same truth.
Majmaul Bahainna is divided into two parts. The first part
is a discussion of Hindu philosophy, and the second part is
a discussion of Islamic philosophy. Dara Shikoh compares
and contrasts the two philosophies, and he argues that they
are fundamentally the same.

Important Tips
Other treatise of Dara Sukoh:
¢ Risala-i-llahi - A Persian treatise on Sufism, which
discusses the concept of divine unity.

¢ Risala-i-Sulh-i-kul - A Persian treatise on religious
| tolerance, which argues for the need for peace and
understanding between different religions."
179,"The following were the Officers in the ‘Ashtapradhan’ of Shivaji: 
1. Mazumdar
2. Dabir
3. Waknis
4. Surnis
Select the correct answer:","1,2,3","2,3,4","1,2,4","1,3,4
(e) 1,2,3,4",Chhattisgarh P.C.S. (Pre),2017,e,"Exp) Option e is the correct answer.
There is a group of eight ministers in the Maratha Empire
called Ashtapradhan. It was an administrative and advisory
council set up in 1674 by the Maratha leader Chhatrapati
Shivaji. Mazumdar, Dabir, Waknis and Surnis were
members of Ashtapradhan.

Important Tips i
| The Ashta Pradhans were as follows: |
¢ Mukhya Pradhan or Pesliwa - The Prime Minister
» Amatya or Mazumdar - The finance minister
0 Shuru Nawis/Sachiv - Home secretary
e Walkia-Nawis - Intelligence, posts and household
affairs.
¢ Sar-i-Naubat or Senapati - Commander-in-Chief of |
| armed forces |
'« Sumant/Dabir - The Foreign Minister
« Nyayadhish ~ The Chief Justice |"
180,Which of the following was the first capital of the Bahamani Kingdom?,Bidar,Gulbarga,Daulatabad,Hussainabad,Chhattisgarh P.C.S (Pre),2014,b,"Exp) Option b is the correct answer
Gulbarga, in Karnataka, India, was the first capital of the
Bahmani Sultanate founded in 1347 by Alauddin Hasan
Bahman Shah. With historical and cultural significance, it
houses mosques, tombs, and architectural marvels, reflecting
its past as a prominent Muslim sultanate’s capital."
181,"Match list-I (Mughal Ruler) with list-II (Place of Tomb) on the basis of codes: 
List-I              List-II
A. Babur            1. Delhi
B. Humayun          2. Kabul
C. Akbar            3. Lahore
D. Jahangir         4. Sikandara
Code:
A B C D",1 2 3 4,2 1 4 3,3 4 1 2,4 3 2 1,Chhattisgarh P.C.S. (Pre),2008,b,"Exp) Option b is the correct answer
Babur was the founder of the Mughal dynasty, who ruled
India from 1526 to 1530. He was born in Fergana, a region in
Central Asia, and he conquered Kabul and Ghazni in 1504.
He invaded India in 1526 and defeated [brahim Lodi at the
First Battle of Panipat. He died in 1530 and was initially
buried in Agra, but his body was later moved to Kabul, as
per his wish. His tomb is located in the Gardens of Babur,
which he had developed as a pleasure resort during his
lifetime.
Humayun was the son and successor of Babur, who ruled
India from 1530 to 1540 and again from 1555 to 1556. He
faced many challenges from his brothers and rivals, and he
was defeated by Sher Shah Suri at the Battle of Kannauj in
1540. He fled to Iran and sought refuge from the Safavid
dynasty. He returned to India in 1555 with the help of the
Safavids and regained his throne. He died in 1556 after
falling from the stairs of his library. His temb was built by
his widow Bega Begum in Delhi, and it is considered to be
the first example of Mughal architecture.
Akbar was the son and successor of Humayun, who ruled
India from 1556 to 1605. He is widely regarded as one of
the greatest rulers in indian history, and he expanded his
empire to cover most of northern India. He was known for
his religious tolerance, administrative reforms, cultural
diversity, and patronage of arts and sciences. He died in 1605
and was buried in Sikandara, near Agra. His tomb was built
by his son Jahangir, who completed the construction in 1613.
The tomb is a four-tiered pyramid with a marble cenotaph
on top.
Jahangir was the son and successor of Akbar, who ruled
India from 1605 to 1627. He was a lover of nature, art, and
ara

architecture, and he continued the policies of his father. He
married Nur Jahan, who became a powerful and influential
empress. He died in 1627 on his way back from Kashmir.
Wis tomb was built by Nur Jahan in Lahore, Pakistan. The
tomb is a square structure with four minarets at the corners
and a large dome in the center."
182,"Arrange the following battles of the Mughal period in chronological order-
1. Battle of Ghaghra
2. Battle of Khanwa
3. Battle of Chausa
4, Battle of Samugarh
Select the answer from the codes given below:","2,1, 3 and 4","1,3, 2 and 4","3,2, 1 and 4","2,3, 1 and 4",Chhattisgarh P.C.S. (Pre),2008,a,"Exp) Option a is the correct answer
The Correct Answer is 2, 1, 3, 4
The Battle of Khanwa was a decisive engagement between
the Mughal forces under Babur and the Rajput alliance under
Rana Sanga of Mewar. The battle was fought on 16 March
1527.
The Battle of Ghaghra, fought in 1529, was a major battle
for the conquest of India by the Mughal Empire. It followed
the first Battle of Panipat in 1526 and the Battle of Khanwa
in 1527. It was fought between Mughal forces under Babur
against the Sultanate of Bengal under Sultan Nusrat Shah.
The Battle of Chausa was fought between Mughal Emperor
Humayun and Sher Shah Suri (Sher Khan). The battle took
place on June 26, 1539.
Battle of Samugarh (May 29, 1658), decisive struggle in
a contest for the throne between the sons of the Mughal
empcror Shah Jahan after the emperor's serious illness in
September 1657. The battle was fought between the princes
Aurangzeb and Murad Bakhsh, third and fourth sons of
the emperor, on the one side, and the eldest son and heir
apparent, Dara Shikoh, on the other"
183,Which ruler of Vijayanagara had sent his ambassador to the emperor of China?,Hariharaa-I,Bukka-I,Krishnadcva Raya,Saluva Narasimha,Chhattisgarh P.C.S. (Pre),2008,b,"Exp) Option b is the correct answer.
Bukka I, the ruler of the Vijayanagara kingdom, sent his
ambassador, Gangaram, to the emperor of China of Ming
dynasty. The purpose of the embassy was to establish
diplomatic relations between the two empires and to
promote trade. The embassy was successful in achieving its
objectives. ‘he Chinese emperor was impressed by the envoy
and granted him a number of gifts. The lwo empires also
agreed to establish regular trade relations. The embassy of
Gangaram is significant because it was the first time that
a Hindu ruler of India had sent an ambassador to China.
It marked the beginning of a new era of cooperation and
understanding between the two countries. He was known for
defeating the rulers of Arcot and the Reddis of Kondavidu.
Bukka J also focused on developing the capital by constructing
a fort and temples and promoting agricultural activities."
184,Who was Nicolo Conti?,A famous painter,An Italian traveller who visited Vijayanagara empire,A Portuguese traveller,A Persian traveller,M.P.P.C.S. (Pre),2016,b,"Exp) Option b is the correct answer.
Nicolo Conti was an italian traveller who visited Vijayanagara
Empire during the reign of Devaraya I of the Sangama
Dynasty.

wearer e FAY... ..31.7. . 1.

| Important Tips
| Soine of the Foreign Travellers who visited Vijayanagar
| Empire.
| ¢ Nicolo Conti- An Italian merchant, scholar, and
traveler, he journeyed to the Vijayanagara Kingdom in
the era of Dev Raya II. His experiences are documented
in the Travels of Nicolo Conti.
« Abdur Razzaq- A Persian scholar and Timurid
, chronicler, he acted as an envoy from Shah Rukh, |
the Persian ruler of the Timurid dynasty, during the |
reign of Dev Raya II in the Vijayanagara Kingdom. His
observations on the rule of Devaraya II are recorded ,
in his work “Matla as-Sadain Wa Majma ul-Bahrain.” ,
¢ Nikitin- The initial Russian merchant and traveler to
explore India, he depicted the state of the Bahamani
kingdom during Muhammad III’s rule in his “Voyage
to India.”
« Duarte Barbosa- A Portuguese author, scribe, and
adventurer, he provided a detailed portrayal of
| Vijayanagara’s administration during Krishna Deva
Raya’s rule in his book titled “An Account of Countries
Bordering the Indian Ocean and their Inhabitants”
+ Domingo Paes- A Portuguese trader, author, and
explorer, he journeyed to India and provided the most
comprehensive records among all historical depictions
| of the ancient city of Hampi, which was ruled by the
Vijayanagara Empire under Krishna Deva Raya."
185,What was the name of Shivaji’s Guru?,Ramdas,Tukaram,Vaman Pandit,Gaga Bhatt,M.P.P.C.S. (Pre),2016,a,"Exp) Option a is the correct answer.
Ramdas was the religious guru of Shivaji. He was an Indian
Hindu saint, philosopher, poet, writer and spiritual master.
However, some factions consider his mother Rajmata Jijabai
the guru of Chatrapati Shivaji. As the name of Jijabai is
not given in any option. So, the most appropriate answer is
Ramdas."
186,Which Mughal emperor is known by the name of ‘Rangila’?,Farrukh Siyar,Rafi-ud-Darazat,Muhammad Shah,Rafi-ud-Daula,M.P.P.C.S. (Pre),2014,c,"Exp) Option c is the correct answer.
Muhammad Shah was a Mughal emperor who ruled from
1719 to 1748. He was the fourth son of Bahadur Shah-I. At
the age of 17, he gained the kingdom with the support of the
Sayyid brothers. He was sometimes known as Rangila or
Shah Rangila. He was a pleasure-seeking Mughal emperor
of India. Due to his pleasure-loving attitude, he was called
Rangila. He was a huge supporter of the arts, particularly
musical, artistic, and administrative advancements. He
composed poctry using the pen name ‘Sada Rangila’. [le is
credited with founding Islamic educational institutions like
Maktabs. The Quran was first translated into simple Persian
and Urdu during his rule.

Important Tips

Rafi-ud-Darazat (1719): He was installed as the monarch
by the Saiyyad brothers. In actuality, the Saiyyad brothers
installed three young princes on the throne within a short
eight-month period. He died within four months as a
result of alcohol drinking. Nikusiyar, the grandson of
aurangzeb, rebelled during his rule and took the throne at
agra with the help of mitrasen (a nagar brahmin).
Rafi-ud-Daula (1719): Nikusiyar was imprisoned by
Hussain Ali Khan (the Saiyyad brother), who invaded
Agra. Shah Jahan I] was the title given to Rafi-us-Daula.
Despite this, he was never allowed to venture out of the
Red Fort. He reigned for a little time before passing away
from Tuberculosis."
187,Which of the following Mughal Emperors introduced educational reforms?,Jahangir,Shah Jahan,Humayun,Akbar,M.P.P.C.S. (Pre),2014,d,"Exp) Option d is the correct answer.

Mughal Emperor Akbar introduced educational reforms.

He revised the educational syllabus, laying more emphasis

on moral education and mathematics and on secular

subjects such as agriculture, geometry, astronomy, logic, and

history. He also introduced a system of free and compulsory

education for all children, regardless of their religion or

caste. He established a large number of schools and colleges

throughout his empire, and appointed qualified teachers and

scholars to run them. He also encouraged the translation of

various works from Sanskrit, Arabic, Greek, and Persian into

Persian, which was the official language of his court."
188,The famous Hazara temple of Vijayanagara was built during the reign of-,Krishnadeva Raya,Deva Raya-I,Deva Raya-II,Hariharaa-I,M.P.P.C.S. (Pre),2014,c,"Exp) Option c is the correct answer.

The Hazara Rama Temple was built in the early 15th century

by Devaraya II, It was initially a simple structure comprising

a sanctum, a pillared hall, and an ardha (half) Mandapa.

However, it was later remodeled to include an open veranda

and elegant pillars, enhancing its grandeur.

important Tips

The Hazara Rama temple is literally translated as “a
thousand Rama temple,” indicating the abundance
of heirlooms depicting the dominant deity, Rama. Its
walls are adorned with carvings of the Ramayana, while
the outer walls feature relics of Rama and Krishna,
including parades of royal horses, elephants, servants,
combatants, and dancing women celebrating the Dasara
festival. These relics are among the most extensive found
in India."
189,"Durgavati, who fought against Akbar, was the queen of-",Mandla,Mandu,Asirgarh,Ramgarh,M.P.P.C.S. (Pre),2016,a,"Exp) Option a is the correct answer.

Rani Durgavati was the queen of Mandla, a kingdom in

central India. She was a brave and valiant ruler, who fought

against the Mughal emperor Akbar and his general Asaf

Khan in 1564, She defended her fort of Chauragarh with

great courage, but when she realized that she could not win,

sae chose to end her life rather than surrender to the enemy.
She is remembered as a symbol] of resistance and sacrifice by
the people of Madhya Pradesh.
| Tinportant Tips |
te Rani Durgavati was also a descendant of the Charde.a
aiput dynasty, which ruled over the region of
Bundelkband. ‘
e She was married to Daloat Shah, the sor of Sangram |
Shah, the founder of the Gond dynasty. She gave birth |
: toa son named Vir Narayan, who later became a fierce
: warrior and continued to Eght against he Mughels. |
Rant Dargavati was wellvetsed dig sword figating, ;
archery, horse riding, and other martial aris. She i
also promoled trade, culture, and education in her!
, kingdony. |"
190,"++++++
Q190.Match the following events with their respective years:
List-I                                                                        List-II
A.Massacres in Delhi by Nadir Shah                                             1.1556
B.First battle of Panipat was fought between Babur and Ibrahim Lodhi           2.1526
C.Second battle of Panipat was fought between Hemu and Akbar                   3.1761
D.Third battle of Panipat was fought beiween Ahmad Shah Abdali and Marathas    4.1739

Code: 
A B C D",1 4 3 2,3 1 4 2,4 2 1 3,1 3 2 4,"M.P. P.C.S, (Pre)",1994,c,"uxp) Option c is the correct answer
Yhe correct answer is A-4, B-2, C- 1, D-3.
Opuep A matches with Option 4: In 1739, the Iranian ruler
Nadir Shah spearheaded a rapid invasion of the Mughal
realm, which culminated with his occupation of the Mughal
capital af Shahjahanavad (Delhi) and the extraction ef a
vast tribute from the Mughal king Muhammad Shab and his
wobles. While Nadir Shah's brief tine in Delhi js remembered
for his sanguinary massacre of the city’s inhabitants,
“yption B matches with Option 2: She First Battle of Panipat
was fought between ihe invading forces of Babur and the
Lodi Empire, which took place an 21 Apri] 1526 in North
india. I marked the beyvinning of the Mughal Ea:pire. This
was one of the earliest batiles involving gun powder firearms
and Held artilery.
Upotion C matches with Gptionu t: The Sccond Battle of
Pauinat was fought berween the forces of Samrat Hem
Chandra Vileramaditya, popularty called Hemu, the Hindu
wing whe was teling North India frem Delhi, and the army
of Akbar, an Noventber 3, 1556. Uwes a decisive victory for
Akbas’s generals Khan Zaman J and Bairam Khan.
“Gptian Ws cantcheys with Option 3: The Third Battle of
Panipat took place on 34 January 1761, at Panipat, akcut
G0 sites (95.5 kno) north cf Delbi between a varthern
expealiionsry force of the Maratha Empire and a coalition
uf the King of Afghanisian, Alimad Shah Durrani with two
tadian: Muslin allies--ihe Rohilla Afghans of ihe Doab, and
sbhuja-ud-Daula, the Nawab of Oudh"
191,Jahangir Mahal is located at-,Delhi,Aurangabad,Agra,Lahore,M.P.P.C.S. (Pre),1990,c,"Axp) Ssption © is the correct answer,
janangie vMadal ie a part of the Agra Fort, which is a
GONKSCO Werld Serjtape Site and one of the most pepular
ourist attractions i Apra. Jonaugiy Mahal was built by
Akbar, the third Mughal emperor, for his sou Jahangir,
who succeeded him as the fourth emperoy. it was the main
resicence of Jabangiy and his wife Nur fahan. who was a
asowerful and influential empress.

Jahangir Mahal is also known as the Jewel House, because
of its exquisite decoration and oruamentation. {1 has a high
double dome, a recessed archwey, ard a large gateway that
are typical features of Persian architecture. Tt also has carved
pillars, balconies, windows, and ceilings thar reflect Indian
craftsmanship."
192,What is Golconda called at present?,Hyderabad,Karnataka,Bijapur,Banglore,M.P.P.C.S. (Pre),1990,a,"Exp) Option a is the correci answer

Golconda, the capital of the Guth Shahi dynasty in the
Deccan, known for its diamonds and thriving trade, was
congnered by the Mughal Emipice in 1687, Renamed
Hyderabad, it became the Mughal provincial capital.
Present-day Hyderabad is the capital of Telangana and a
bustling hub of commerce, industry, and education,"
193,Which one of the following buildings is known as ‘Shah-i-Fatehpur’?,Buland Darwazah,Turky Sultana ka Mahal,Jama Masjid,Shahjadi Amber ka Mahal,Uttarakhand P.C.S. (Pre),2016,c,"Exp) Option cis the correct answer.

Jama Masjid of Fatehpur Sikri is a’so known as ‘Shah-i-
Fatehpur’ or ‘Shah-i-Sikri) I is one of the largest and most
magnificent mosques in India, built by Akbar in 1571 to
commemorate his victory over Gujarat. The Jana Masjid
of Fatehpur Sikri is a UNESCO World Heritage Site and a
popular tourist attraction, If is also a place of pilgrimage for
many Mus:in:s and Hindus, who visit the tomb of Sheikh
Salim Chishti and tie threads on the latlice screens to seck
his blessings.

i The Jama Masjid of Fatehpur Sikvi is a splendid example
of Mughal architecture, combining elements from Persian, ;
| Turkish, and Indian styles. The masque has a rectangular |
, courtyard surrounded by colonnaded cloisters and three j
| domed entrances. |
fe The otain entrence is the Buland Darwaza, which is
| the highest gateway in ihe world, measuring 54 metres |
| (177 feet) th height. Tt was waded hy Akbar in 1575 to

| celebrate his conquest of Khandesh,

/« The mosgue also contains the tomb of Sheikh Satiim

| Chishti, a Sufi saint who blessed Akbar with a son and |
heir, Jahangir. |
| e ‘The tomb is a white marbie structure with intricate ;
l lattice screens and a carved canapy. |"
194,Which monument is not at Fatehpur Sikri?,Golden Palace,Panch Mahal,Jodha Bai Palace,Akbari Mahal,Uttarakhand P.C.S. (Pre),2012,a,"Exp) Option dis Ghe correcié answer,

Akbari Mahal is not at Patehpur Sikri among the four
options given. Akbar) Mahal is a palace comp'ex located
in Agra Vort, another UNSSCO Warld Feritage Site in
Agra, about 40 kim away from Fatehpur Sikri2. lt was built
by Emperor Akbar as his residence and later used by his
successors.

Important Tips .
i Some of the most notable monuments of Fatehpur Sikri
are;
| © Buland Darwaza: A massive gateway that stands 54
metres high and commemorates Akbar’s victory over
Gujarat. It is also known as the “Door of Victory” and 4
| is one of the largest and highest gateways in the world.
;° Jama Masjid: A 16th-century congregational mosque |
| that is one of the largest mosques in India. It has a |
| spacious courtyard, a large prayer hall, and a white |
marble tomb of Sheikh Salim Chishti, a Sufi saint who
blessed Akbar with a son. |
;o Diwan-i-Khas: A hall of private audience where Akbar |
| held discussions with scholars, nobles, and religious
leaders. It is also known as the “Jewel House” because ,
of its exquisite decoration and a central pillar with 36
serpentine brackets that support a circular platform.
/¢ Panch Mahal: A five-storeyed structure with 176
| cohunns that served as a pleasure palace for the royal |
ladies. it is also known as the “Wind-Catcher Tower” |
| because of its open design that allows air circulation. |
| e Jodha Bai’s Palace: ‘The largest and most ornate |
, buiiding of the residential complex, which was the
| palace of Akbat’s Hindu queen, It has richly carved |
‘ interior pillars, balconies, perforated stone windows,
and an azure-blue ribbed roof on the north and south |
sides.
e Golden Palace: Mariam Palace is also known as
Golden Palace because of its yellow sandstone walls
and golden roof. The palace has a rectangular plan"
195,"After the downfall of the Delhi Sultanate, who was the first ruler to issue the gold coins?",Akbar,Humayun,Shah Jahan,Sher Shah,Uttarakhand P.C.S. (Pre),2012,b,"Exp) Option b is the correct answer.
After the downfall of the Delhi Sultanate, Humayun became
the first ruler to issue a gold coin. Sher Shah, on the other
hand, introduced the silver coin called Rupiya. During
the Mughal period, gold coins named Mohur and copper
coing named Dam were also introduced. Mohammad bin
Tughlagq, during his reign, introduced a significant number
of gold coins."
196,What was ‘district? known as during the Mughal administration?,"Ahar
(0) Vishyas",,Suba,Sarkar,Uttarakhand P.C.S. (Pre),2004,d,"Exp) Option d is the correct answer.
The Mughal Empire was organized into “Subas,” larger
administrative divisions that were then subdivided into
“Sarkars,” representing districts. Each Sarkar comprised
“Parganas” or sub-districts, and even smaller units called
“Grams.” Within a Sarkar, the key officials were the Faujdar,
responsible for law enforcement, and the Amalguzar,
oversceing land revenue collection.

Suba (Province) — > Subedar (Governor? .
| Sarkar (district) ~~ Faujda Jaw anc order} and Amalguzar :
: {| (assessement and Collection of revenue) \
i |

i
| Parganas (su-district) —— Shiqdar (ixecutive Officer) |
| Wy |
| Villaege ——B Mugaddam (viliage head men) |"
197,"Match List-I with List-II and select the correct answer by using the codes given below:
List-I               List-II
A.Adil Shahi         1.Ahmednagar
B.Qutb Shahi         2.Bijapur
C.Nizam Shahi        3.Golconda
D.Sharqi Shahi       4.Jaunpur

Code: 
A B C D",1 2 3 4,2 3 4 1,3 4 1 2,2 3 1 4,Uttarakhand P.C.S. (Pre),2003,d,"Exp) Option d is the correct answer

Adil Shahi dynasty (1490-1686): The Adil Shahis were a
Muslim dynasty that raled the Sultanate of Bijapur in the
Deccan region of India. They were founded by Yusuf Adil
Shah, who was a former general in the Bahmani Sultanate.
Qutb Shahi dynasty (1518-1687): The Qutb Shahis were a
Muslim dynasty that ruled the Sultanate of Golconda i. ihe
Deccan region of India. They were founded by Sultan-Quli
Qutb-ul-Mulk, who was a former general in the Bahmani
Sultanate.

Nizam Shahi dynasty (1490-1636): The Nizam Shahis were
a Muslim dynasty that ruled the Sultanate of Ahmednagar
in the Deccan region of India. They were founded by Malik
Ahmad Nizam Shah, who was a former genera! in the
Bahmani Sultanate.

Sharqi Shahi dynasty (1394-1479): The Sharqi Shahis were
a Muslim dynasty that ruled the Jaunpur Sultanate in the
Deccan region of India. They were founded vy Malik Sarwar
Khan, who was a former gencral in the Delhi Sultanate."
198,"The empire of Babur included-

1. The area of Kabul
2. The area of Punjab
3. The area of modern Uttar Pradesh
4. The area of modern Rajasthan

Which of these statements are correct?",1 and 2,2 and 3,"1,2and 3","2,3 and 4",Uttarakhand B.C.S. (Pre),2003,c,"Exp) Option c is the correct answer.

The empire of Babur included Kabul, Punjab, and area of
modern Uttar Pradesh. But the area of modern Rajasthan
was not the part of empire of Babur."
199,"Which improvements among these done by Sher Shah Suri? 
1. Revenue reforms
2. Administrative reforms
3. Military reforms
4. Currency system reforms
Select the right answer by using the code given below.",1 and 2,"1,2 and 3","2,3 and 4",All of the above,Uttarakhand P.C.S. (Pre),2003,d,".

Exp) Option d is the correct answer.

Statement 1 is correct- Sher Shah Suri’s land revenue sysiera
aimed for welfare, justice, and efficiency, dividing land inio
three categories with cultivators paying 1/3 of the produce;
he safeguarded peasants with measures like installment
payments and famine loans. Revenue officers were Amsils,
and Qanungo managed revenue records. He introduced
crop rates and Zabti-i-har-sal, assessing land yearly, and
measured land using Sikandari gaz.

Statement 2 is correct- Sher Shah Suri adrainistritive
reforms had vast resemblance to that of Alauddin Khilji,
He implemented four central departments- Diwan-j-arz
(Department of Military), Diwan-i-Rasalat (Department
for foreign and religious affairs), Diwan-i-Insha (Royal
Secretariat), Diwan-i-wijarat (Department of Finaice),
Statement 3 is correct- Sher Shah efficiently restructured the
military administration, revitalizing Alauddin’s Chehra and
Dagh system. He took personal charge of enlisting soldiers
and managing their direct payment. He categorized the army

into sawars (essential units), elephants, and frontmen.

Additionally, he upheld his own special royal force known

as Khasa Kail.

Statement 4 is correct- Sher Shah also introduced new

copper coins called Dam and it is interesting to note that

they were in circulation till c.1835 CBR. He was also the first
ruler to introduce silver Rupayia (1 Rupayia = 64 dams) and
gold coin (Ashrafi/Mohur)"
200,"Arrange the following four foreign invasions in chronological order and find the correct answer from the code given below:
1. Ahmad Shah Abdali
2. Genghis Khan
3. Nadir Shah
4. Timur
Code:","1,2,3,4","4,3,2,1","2,4,3,1","2,4,1,3",Uttarakhand PCS (Pre),2002,c,"Exp} Option c is the correct answer

The Correct Answer is 2, 4, 3, 1

Genghis khan was born in 1162 A.D into a small nomadic

tribe on the steppes of Central Asia. He became famous as the

Mongolian warrior-ruler who built the largest land empire

in the world. Genghis Khan made several incursions into

the Indian subcontinent. In 1221 he chased the Jalalaldin,
the last ruler of the Khwarezmian Empire, all the way to the
indus river.

Timur (9 April 1336 ~ 17 or 18 February 1405) was a Turco-

Mongol conquer 1 1398, Timur invaded northern India,

attacking the Delhi Sultanate ruled by Sultan Mahmud Shah

Tughlua of the Tughlaq dynasty.

« Nadir Shah Afshar founded the Afsharid dynasty of Iran.
He reign as shah of Jran (Persia) from 1736 until 1747,
when he was killed after a rebellion. He invaded India in
1738 -39, conquering Lahore and defeating the Mughal
army at Karnal on February 13, 1739

« Ahmad Shah Abdali, also known as Ahmad Shah
Durrani was the founder of the Durrani Empire and the
contemporary state of Afghanistan. Ahmad Snah Abdali
repeatedly attacked India between 1748 and 1767."
201,Which Mughal emperor followed Ottoman system of war in India,Akbar,Shah Jahan,Babar,None of the above,Jharkhand PCS (Mains),2016,c,"Exp) Option cis the correct answer.

Babur successfully applied the Rumi method of warfare

in the First Battle of Panipat in 1526. This method was

traditionally used by Ottoman. In Rumi method, carts f

canons were tied together to make an obstacle or barricade

for enemy's army. The trenches and barricades provided
adequate defence against the march of the enemy, His forces
encircled Lorahim’s army from two sides."
202,The pure silver ‘rupiya’ was issued by-,Akbar,Sher Shah,Jahangir,Aurangzeb,Jharkhand P.C.S. (Pre),2016,b,"Exp) Option b is the correct answer.

Shershak implemented significant coinage reforms during

his ruic, minting a substantial number of coins. He introduced

the 11 gm silver rapee to replace the 10 gm billion (mixed
metat) tanka, ‘These pure silver coins were known as Rupiya.

Important Tips |

The word ‘Rupee’ finds its origins in the Sanskrit word °
| “Rupiya,”? which means ‘wrought silver’. :
| ‘Vhe Guptas referred to their silver coins as Rupaka and

| their gold coins as Dinar.

Presently, the rupiya or rupee serves as the commonly
used currency name in countries such as India, Pakistan,
1 ~ + .
| Indonesia, Maldives, Nepal, Bhutan, Seychelles, and Sri
Lanka."
203,Which monument built by Akbar architected alike Buddhist Monastery?,Panch Mahal,Diwan-i-Khas,Jodha Bai Mahal,Buland Darwaza,Jharkhand P.C.S. (Pre),2003,a,"Exp) Option a is the correct answer.
Panch Mahal isa five-storied structure with 176 columns that
served as a pleasure palace for the royal ladies at Fatehpur
Sikri. It is also known as the “Wind-Catcher ‘lower” because
of its open design that allows air circulation.
Panch Mahal was built by Akbar in the 16th century as part
of his new capital city at Fatehpur Sikri. ll is said that Akbar
was inspired by the multistoried buildings of Nalanda, a
tamous Buddhist university in ancient India. The Panch
Mahal resembles a Buddhist monastery in its layout and
structure, with each storey decreasing in size as il ascends.
The topmost storey has a single domed pavilion, which offers
a panoramic view of the city."
204,First Englishman visited Akbar’s court was-,Ralph Fitch,Sir Thomas Roe,John Hawkins,Peter Mundi,Jharkhand P.C.S. (Pre),2003,a,"Exp) Option a is the correct answer.
Ralph Fitch was an English merchant and traveler who
visited India in the late 16th century. He was one of the
first Englishinen to make an overland journey to India, and
he reached Akbar’s court in 1585. Raiph Fitch was the only
one of the four merchants who reached India. He arrived at
Lahore in 1585, where he met Akbar, the Mughal emperor.
Akbar was a great patron of arts and culture, and he welcomed
Fitch with curiosity and hospitality. He allowed him to
visit his court at Fatehpur Sikri, where he witnessed many
ceremonies and festivities. He also gave hin permission to
travel to other parts of India, such as Agra, Delhi, Jaunpur,
Varanasi, Patna, Bengal, and Goa"
