q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
185,The first metal used by man was:,Gold,Silver,Copper,Iron,R.A.S./B.T.S. (Pre),2012,c,"Exp) Option c is the correct answer

Copper was the first metal to be used by men. Copper was first
used by man over 10,000 years ago. Probably copper can be
found as a naturally occurring native metal that is sometimes
found in large lumps on the ground. People learned to make
this-into copper tools and other things, although, for a metal,
it is quite soft. When it was melted over the fire, people
learned how to make an alloy called bronze, which is much
harder and stronger than copper. During chalcolithic period
copper was used onlarge scale. In Indus Valley Civilization
the metals like bronze, silver and gold were used and in later
Vedic period iron came into existence."
186,Which one among the following sites is located in the valley of Ghaggar and its associated rivers?,Alamgirpur,Lethal,Mohenjodaro,Banawali,R.A.S./R.T.S.(Pre),2010,d,"Exp) Option d is the correct answer

Banawali, Kalibangan and Rakhigarhi are the Indus Valley
Civilisation sites in the region of Ghaggar-Hakra rivers and
their tributaries."
187,One of the following sites from where the famous bull-seal of Indus Valley Civilization was found-,Harappa,Chanhudaro,Lothal,Mohenjodaro,R.A.S./R.T.S. (Pre),2008,d,"Exp) Option d is the correct answer

The majestic zebu bull, with its heavy dewlap and wide
curving harns is perhaps the most impressive motif found
on the Indus seals. Generally carved on large seals with
relatively short inscriptions, the zebu or bull seal is found
almost exclusively at the largest cities of Mohenjodaro and
Harappa."
188,"Rangpur, where the contemporary of Harappan civilization was found, is in-",Punjab,Eastern Uttar Pradesh,Saurashtra,Rajasthan,R.A.S./R.T.S. (Pre),1999,c,"Exp) Option c is the correct answer

Rangpur is a small village in District Surendranagar of
Saurashtra region in Gujarat, situated on the bank of the
river Bhadar and has been known to archaeologists for a long
time as a southern outpost of the Harappa culture."
189,Rites and Rituals related to Yajnas are mentioned in-,Rig Veda,Samaveda,Brahmin Granthas,Yajurveda,R.A.S./R.T.S. (Pre),1999,d,"Exp) Option d is the correct answer

Yajur Veda consists of hymns and rituals. Various details of
rules to be observed at the time of sacrifice are mentioned
in this Veda. The rituals reflect the social and political life
of vedic people. There are two main texts of the Yajurveda:
Shukla Yajurveda and Krishna Yajurveda ."
190,Who was the director of the archaeological excavation that led to the discovery of Harappa and Mohenjodaro?,Lord Macaulay,Sir John Marshall,Clive,Colonel Tad,R.A.S./R.T.S (Pre),1997,b,"Exp) Option b is the correct answer

John Marshall was the Director-General of the Archaeological
Survey of India from the year 1902 till 1928 and oversaw
excavations of Indus Valley civilisation sites Harappa and
Mohenjodaro."
191,Famous Greek ambassador Megasthenes came to the court of which emperor?,Ashoka,Harsha Vardhana,Chandragupta Maurya,None of the above,R.A.S./R.T.S. (Pre),1997,c,"Exp) Option c is the correct answer.

Megasthenes (350 BCE- c. 290 BCE), the famous Greek
ambassador, came to the court of Chandragupta Maurya.
He was an ancient Greek historian, diplomat, ethnographer,
and explorer. He described India in his book “Indica,” which
is now lost but has been partially reconstructed from later
authors’ quotations. Megasthenes’s visit to the Mauryan
court took place during the reign of Chandragupta Maurya
in Pataliputra (modern Patna). He is known for being one of
the first Westerners to provide a written account of India."
192,Second Buddhist- Council was organized by-,Ajatashatru,Kalasoka,Ananda,Ashoka,R.A.S./R.T.S. (Pre),1994,b,"Exp) Option b is the correct answer.

The Second Buddhist Council was organized by King
Kalasoka of the Sisunaga dynasty in 383 BCE. The council
was held in Vaishali and was presided over by Sabakami.
The purpose of the council was to address a dispute over the
interpretation of the Vinaya, the monastic code."
193,‘Sabha’ of Vedic-era-,Was an institution of mercantile people of the villages,Was a royal court,Was council of ministers,National Assembly of all the people of the state,R.A.S./R.T.S. (Pre),1994,c,"Exp) Option c is the correct answer

In ancient Sanskrit texts, popular institutions like Sabha,
Samiti, Vidatha, and gana have been mentioned The Sabha in
Vedic era was also called the council. It was the assembly of
elders or the elites, This assembly performed administrative
and judicial functions.

Important Tips

¢ The assemblies called sabha, samiti, vidhata and gana
are mentioned in the Rig Veda.

* samiti was an assembly of people. It was a folk assembly
in which people of the tribe gathered for transacting
tribal business. It discussed philosophical issues and
was concerned with religious ceremonies and prayers.

* Vidatha was the earliest folk assembly of the Aryans,
performing all kinds of functions economic, military
religious, and social.

« Women attended the sabhas and vidhatas.

¢« The king sought the support of the samiti and sabha
for his activities."
194,The System of Governance prevalent in the Vedic era was-,Autocratic,Democratic,Republic,Descended monarchy,R.A.S./R.T.S. (Pre),1993,d,"Exp) Option d is the correct answer.

Monarchy is a type of governance in which entire authority
is vested in one person, a monarch, who holds the position
until death or abdication. The !escended monarchical
system was adopted in the Vedic period. The head of the
government was the king/Queen. Upon the death of king,
the members among the family would rule the kingdom, this
is descended monarchy."
195,Which function of the present municipal administration has been continuous from the time of Mauryan period?,Inspection of weights and measures,Fixing of the prices of goods,Registration of births and deaths,Patronage to artisans,R.A.S./R.T.S. (Pre),1992,c,"Exp) Option c is the correct answer.

The function of registering births and deaths has been
continuous from the time of the Mauryan period to
the present municipal administration. This practice of
recording vital events like births and deaths was important
for administrative purposes even in ancient times. It helped
in maintaining demographic records, taxation, and various
social and legal matters. This function has endured through
centuries and is still a key responsibility of modern municipal
administrations to keep track of population data, issue birth
and death certificates, and manage related documentation."
196,The first ancient civilization to develop the art of writing in a proper system was?,Indus,Egypt,Sumerian,China,R.A.S. / R.T.S. (Pre),1992,c,"Exp) Option c is the correct answer

The carliest known writing was invented there around 3400
B.C. in an area called Sumer near the Persian Gulf. The
Sumerians were the contemporaries of the people of Indus
and Egyptian civilisations. These civilisations had trade
connections with each other."
197,Which one of the following rulers did not contribute towards the expansion of Buddhism?,Harshavardhan,Kanishka,Ashoka,Pushyamitra Shunga,Chhattisgarh P.C.S. (Pre),2018,d,"Exp) Option d is the correct answer.

According to Buddhist texts, Pushyamitra Shunga, the
founder of the Shunga Empire in East India and the first
tuler of the Shunga dynasty, persecuted Buddhists. He
was a follower of Hinduism and was originally a senapati
(general) in the Maurya Empire.

Important Tips |
Shunga became an emperor in 185 BCE by killing the final
Mauryan ruler, Brihadratha Maurya, during a military
event. To establish his authority, Shunga carried out many
: Ashvamedha campaigns."
198,"In the period of Mahabharata, the name of Mahanadi was-",Kaveri,Tapti,Mahananda,None of these,Chhattisgarh P.C.S. (Pre),2016,e,"Exp) Option e is the correct answer
During the different periods of lime, Mahanadi was referred
to by different names such as Kanak Nandini, Chitropala,
Nilotpala, and Mahanadi, or Mahashweta. In Vayu Puran
it is referred as Nilotpala. In Matsya Puran it is referred as
Chitropala."
199,In context on Indian culture ‘Rit? means-,Natural law,Artificial law,Human law,Social law,Chhattisgarh P.C.S. (Pre),2016,a,"Exp) Option a is the correct answer :
« Rit constituted the ethical standard that had a direct
impact on the lives of the Vedic people. It is described
as that which is ultimately responsible for the proper
functioning of the natural, moral and sacrificial orders.

As enshrined in Rigveda, Rit is a universal ordei, both

cosmic and Moral.

a In the cosmic aspect, it is due to Rit that the sky and
the Earth are firm, sunrises, water flows, and cows
yield milk. In other words, everything is what it is and
how it is due to the working of Rit, It is the Law that
regulates the universe.

s In the Moral aspect, Rit is the order because of which
gods and imen lived in harmony."
200,The Statement “Tamsoma Jyotirgamaya” was originally mentioned in-,Upanishadas,Mahakavyas,Puranas,Shaddarshanas,Chhattisgarh P.C.S. (Pre),2016,a,"Exp) Option a is the correct answer
Tamsoma Jyotirgamaya is a Sanskrit verse taken from the
“Pavana Mantra” from the great Brihadaranyaka Upanishad.
The mantra Tamsoma Jyotirgamaya got its existence as a
mantra or a prayer that was recited as the introductory praise
of the Soma Sacrifice. In Sanskrit, “tamas” means “darkness”
and “jyotir” means “light”, which makes the literal meaning
of this phrase as, “From darkness, lead me to light?
Important Tips |
1
| The Pavana Mantra, also known as Pavamiana Abhyarohia -
is a mantra that originated in ancient India from the key
| seripture of various schools of Hinduism. |
Brihadaranyaka Upanishads
eo The Brihadaranyaka Upanishads are the earltest and |
the principal Upanishads of Hinduism.
«6 ‘This Upanishad ts the basic structure for most of the
schools for Hinduism.
| » Tt de basteally an exposition to Atiman or inner self |
spirit or soul,
[e The Upanishad includes various passages on ethics, |
metaphysics, philosophy, psychology, and the history |
of medieval scholars. |"
201,Where the word ‘Stupa’ has been used for the first time?,Rigveda,Jatak Katha,Artha Shastra,Astadhyayee,Chhattisgarh P.C.S. (Pre),2015,a,"- :

Exp) Option a is the correct answer.

Stupas were constructed on level graund using bricks and

stones. The term ‘Stupa’ is first mentioned in the Rigveda,

where the growing flames of fire are referred to as Stupa. In
the Shukla Yajurveda, there’s a mention of building a tall

mound of mud around a tomb. ."
202,The ‘Purush Sukta’ related to Varna System is originally found in-,Atharvaveda,Samaveda,Rig Veda,Manusmriti,"Chhattisgarh P.C.S, (Pre)",2014,c,"Exp) Option c is the correct answer

‘Purusha Sukta is a hymn from the 10th Mandala of the

Rigveda. It describes the sacrifice of Purusha, the primaeval

man. All the elements of the universe, including the four

social categories, were supposed to have emanated from his
body:

Important Tips |

« The Purusa Sukta explains that all the parts of the |

Universe were created out of the parts of a single |

| cosmic man. |

| o All four parts of society:- Brahmana, Kshatriya, Shudra,

; and Vaishya originated from different paris of the body |

| of Purusha (Cosmic Man). (|

| e Four-fold division of society as under Purusa Sukta |
| "" Brahmins: priests, scholars, and teachers - they:
i
i came from the mouth of the Purusa.
= Kshatriyas: rulers, warriors, and administrators -
they came from the hands of the Purusa.

| ® Vaishyas: agriculturalists and merchants they |

came from the tighs of the Purusa. |

| * Shudras: laborers and service providers - they
| came from the foot of the Purusa |
i ee ti oe ae ne eee et ee ed"
203,"According to the ‘Arthashastra’ of Kautilya the following courts existed in the judicial
system of Mauryan Age-
1. Dharmamahamatra
2. Dharmasthiya
3. Rajjuka
4, Kantakshodhana
Code:",land 2,2 and 3,land 3,2 and 4,Chhattisgarh P.C.S. (Pre),2014,d,"Exp) Option d is the correct answer

According to the ‘Arthashastra’ of Kautilya the courts that

existed in the judicial system of Mauryan Age are:

¢ Dharmasthiya: Dharmasthiya refers to the civil court
in the Mauryan administration. Jt was responsible for
handling civil matters and disputes among the people.
This court would have dealt with issues related to
property, contracts, family matters, and other civil
disputes, applying legal principles and local customs to
make judgments.

« Kantakshodhana: Kantakshodhana represents — the
criminal court in the Mauryan system. This court was
focused on addressing criminal offeases and maintaining
law and order. tt would have dealt with cases involving
theft, assault, murder, and other criminal activities,
‘The court aimed to ensure that justice was served and
appropriate putitshnients were meted out to offenders,

Whereas,

¢ Dharmamehamatra wae responsible for the overall
administration of justice and ensuring that legal matters
were handled according to dharma (law and ethical
principles).

e Rajukas, derived from “rajju” possibly meaning
land measurement, were crucial Mauryan officials
managing districts. They oversaw taxation, records, and
governance, aiding efficient local administration and
revenue collection. —

: ~ Important Tips .. .

Judicial Administration in Mauryan empire:

« Supreme Authority of the King: The king was the
highest authority in the judicial system and personally
heard cases to ensure fairness and accessibility.

+ Prompt Adjudication: The king adhered to Kautilya’s
advice and didn't keep petitioners waiting, preventing

confusion and public dissatisfaction. |

¢ Judges and Pradeshtris: Judges known as Dharmasthas |
and Pradeshtris responsible for criminal suppression
played crucial roles in delivering justice.

¢ Local Courts: Various civil and criminal courts
operated at local levels, from villages to provinces,
resolving disputes efficiently.

« Foreigner Cases: Fairness extended to cases involving
foreigners, ensuring equitable treatment. i

¢ Punishment Severity: Punishments like decapitation,
amputation, fines, and forfeitures were imposed based
on varna, gravity of offense, and circumstances.

+ Death Penalty: Even during Ashoka’s reign, death

' penalty was present, but provisions for three-day

respite were introduced to appeal decisions.

« Kautilya’s Influence: Kautilya’s © Arthashastra |
emphasized proper justice administration, balancing
severity with fairness.

« Sources of Law: The four sources of Jaw in Mauryan
justice were dharma (accepted principles), vyavahara

| (legal codes), charitra (customs), and rajasasaru (royal

decrees). ;"
204,"The following Mauryan rulers were the followers of Buddhism:
1. Chandragupta
2. Ashoka
3. Bindusara
4. Dasaratha
Select the correct answer:",land 2,2 and 3,3and4,2 and 4,Chhattisgarh P.C.S (Pre),2013,d,"oo

Exp) Option d is the correct answer, ~

» Chandragupta: According to Jain texts, Chandragupta
Maurya adopted Jainism and went to the hills of
Shravanabelagola (near Mysore) and committed
Sallekhana (death by slow starvation), -

¢ Bindusara: Mauryan emperor Bindusara was the
follower of Ajivika religlon, Bindusara was the son of
Chandragupta maurya. He ruled from 297 BC to 273 BC,

+ Ashoka: Ashoka was a devoted follower of Buddhism
and adopted policies promoting non-violence, religious
tolerance, and the spread of Buddhist teachings across
his empire. oo.

» Dasharatha: Dasharatha, influenced by his grandfather
Ashoka, upheld Buddhism, embracing its principles of
non-violence, compassion, and moral conduct, fostering
religious tolerance."
205,Which metal has so far not been discovered in Harappan sites?,Copper,Gold,Silver,Iron,Chhattisgarh P.C.S. (Pre),2011,d,"pe

Exp) Option d is the correct answer.

The Harappan civilisation belongs to the Bronze Age
civilisation and Harappans knew how to make copper and
bronze tools. Iron was not known to the Harappan people.
[ron came into existance in later vedic period.
Important Tips

Harappan civilisation

« The Indus Civilisation represents the first phase of
' urbanisation in India

« There are three phases of Harappan zCivilization
® Early Harappan 3000-2600 BCE
8 Mature Harappan 2600-1900 BCE
e Late Harappan 1900-1700 BCE

« Fortification, wellplanned streets and lanes and
drainages are noticed in the Harappan towns.

je The Harappans used baked and unbaked bricks, and
stones for construction.

* The towns had a grid pattern and drainages were
systematically built. |

Artefacts:

« Statues whether in stone, bronze or terracotta found in
Harappan sites are refined.

* The stone statuaries found at Harappa and Mohenjodaro
are excellent examples of handling three-dimensional
volumes

« The art of bronze-casting was practised on a wide scale
by the Harappans. Their bronze statues were made

"" using the ‘lost wax’ technique in which the wax figures
were first covered with a coating of clay and allowed
to dry.

* terracotta representations of human form are crude in
the Indus Valley"
206,"Two Indians who were associated with discovery of Indus Valley Civilization, are:",Rakhal Das Banerjee and Dayaram Sahni,John Marshall and Ishwari Prasad,Ashirwadi Lal Srivastava and Rangnath Rao,Madhosarup Vats and V.B. Rao,Chhattisgarh P.C.S. (Pre),2003,a,"Exp) Option a is the correct answer

The 2 Indians associated with discovery of Indus Valley
Civillzation are-

° “Dayaram Sahni first discovered Harappa in 1921.

« -Rakhaldas Banerjee discovered Mohenjo-Daro in 1922,"
207,"Ashokan inscriptions in north-western part of the Mauryan Empire near Peshawar were
in:",Brahmi Script,Aramaic Script,Devanagari Script,Kharoshthi Script,Jharkhand P.C.S. (Pre.),2021,d,"Exp) Option d is the correct answer.

The Ashokan inscriptions in the northwestern part of
the Mauryan Empire, near Peshawar, were written in the
Kharosthi script. The Kharosthi script was an ancient script
used {n the northwestern regions of the [ndian subcontinent,
including present-day Pakistun and Afghanistan. It was
introduced around the 3rd century BCE and remained in
use until sround the 3rd century CE. The inscriptions in this
seript provide valuable historical and linguistic Insights into
the region's cultural and political context during that time."
208,The Rigvedic tribal assembly associated with judicial function was-,Sabha,Samiti,Vidhata,All of these,Jharkhand P.C.S (Pre),2016,a,"Exp) Option a is the correct answer

The term ‘Sabha’ referred to an assembly in the Rig Vedic
period. The elder members of the ‘Jana’ took part in the
‘Sabha’ This asseinbly performed administrative and judicial
functions, exercised its judicial authority, and also discussed
pastoral affairs."
209,Which form of Buddhism was prominent during the Sultanate period?,Theravada,Hinayana,Vajrayana,Tantrayana,Jharkhand B.C.S. (Pre),2013,c,"Exp) Option c is the correct answer.
Vajrayana Buddhism was prominent during the sultanate
period. It’s a kind of Tantric Buddhism that grew in India.
The name means ‘Diamond Vehicle’, ‘Thunderbolt Vehicle’,
or the ‘Indestructible Vehicle’. According to old Vajrayana
stories, Buddha Shakyamuni and others like Vajrapani
and Padmasambhava taught about tantra and Vajrayana.
The Vajrayana writings say there are three ways to reach
enlightenment: Hiaayana, Mahayana, and Vajrayana.
Important Tips |

Different Types of Buddhism:

Theravada Buddhism:

« The older kind of Buddhism is called Theravada.

« Yhezavada is thought to be more traditional than
Mahayana and Vajrayana in what they believe and how |
their monks behave.

> The teachings of Gautama Buddha are carefully kept
by Theravada followers in their special book, the Pali
Canon. The Pali Canon is like the standard collection
of scriptures for Theravada Buddhists. They kept it !
preserved in the Pali language. This set of books has |
the oldest and fullest teachings of Buddhism that we
still have today. It mostly comes from the Tamrashatiya
school.

o Itis the path to renunciation.

Hinayana Buddhism:

« The word “Hinayana” means the ‘smaller vehicle’ and

came about in the first or second century.

e People who follow the non-Mahayana Buddhism are
called Hinayana.

e It can be divided into two groups - Shravakayana and
Pratyekabuddhayana. ;

Tantrayana Buddhism:

« ‘his kind of Buddhism helps people change themselves
(change their body, words, and thoughts).

e Like Vajrayana, it’s connected with things called
‘tantra’ and ‘secret mantra."
210,"In the Mauryan period, tax evasion was punished with-",Death,Confiscation of goods,Imprisonment,None of the above,Jharkhand P.C.S. (Pre),2013,a,"Fxp) Option a is the correct answer

In the Mauryan period, tax evasion was punished with
death. The Mauryan administration had a strict tax
collection system, and tax evasion was considered a scrious
offense. Those who evaded paying taxes could face severe
consequences, including execution. This was part of the
Mauryan state’s efforts to maintain revenue collection and
ensure the stability of the empire's finances."
211,In which of the following places was the first Jain Council held?,Patliputra,Vaishali,Mathura,Ujjain,Uttarakhand PCS (Pre),2021,a,"Exp) Option a is the correct answer.
Vhe First Jain Council was held in Pataliputra (modern
Patna, Bihar, India) in the 300 BCE. It was convened by
Sthulabhadra, a Jain monk, and was attended by over 500
monks. The council was held to compile the Jain scriptures,
which had been passed down orally for generations. The
council] also standardized the Jain monastic code of conduct.
Important Tips |
First Jain Council - Pataliputra |
e Around 300 BC, a huge famine happened in the |
southern part of Bihar after Chandragupia Maurya’s
time.
° The first Jain council occurred about 160 years after
Mahavira’s passing in Pataliputra, which is Bihar today. |

° Jt was guided by Sthulabhadra.

e This council divided Jainism into two groups: |
| Svetambara and Digambara. |
| e Bhadrabahu, the last leader of united Jains and the ;

Digambara group, along with his followers, moved to |
Shravanabelagola in Karnataka to escape hunger. |
e Sthulabhadra, the founder of the Svetambara group,
and his followers stayed in Magadha. |
2 At this council, Mahavira's teachings were categorized
into twelve Angas.
° However, one of them, Drstivada, was lost due to the |
famine. |
¢ Jainism then divided into Svetambara and Digambara |
groups.
.e@ Sthulabhadra led Svetambara, while Bhadrabahu Iced
Digambara.

» Vallabhi and Mathura

Second Jain Council - Vallabhi and Mathura

« The second council took place in two places at once: |

Vallabhi, Gujarat, and Mathura, Uttar Pradesh.

¢ Devaradhi Kshama Ramana presided over the council

in Vallabhi, with the goal of collecting sacred texts. |

« This second council happened in 512 AD, focusing on |

compiling the twelve Angas and Upangas. |

e Vallabhi |

Third Jain Council - Vallabhi

e Also known as the Vallabhi council IT, this is the third

Jain council. Svetambara monks gathered in Vallabhi,
now in Gujarat.

e« Devarddhigani Kshamashramana led this council.

e The main aim was to reduce the content in religious
' texts (Agamas). |

e Held in 453 or 456 CE, over 500 Jain leaders atiended

this council."
212,In Mauryan period Pranayam was:,Binergency Tax,Lave Marriage,Land Grant,Land Tax,Uttarakhand PCS (Pre),2021,a,"Exp) Option a is the correct answer.

Pranayam was an emergency tax levied by the Mauryan
kings during times of war or famine. These additional
levies were intended to replenish the state treasury and
provide funds for specific purposes such as defense or other
critical requirements. It was a one-time tax that was imposed
on all citizens, regardless of their social status or wealth. The
amount of pranayam was determined by the severity of the
emergenicy. ,"
213,"Who was called as ‘Sandrocottos’ by Justin,the Greek Writer?",Chandragupta Maurya,Chandragupta I,Chandragupta II,Samudragupta,Uttarakhand P.C.S. (Pre),2016,a,"Exp) Option a is the correct answer.
The Greek writer Justin referred to Chandragupta Maurya
as ‘Sandrocottos. Various historical accounts refer to
Chandragupta Maurya with different names: Strabo called
him Sandrokottos, Pliny used Sandrakottos, Plutarch
referred to him as Androkottos, and Justin used the name
Sandrocottus."
214,Which one of the following is oldest Veda?,Yajurveda,Rig Veda,Samaveda,Atharvaveda,Uttarakhand P.C.S. (Pre),2010,b,"Exp) Option b is the correct answer
Rig Veda (1500-1000 B.C) is the earliest of the four Vedas.
The Rig Veda is a set of ancient Indian texts comprising 1028
Sanskrit Hymns from the Vedic period and 10,600 verses
devoted to the Rigvedic deities. It is arranged in 10 volumes,
known as mandalas. The “Rig Veda’ outlines one of the
oldest types of yoga and provides knowledge about yoga and
other spiritual disciplines. The hymns were sung in praise
of Agni, Indra, Mitra, Varuna and other Gods. It contains
the famous Purushasukta that explains that the four varnas,
i. c., Brahmana, Kshatriya, Vaishya and Shudra were born
respectively from the mouth, arms, thighs and the feet of the
Creator. The universally famous Gayatri mantra (Savitri) is
also in Rig- Veda

Important Tips

Vedas: .

e The Vedas are a large body of religious texts originating
in ancient India.

« Composed in Vedic Sanskrit, the texts constitute
the oldest layer of Sanskrit literature and the oldest
scriptures of Hinduism.

o There are four Vedas: the Rigveda, the Yajurveda, the
Samaveda and the Atharvaveda.

e Each Veda has four subdivisions —

e Samhitas

« Aranyakas

+ Brahmanas

* Upanishads"
215,The most famous centre of learning during Mauryan period was-,Vaishali,Nalanda,Taxila,Ujjain,Uttarakhand P.C.S. (Pre),2019,c,"Exp) Option c is the correct answer.

During the Mauryan period, the most renowned center of
learning was Taxila. This ancient university, situated near
the Indus River in present-day Pakistan, offered education
in religious and secular subjects. Initially focused on
Brahmanical teachings, it later became a hub for Buddhist

scholarship. Taxila’s influence extended across diverse fields
like Vedic studies, astronomy, medicine, and more. Despite
lacking formal colleges, it attracted eminent teachers like
Panini and Chanakya. Its prominence declined around the
5th century CE due to factors like Toramana’s destruction,
leaving behind a significant legacy in ancient education.
Important Tips
¢ Vaishali: Vaishali, an ancient city in Bihar, India, is
renowned for being a significant center during the
6th century BCE Vajjika League. Gautama Buddha
delivered his last sermon here in 483 BCE, and the
Second Buddhist Council was held in 383 BCE. The
city is known for its association with both Jainism and
Buddhism, featuring well-preserved relics, stupas, and
monuments. |
« Nalanda: Nalanda Mahavihara, located in ancient
Magadha (modern Bihar), was a renowned Buddhist
monastic university, considered the world’s first
residential university. Active from 427 to 1197 CE, it
flourished during the Gupta Empire, teaching various
Buddhist schools, Vedas, grammar, medicine, logic,
and more. The site influenced East Asian Buddhism
and remains a UNESCO World Heritage Site.
¢« Ujjain: Ancient Ujjain, an important center during
Mauryan and Gupta periods, was a commercial hub
on trade routes, fostering intellectual learning among
Jain, Buddhist, and Hindu traditions. Kalidasa
and Bharthari, renowned poets, wrote here, ‘he
Mahakaleshwar Jyotirlinga temple and Ujjain’s rich
history are notable, even visited by Xuanzang."
216,The earliest evidence of man in India is found in-,Nilgiri Hills,Shiwalik Hills,Nallamala Hills,Narmada Valley,Uttarakhand P.C.S. (Pre),2006,d,"Exp) Option d is the correct answer.
The earliest fossil evidence of human presence in India was
provided by the discovery of the fossilized skull of Narmada
Human, initially named Narmada Man. The skull fragment
was found on the banks of the river Narmada at Hathnora
village in Madhya Pradesh in December 1982 by geologist
Arun Sonakia. The skull belongs to the category of Homo
erectus, a species that preceded Homo sapiens, the modern
human species. The skull is estimated to be around 500,000
years old and is the first and only of its kind in India."
217,The Indus valley people worshipped-,Shiva,Indra and Varun,Brahma,Vishnu,Uttarakhand P.C.S. (Mains),2006,a,"Exp) Option a is the correct answer
The Indus people worshipped nature. They worshipped the
pipal tree. Some of the terracotta figures appear to be mother
goddess and Pasupati Shiva. Thus from the given Option,
the Indus valley people Worshipped Shiva."
218,Which Indian Buddhist monk had been sent to China in the first century A.D.?,Tsang,Ashvaghosha,Vasumitra,Nagarjuna,Uttarakhand P.C.S. (Pre),2005,d,"Exp) Option d is the correct answer.
Nagarjuna was an important person in Kanishka’s court.
Hiuen Tsang thought of him as one of the four great guides
in the world. In his book “Madyamik Karika,” Nagarjuna
talked about relative ideas. People also call him the Indian

Einstein. In Chinese stories, Nagarjuna went to China and
taught about Buddhism."
219,"From among the following Mahajanapadas, identify the gana/sangha (oligarchy):",Magadha,Vajji,Avanti,Kosala,CDS (1),2022,b,"Exp) Option b is the correct answer.
Vajji was a Mahajanapada in ancient India that was known
for its unique political system based on a republican form
of government called “gana” or “sangha.” The Vajji sangha
was an oligarchic system where power was shared among a
group of ruling clans or families. It had an assembly known
as the Vajji Mahasabha, which consisted of representatives
from various clans and made decisions through a democratic
process. The Vajji sangha is mentioned in Buddhist and Jain
texts as an example of a well-governed republic in ancient
India.

Important Tips

Few facts about Mahajanpadas:

+ Magadha: Located in present-day Bikar, it was one
of the most powerful Mahajanapadas, known for its
strategic location and strong political influence.

« Kosala: Located in present-day Uttar Pradesh, it was
an important Mahajanapada ruled by King Prasenajit
and later by King Pasenadi.

e Vajji: Located in present-day Bihar and Nepal, it
was a confederation of several tribes known for their
republican form of government.

e Avanti: Located in present-day Madhya Pradesh, it
was ruled by King Nandivardhana and later by his son
King Pradyota.

e Gandhara: Located in present-day Afghanistan and
Pakistan, it was a region known for its rich culture

and strategic position along trade routes.

e Kashi: Located in present-day Varanasi, it was a
prosperous Mahajanapada known for its vibrant trade
; and religious significance.

° Kamboja: Located in present-day Afghanistan, it was
a region inhabited by the Kambojas, who were known
for their martial skills.

; ¢ Kuru: Located in present-day Haryana and Delhi,
it was an ancient Vedic kingdom associated with the
| Kuru dynasty and the famous Kurukshetra war in the
| Mahabharata. |

« Panchala: Located in present-day Uttar Pradesh, |
it was a prominent Mahajanapada ruled by King -
Drupada and later by King Dhrishtaketu.

° Matsya: Located in present-day Rajasthan, it was '
a kingdom associated with the Matsya Avatar (Fish
Incarnation) of Lord Vishnu in Hindu mythology.

eo Shurasena: Located in preseni-day Uttar Pradesh,
it was a region ruled by the Yadava dynasty and
associated with the legends of Lord Krishna.

° Assaka: Located in present-day Maharashtra, it was a
Mahajanapada inhabited by the Assakas, mentioned in
Buddhist and Jain texts.

e Avanti: Located in present-day Madhya Pradesh, it
was ruled by King Nandivardhana and later by his son
King Pradyota.

e Chedi: Located in present-day Madhya Pradesh, it
was a Mahajanapada ruled by King Shishupala, known
for his enmity with Lord Krishna.

° Malla: Located in present-day Uttar Pradesh and
Bihar, it was a confederation of republics known for
their skilled warriors and fierce independence."
220,From which one of the following factory sites were limestone and chert blades mass produced and sent to various Harappan settlements in Sindh?,Sukkur and Rohri Tills,Khetriin Rajasthan,Chagai Hills,Hills of Baluchistan,CDS  (1),2020,a,"Exp) Option a is the correct answer

The Sukkur and Rohri Hills are located in Sindh, Pakistan.
They are a major source of limestone and chert, which
were used to make blades and other tools in the Harappan
civilization. The blades were mass produced at these sites
and then sent to various Harappan settlements in Sindh."
221,"Consider the following statements about Stone Age in India:

1. Different periods are identified on the basis of the type and technology of stone tools.
2. There are no regional variations in the type and technology of tools in different periods.
3. Stone Age cultures of different periods evolved uniformly in a neat unilinear fashion all over the subcontinent.

Which of the statements given above is/are correct?",Only 1,l and 2,Only 3,"1,2 and 3",CDS  (1),2020,a,"Exp) Option a is the correct answer

Statement 1 is correct: The different periods of the Stone
Age in India are identified on the basis of the type and
technology of stone tools. For example, the Paleolithic period
is characterized by the use of simple stone tools, such as hand
axes and cleavers. The Mesolithic period is characterized by
the use of more sophisticated stone tools, such as microliths,
The Neolithic period is characterized by the use of polished
stone tools, such as axes‘and chisels.

Statement 2 is incorrect: There are regional variations in
the type and technology of stone tools in different periods.
For example, the stone tools found in the Indus Valley are
different from the stone tools found in the Deccan plateau.
Statement 3 is incorrect: Stone Age cultures of different
periods did not evolve uniformly in a neat unilinear
fashion all over the subcontinent. There were different
cultural traditions that developed in different parts of the
subcontinent, and these traditions interacted with each other
in complex ways."
