q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
163,Which ruler of Bengal founded the ancient University called ‘Vikramshila?,Dharamapala,Gopala,Devpala,Mahipala,Chhattisgarh P.C.S.(Pre),2011.0,a,"Exp) Optiona a is the correct answer,
The rvfer of Bengal who founded the ancient University
called 'Vikramshile’ wes Dharmapels, He was a Pale dyoasiy

ruler who reigned from 783 to 820 AD. It Is in the present-

day Bihar district of Bhagalpur. Dharmapala established

Vikramshila University $n response te a pesceived

decline in the level of education at Nalanda. Vikcamshila

University was an important center of Buddhist learning and

attracted students end scholars. from various parts of India

and even fcom other countties. It played « significant role
in propagating Buddhisg teachiutgPand other disciptines like
logic, Yedss,'asteongmy Naw, and more. Around 1203 AD,
At werrdeifroyed by Muhammed Bin Bakbtlyar Khaljl's
! fagegss. ©
+?"
164,"Match list-I with list-II and select the
correct answer using the codes given below
the lists:
list-I      list-II 
A.Pratihara 1.Tanjore
B.Chola     2.Anhilwada
C.Parmara   3.Dhara
D.Solanki   4.Kannauj
Code: 
ABCD",4 2 3 1,4 3 2 1,4 2 1 3,4 1 3 2,Chhattisgarh PCS (Pre),2008.0,d,"Exp) Option d bs the correct anewer.

« Pratihare dynasty ruled over lacge parts of northern
Indla from the 7th to the 10th centuries CB. Their copitel
was Kancien).

2 Chola dynasty ruted over large parts of southern Indie
from the 9th to the 13th centuries CB. Thele cepital was
Tanjore.

« Parmara dynasty ruled over Malwa and surrounding
erees In west-centeal India from the 91h to the I4th
centuries CE. Thele capital was Dhara.

+ Solanki dynasty ruled over lerge parts of western Indias
(Gujarat and Rajasthan) from the 10h to the 13th
centuries CE. Theis capital was Ambtlwede."
165,Which one of the following statements is NOT true about Balban?,He propounded the theory of Niyabat-e-Khudai.,He introduced the Iqtadari System.,He eliminated the power of Turkan-e-Chahalgani.,He quelled down the revolt of Bengal.,Chhattisgarh P.C.S.(Pre),2008.0,b,"Exp) Option b Is the correct answer.

The Iqtadari systess was actually introduced daring the

relgn of Mtutenish, not Balben, The Iqtadari system was

introduced by Muhammed of Ghor! fn 1206 and Ihutmish

formalized and institutlonalized the Iqtedarl system as a

method of land distribution and administration. Under

this system, land tracts known as Iqtes were assigned to
nobles, officers, and soldiers for revenue collection and
governence. The bolders of Iqtas, known as Iqteders, were
responsible for ensuring smooth administration in their
assigned tercitories.

Important Tips

Facts about Balbau Rule:

+ Balban lntroduced the theory of “Niyabat-e-Kbudai.”
portraying the klng as God's representative on earth.
According to the theory, Kings position was second
only to thet of a prophet, This ideology aimed to
steengtheo the monarchy's authority by elevating the
king's position and diminishing the power of nobles.
Balbaa believed that this divine connection would
consolidate his rule and curb the lofuence of the
nobility.

« Balban curtailed the influence of Turkan-e-
Chahalgani, «a group of forty Turkish nobles, by
implementing the policy of “blood and iron.” He
displayed ruthless authority and executed severe
punishments to establish his dominance. Additionally, |

he introduced Persian customs and_ traditions,
enhancing the king’s stature while diminishing the
power of these nobles, thereby consolidating his
contro] over the empire.

¢ Balban suppressed the Bengal revolt led by Tughral
Tughan Khan in 1275. After initial failures with two
armics, Balban himself led a thi-d army, successfully-]~
recapturing the region. He defeated ‘rughral, reclaiming\)
control over Bengal. Tis son Nasiruddin Buglird Khan
also played a role, and Balban appviated his second |

I son, Bughra Khan, as the new goveraor of Bengal. |"
166,"Which Sultan wanted to launch a new religion, but Ulemas opposed the move?",Balban,Alauddin,Muhammad Tughluq,Iltuimish,Chhattisgarh P.C.S.(Pre),2003.0,b,"Exp) Option b is the correct answer.
Alaud-Din Khalji contemplated the idea of launching a
new religion, but this notion was opposed by the ulama
(Islamic scholars and clergy) of his time. Historian
Ziauddin Barani, writing after Alauddin’s death, mentioned
that Alauddin considered establishing a new religion with
the help of four trusted individuals. However, Alaul Mulk,
an advisor to Alauddin, convinced him to abandon this idea.
Alauddin’s ulama and advisors argued that the creation
of a new religion required divine revelation and that
attempting to establish a new religion would likely lead to
public resistance and unrest. Alauddin eventually refrained
from pursuing this concept, and his reign is noted for his
separation of religion from the state, focusing on governance
and administration rather than religious matters.
Important Tips |
; Alaud-Din Khalji(1296-1316):

e Military Campaigns: [He conducted — several
military expeditions, including Devagiri, Gujarat,
Ranthambor, Chittor, and Malwa |

» Chittor Campaign: Ee attacked Chittor for the sake of |
Rani Padmini, which ultimately led to her committing

Jauhar (self-immolation).

« Literary Reference: Alauddin’s Chittore campaign was

described in the book “Padmavat” written by Malik
Muhammed Jayasi.

« Reversal of Tolerance: He reversed the policy of
tolerance and imposed harsh punishments on those |
who opposed him.

e Military Reforms: He maintained a strong cing
army, introduced branding of horses, and paid salaries
in cash.

e Architectural Contributions: Alauddin constructed |
notable structures like Alai Darwaza, Hauz Khas, Mhal |
Hazaar Satoon, and Jamait Khana mosque. |

e New Capital: He built a new capital at Siri and |
constructed Siri Fort during the Mongol invasion. |

e Literary Patronage: He patronized poets like Amir
Khusrau and Mir Hasan Dehivi.

© Defeat of Mongols: Alauddin defeated Mongols in
several battles, including Jalandhar, Kili, Amroha, and |
Ravi. eS"
167,What were Manigramam and Nanadesi in early medieval India?,Cluster of non-revenue paying villages,Village-level community groups,Guilds of Indian merchants,Literary societies in the capital towns,CDS  ID,2022.0,c,"_. - 9% a

_ Exp) Option cisthe correct answer.
| - Manigrainam and Nanadesi were prominent guilds or
_ Snierchant associations that existed during the early medieval
period in India. These guilds played a crucial role in trade
and commerce, representing the interests of merchants and
artisans within specific regions."
168,What was a munjaniq in medieval period?,Cannon,Catapult,Gun carriage,Portable armoury,CDS  (11),2022.0,b,"Exp) Option b is the correct answer.

A munjaniq was a type of siege engine or war machine used

during the medieval period. Specifically, it was a type of

catapult. Catapults were used to launch projectiles, such as
stones, rocks, or other projectiles, at fortified structures or
enemy forces during a siege."
169,Whoamong the following Sultans succeeded in finally breaking and destroying the power of Turkan-i-Chihalgani?,Iltutmish,Balban,Alauddin Khalji,Muhammad bin Tughluq,CDS  (1),2020.0,b,"Exp) Option b is the correct answer

Balban, also known as Ghiyasuddin Balban, succeeded
in finally breaking and destroying the power of Turkan-
i-Chihalgani. Turkan-i-Chihalgani refers to the forty noble
Turkish families who held considerable power and influence
in the Delhi Sultanate.

Important Tips

« Balban, whose full name was Ghiyas ud din Balban,
was a powerful ruler of the Delhi Sultanate in the 13th
century. He served as the Sultan from 1266 to 1287.

« Balban is known for his efforts to centralize and
strengthen the authority of the Delhi Sultanate.

* Balban recognized the threat posed by the Turkan-i- ’
Chihalgani and took decisive actions to break their
power.

* He adopted a policy of suppressing the Turkish
nobility and diminishing their influence.

e Balban reduced their privileges, curtailed their
power, and sought to strengthen the authority of the
Sultanate.

» He appointed loyal and capable officers from diverse |
backgrounds to key positions, ensuring that power ,
was concentrated in the hands of the Sultan rather than
the Turkish nobles,

+ Balban also established a strong intelligence network
to monitor and counter any potential threats
from the nobility. Through these measures, Balban
successfully broke the power of Turkan-i-Chihalgani
and established the authority of the Sultanate."
170,Who among the following Mongol leaders/commanders did not cross Indus to attack India?,Chenghiz Khan,Tair Bahadur,Abdullah,Qutlugh Khwaja,CDS  (1),2020.0,a,",
Exp} Option a ts the corcect answer :
Chenghiz Khan was the founder of the Mongol Empire, end
he led several compalgns against the neighboring kingdoms.
However, he did not personally lead any militery
sampaigna into the Indien subcontineat or cross the Indus
River to atteck India,"
171,Iqta in medieval India meant,Land assigned to religious personnel for spiritual purposes,Land revenue from different territorial units assigned to army officers,Charity for educational and cultural activities,The rights of the Zamindar,CDS  (1),2016.0,b,"Exp) Option b is the correct answer.
Igta in medieval India, established by Htutentsh, referred to. .:
land revenue that was assigned to army officers as ¢ form-of, :.
payment for their railitary services. The systenn of igta waty 1
prevalent during the Dethi Sultanate aud the Mughal EoBire,
The enling authorities would grant certain territories or
revenue aselgnments to the military offickils Ju exchange
for their military sapport and admi.cstration of those
tersitorles. This system helped ensure 2 steady income for
the officers and fecititated the maintenance of the military
and administrative structure of the empire."
172,"Consider the following statements about Alauddin Khilji’s market policy:

1.He placed markets under the control of a high officer called ‘Shahna’ for strictly controlling the shopkeepers and prices.
2.In order to ensure a regular supply of cheap foodgrains, he ordered the land revenue from Doab region to be paid directly to the state.

Which of the statement(s) given above is/are correct?",Only 1,Only 2,Both 1 and 2,Neither 1 nor 2,CDS,2015.0,c,"Exp} Option ¢ Is the correct answer.

Statement | is correct: Alauddin Khilji, the ruler of the Delhi

Sultanate during the 14th century, implemented a market

policy that involved placing markets under the control of”

@ high officer called ‘Shaina, The role of the Shahna was to

regulate and contcol the activities of shopkeepers and ensure

fair prices for goods and services. :

Statement 2 ls corcect: Alegddin Khil}i introduced measures.

to cneure a reguler supply of cheap foodgeains. One of these

measures was the collection of lend revenue from the Doab
region (the eres between the Ganges and Yamune rivers)
dlrectly by the stute. This stlowed the stale to have control

‘over the revenue and ensue # steady supply of foodgrains

for the market."
173,"Match List-I with List-II and select the correct answer using the codes given below the lists:

List I (King)         List II (Region)
A.Shashanka             1.Assam
B.Kharavela             2.Maharashtra
C.Simuka                3.Odisha  
D.Bhaskara Varman       4.Bengal 
Codes: 

A B C D",4 2 3 1,1 3 2 4,4 3 2 1,1 2 3 4,CDS  (II),2015.0,c,"Exp) Option < is the correct answer.

¢ Shashanka was the flrst independent king of a woified
polity lo the Bengal region, called the Geuda Kingdom.
He reigned in the 7th century CE snd his copital was
et Karnasubaraa, in present-day Murshidabad in West
Bengal.

+ Kharavele was a king of the Mehameghevahona dynasty
who ruled over Kalinga (present-day Odisha) in the
Ind of tst century BCE. He is known for his military
campaigns and patronage of Jalnism.

+ Simuka was the founder of the Setevehene dynasty,
which ruled over parts of central and southern India
from the Ist century BCE to the 3rd century CE. Ile is
believed 10 have originated from present-day Telangana
and Maharashtra region.

+ Bhaskara Varman was a king of the Varman dynasty who
ruled over Kamarupa (prescat-dey Assam) In the 7th
century CE, He was « contemporary and ally of Harsha
and 2 cival of Shashanka."
174,Marco Polo’s trip to India (1271 AD) earned much fame in Europe on account of:,his having discovered a safe route to India,his having established amicable relations with many Kings of India,"his account of commercial, religious and social conditions in the East",All of the above,CDS,2014.0,c,"Exp) Option ¢ is the correct enewer.
Marco Poto’s trip to Indie in AD 1271 carned much fame in
Europe on account of his account of commercial, religious,
and social conditions in the Fest,
Marco Polo, an Italian explorer, traveled extensively through
Aala, Inclading Indis,,during-the 13th century. His book
“The Travels of Mareg Pola” provided detailed descriptions
of the reglons he visite Theluding India,

le Soe ON Important Tips

‘ Maco Polo tn India:

« Marco Poto landed on the Coromandel Coast of India
in AD 1292 after a two-year trip by sea across the
Indian Ocean on his way home from China.

© He Joined the Tamil Pandya kingdom aroand Tanjore.

© During the reign of Redramma Devi of the Kakatiya
Dynasty, he traveled to Southern India.

+ Rudramadevi, one of the few queens in Indian history,
tuled from 1261 until 1295 CE, Polo came to a halt in
Tamil Nadu and Kerala.

« The book titled ‘Description of the World’ deter
known a6 ‘The Travels of Marco Polo’ was written by
Marco Polo."
175,"Consider the following statements regarding Indian Feudalism in the early medieval period:

1.The revenue assignments were called Bhoga.
2.The hereditary chiefs neither collected revenues nor assumed administrative powers.

Which of the statement(s) given above is/are correct?",Only 1,Only 2,Both 1 and 2,Neither 1 nor 2,CDS,2014.0,a,"Exp} Option eis the correct answer.

Statement | ls correct: Bhoga was a term uted to denote
the revenue assignments given to vacious officials, priests,
temples, and monasteries by the kings o¢ feudal lords. The
bhoga grantees enjoyed the right to collect and retain the
tevenues from the assigned lands, dut they did not have the
eight to alienate or transfer them

Statement 2 fs incorrect: The hereditary chicfs or samaitas
were feudal lords who held lends from the kings or higher
feudal lords in exchange for loyalty and military service. The
samantas collected revenues from thelr laads and assumed
administratlve powers over theic territories. They elso
imaintained theic own armies and fortifications."
176,Which one of the following statements is Not correct?,Sharaf Qai was a minister of Allauddin Khilji.,Under Giyasuddin Tughluq Mudqtis were warned not to ill-treat any of their officials for small amounts taken over and above their salaries.,The Arabic work masalik-i-Absar gives description of the functioning of Iqta system.under Muhammad-bin- Tughluq.,Marco Polo has not mentioned about Pearl Fishery of Tuticorin in South India.,CAPE,2017.0,d,"Exp) Option d is the correct enswer.

Marco Polo has mentioned about Peer! Fishery of Tuticorin
In South Indte in his travel account. He visited Indie in
the fate thirteenth century and described the peart fishing
jadustey and trade in Tuticorin, which was thea under the
Pandya kingdom.

Option ais correct: Sharaf Qat wasa minister of Alauddin
Khilji, He was the revenoe minister who belped implement
the economic reforms of the Sultan,

Option b is correct: Under Glyasuddin Tughlug Mugtls
were warned not to ill-treat any of thelr offictals for small
amovote takea over and above thelr salarics. Muqtis were
the holders of iqta, a system of tax facming introduced by

Itutmish. Giyasuddin Tughlug tried to reform the iqta system
and curb the corruption and oppression of the Muqtis.
Option c is correct: The Arabic work masalik-i-Absar
gives description of the functioning of Iqta system under
Muhammad bin Tughluq. Masalik-i-Absar was written by Al-
Umari, a Syrian scholar who visited India in the fourteenth
century. He pave a detailed account of the institution of iqta
and its administration under Muhammad bin Tughlug"
177,"Which one among the following was/were the motive/motives behind Mohammad Tughlaq’s transfer of capital from Delhi to Daulatabad?

1.The shift to Daulatabad would give him a chance to establish control over Deccan and Gujarat.
2.It would provide access to the Western and Southern ports.
3.It would protect him from direct Mongol invasions from the North-Western frontier.
Select the correct answer using the codes given below:",1 and 2 only,2 and 3 only,1 and 3 only,"1,2 and 3",CAPF,2014.0,d,"Exp) Option d is the correct auswer ae
Statement 1 is correct: Daulatabadt! was located inthe
cane eA!
Deccan, and it was a strategic location for contralling the
region. Gujarat was also an importani trading Yegion, and
Muhammad bin Tughlag wanted to be closer to the coast.
Statement 2 is correct: Daulatabad was located on the banks
of the Godavari River, which gave it access to the Western and
Southern ports. This was important for trade and commerce.
Statement 3 is correct: Delhi was located in the North-
Western frontier, and it was vulnerable to Mongol invasions.
Daulatabad was located further south, and it was thought to
be more secure from Mongol attacks."
178,Which of the following rulers does not belong to Gurjara-Pratihar dynasty?,Nagabhatta-II,Mahendrapal-I,Devapal-I,Bharatrabhatta-I,R.A.S./R.T.S.(Pre),2018.0,d,"Exp) Option d is the correct answer.
Bharatrabhatta-f does not belong to Gurjara-Pratihar
dynasty, whereas Nagabhatta-I] (800-833 CE),
Mahendrapal-I (885-910 CE), Devapal-1 (948-954) were
all rulers of Gurjara-Pratihar dynasty.
Important Tips

The Gurjara-Pratiharas (8th to 10th Century):

¢ Gurjara-Pratihara: The term “Pratihara’ means
“doorman,”

« Emergence: Gurjara-Pratiharas gained prominence
in the 8th century by resisting Arab forces during
Nagabhata I’s reign.

« Founder: The greatest emperor of the Pratihara
dynasty was Bhoja, who was also the empire's actual |
founder. |

« Rule in Kannauj: The Pratiharas ruling over Kannauj |

are referred to as Gurjara-Pratiharas. :

+ Territorial Expansion: In Rajasthan’s eastern and
centra] regions, the Pratiharas established various
principalities,

« Conflicts and Expansion: The Gurjara-Pratihara }
Kingdom frequently clashed with contemporary
powers like the Palas and Rashtrakutas.

* Rivalry with Rashtrakutas: The Pratiharas contested
the Rashtrakutas for control over Malwa, Gujarat,
and Kanauj, which dominated the upper Ganga valley.

| « Defeats and Retreat: Farly Pratihara attempts to
‘ expand into Malwa and the upper Ganga basin were
thwarted by Rashtrakuta rulers Dhruva and Gopal III. |

je Rashtrakuta Victories: The Rashtrakutas defeated
| the Pratiharas in 790 and later in 806-07, forcing the
latter to retreat to the Deccan and allowing the risc |
| of the Palas.
je Gurjara-Pratihara Court: The poet Rajashekhara
| was associated with the court of Gurjara-Pratihara ."
179,Who among the following laid the foundation of the Chola Empire in the IXth century A.D.?,Krishna-I,Rajraja Chola,Vijayalaya,Parantaka,R.A.S./R.T.S.(Pre),2016.0,c,". m 5 « °
. Exp) Optiome i the correct answer.
2 Nijdjalaya was the founder of the medieval Chola empire,
° which reached its peak under his successors. He conquered
the Kaveri delta from the Muttaraiyar in the middle of the
ninth century A.D. and established his capital at Thanjavur.
He also built the Vijayalaya Choleswaram temple there,
dedicated to Lord Shiva. He was one of those rulers who,
from nothing, greatly formed an empire and then conquered
powerful neighboring empires such as Pandyas and Pallavas,
and became a powerful force in all of ancient South India.
Important Tips
| e Krishna-I was a Rashtrakuta emperor who ruled on
: 756 to 774 CE, He defeated the last Badami Chalukya
. ruler Kirtivacman Hf and expanded his empire in the
Deccan, He is also credited with building the Kailasa
temple at Fllora. |

* Rajraja Chola was a Chola emperor who ruled from |
985 to 1014 CE. He was one of the most powerful and
influential rulers in Indian history. He conquered

the Pandya, Chera, and northern Sri Lanka regions, |
and extended his influence on the Maldives and
Lakshadweep islands. He also built the Brihadisvara
temple at Thanjavur, one of the largest and most
magnificent temples in India.

« Parantaka was a name adopted by several South
Indian kings, especially from the Chola and Pandya
dynasties. The most famous Parantaka was Parantaka
I, who ruled the Chola kingdom from 907 to 955 CE."
180,"Which one of the following pairs is NOT
corrtly matched?",Baz Bahadur [Malwa od,Chand Bibi Oudh ee(c] Raziyya Sultan Delhi _,,,RAS/RTS (Pre),2016.0,b,"Exp) Option b is the correct answer

Sultana Chand Bibi (1550~1599 CE), an Indian ruler and
warrior, served as Regent of Bijapur Sultanate (1580-1590)
and Ahmednagar Sultanate (1595-1600) and not Oudh.
Renowned for defending Ahmednagar against Mughal
Emperor Akbar’s forces in 1595, she displayed remarkable
leadership during these periods of regency.

[ Important Tips

« Qutb-ud-Din Bahadur Shah, a Muzaffarid sultan,

ruled Gujarat Sultanate in India from 1526-1535 and |
1536-1537. He expanded his realm, allicd with sl
and Abyssinians, but lost to Humayun in 153Later
| regaining power, he was killed by the Portuguese in
1537.

+ Razia Sultana (d. 1240} was the first (emste Muslin
ruler of the Delhi Sultanate, ccigaing from 1236
to 1240. Initially an able administcator, she faced
nobles’ opposition doe to her assertiveness and non-
Turkle appointments, Deposed, she bricfly attempted
® comeback, marrying @ rebel, but was ultimately
defeated and killed by her successor, -

« Bayezld Baz Behadue Khoa, last Sulton of Malwa
(1555-1562), was known for his romence with
Roopmatl. Negiecting governance, he was defeated
by Akbar's forces, fled, and later sucrendered, serving |.
in Akbar's court. Mandu was his capital, with notedle| |
steuctures ike Jahaz Mahal. uence I

I TES"
181,"Match list-I with list-II and select the correct answer using the codes given below the lists:
List-I             List-II
A.Diwan-i-Arz      1.Dealt with religious matters 
B.Diwan-i-Risalat  2.Dealt with state's correspondence 
C.Diwan-i-Insha    3.Dealt with Finance Dept
D.Diwan-i-Wizarat  4.Dealt with Military Dept 
Code: 
ABCD",Battle of Khatoli,Battle of Sarangpur,Battle of Siwana,Battle of Khanua,R.A.S./R.T.S.(Pre),2013.0,d,"Exp) Option d Is the correct answer.
Correct match of the above paire arc:
Name s4 2 of | Dealt With. 3.” | Established by”
Depariment 3 [ey ea
Gaal a

B. Diwan-t- Dealt with religious | Alauddin Khilj!
Risalat matters

C. Diwaa-b-lnsha | Deale with state's | Mubsinmed Bin

correspondence Tughlag
Ghiyasuddin
p Balban"
182,,,,,,,,a,"Exp) option e is the correct answer,
The Batile of Kbatoll occurred ta 1517 between Rana
Senga of Mewar and Ibrahim Lodi of the Lodi dynasty.
Rena Senga emerged victorious im this battle, which
look place neer Kkatoll, Lakher! (Rajesthen). Ibrahim
Lodi, Sultan of the Delht Sultanate, attempted to suppress.
revolts and confront Rana Sangs's encroachments. Rana
Sanga’s Rajput forces overwhelmed Lodl’s army, resuhing
In @ significant victory for Mewar. The batile lasied around
five hours, with Lodl's forces fleetng, and even Lodi himself
‘was compelled to escape. Rana Sanga suffered injuries in the
battle but remained trlumphant, This defcat weakened Lodl’s
resources, Impacting his subsequent actions."
183,Who is the author of Prithviraja Vijaya?,Chand Bardai,Prithviraja Chauhan,Jayanaka,Nayanchand Suri,R.A.S./R.T.S.(Pre),2012.0,c,"Exp) Option ¢ Is the correct answer,
Attributed to Jayanaka, @ poet In Prithvireja 3il’s court,
the epic pocm °Prithviraja Vijaya.” composed sround
1191-1192 CE, honors the Chahamene ruter’s legacy. The
text blends history and mythology, portraying Prithvireja as
a divine figure. The poem eulogizes Prithviraje’s ancestry,
valor, and accomplishments. It provides a lineage of bie
predecessors, including notable Chahamansa rulers. (t
recounts various victories, such as Nagarjuna’s defeat, and
mentions Ghori’s incursions. While considered « significant
historical source, scholars debate Its accuracy."
184,"The Sultan of Delhi who was very concerned about charity and alms and established a department called ‘Diwan-i-Khairat’ for it, was:",Iltutmish,Firuz Tughluq,Ghiyasuddin Shah,Bahlul Lodhi,R.A.S./R.T.S.(Pre),1999.0,b,"Exp) Option b is the correct anewer. . .
Firot Sbab Tughlag, known for his pbilanthropic
initiatives, established the ‘Diwan-!-Khalrat? or
Department of Charity. This department aimed to support
orphans aad widows In the society. Additionally, Firoz
Shah set up free hospitals liké Dac-wl-Shafa and introduced
rmarslage bureaus to assist pot Muslims In finding suitable
matches. His concer (charity end alms led to these

. -Rotewarthy Ini{jauv@e during his reign."
185,According to Hammir Mahakavya the Chauhans were:,Chandravanshi,Brahmins,Yaduvanshis,Suryavanshis,R.A.S./R.T.S.(Pre),1999.0,d,"Br) Option dla the correct anewer,
The Haromira Mehskavya is an epic poem written by
jain echolar Nayachandra Suri in the ISth century. It Is 6
blography of the 13th century Chahamana king Hammira.
The poem describes the Chauhans as Sucyarsashl, of
deacendante of the sun god. This Is elso supported by
other histocical sources, such as the Prithviraj Raso, The
poem, though not conpletely historically accurate, provides
insights into the medieval history of north-western India. ft
compares Chauhan kings, Including Hammaira, to tegendary
heroes. While the ancestry details in the text can be fanciful,
the SuryavanshS Hacage ss emphasized, connecting the
Chavhans to the solar dynasty."
186,Who among the following opposed the power of the Khalifa?,Iltuimish,Alauddin Khalji,Muhammad-bin-Tughlag,Balban,67th B.P.S.C.(Pre) (Re-Exam),2022.0,e,"Exp) Option ¢ Is the correct answer.
Muberak Sieh Khiljl opposed the Kbelifa and declared
himsclf Khelifa. Mubarak Shah Kbiljl, known es Mubayak
Khan, assumed the throne on April 14, 1316, at the age
of 17 oF 18, following the rule of his father Alauddin
Khiljl. Interestingly, Mubarak Shah adopted the tide
“Kholifalallah® or “Representative of God,” which was
even inscribed on his coins.

Importaat Tips

+ Ttatralsh sooght the tide of Sultan from the Baghdad
Kbalife, obtaining It in 1229 AD. This official
cecognition solidified his rule over the Delhi Sullenate,
enabling « hereditery succession for his desceodants
and securing their rightful place on the throne.

+ Baldan did not oppose the power of the Khelifa, He
waee staunch Sunni Muslim end « loyal follower of
the Abbasid Caliph, He even sent annuel gifts to the
Caliph aod recognized his authority. Balban Inscribed
coins in the memory of Khiljl the deceased Khalifa.

+ Aleuddia Kheljf did not oppose the power of
the Khalifa. He maintained diplomatic tles and
recogolzed the authority of the Khalifa. His coins
onaltted the mention of the Kbslifa, replacing It with
the self-laudetory tithe Sikander-us-sani Yemin-ul-
Khilefat, He ceased adding Al-Muste’sim’s name,
instead adding Yamln-ol-Khilafat Nasle Amiri
‘4-Mu'minin (The eight hand of the Caliphate, the
helper of the Commande of the Faithful).

e uring early period of Muhammad bin Tughlaq |
reign, he neither sought recognition of Khalifa
nor inscribed his name on his coins. The Sultan did
nothing against Islam nor did he desire to flout the
principles of Islam but he was not prepared to accept
the interference of religion or that of any religious class
in his administration. He aimed to centralize his
administration and minimize religious interference,
but he did not challenge the overall authority of the
Khalifa or the principles of Islam."
187,Which Sultan demanded half the crops on land after measurement as revenue?,Iltutmish,Balban,Alauddin Khalji,Muhammad-Bin Tughlaq,B.P.S.C.(Pre),2018.0,c,"co
Exp) Option c is the correct answer. ns :
During his reign, Sultan Alauddir «hoiti demanded ‘half
of the crops on land after measurement is tevenue, as part
of his agrarian reforms to strengthc:. 1. state’s control
over agricultural production ang zeve:x:e collection. This
taxation system, known as kharaj or mal, aimed to maximize
state revenue and expropriate the peasant’s surplus."
188,Which Sultan was reputed to be ‘Akbar of Kashmir’?,Sultan Shamsuddin Shah,Sultan Qutbuddin,Sultan Sikandar,Sultan Zainul Abidin,B.P.S.C (Pre),2018.0,d,"Exp) Option d is the correct answer.
Ghiyas-ud-Din Zain-ul-Abidin (1. 1418-1419, 1420-1470)
was the eighth sultan of the Shah Mir dynasty of Kashmir.
He was known by his subjects as Bud Shah (the Great King).
He was reputed as the ‘Akbar of Kashmir’. He was known
for his religious tolerance, public welfare initiatives, and
policies that aimed at fostering harmony among different
religious and cultural groups. Zain-ul-Abidin abolished the
Jaziya tax on Hindus, allowed the construction of temples,
and supported Sanskrit literature. He was recognized as a
great ruler who provided peace, prosperity, and benevolent
rule during his reign in Kashmir."
189,Who was the founder  Karnata dynasty?,Nanyadev,Narshimhadev,jaydev,Haridev,60th to 62nd B.P.S.C.(Pre),2016.0,a,"Exp) Option a is the correct answer.
The founder of the Karnata dynasty was Nanyadeva. He
established the dynasty in 1097 CE. He was a Kayastha
by caste and established his capital at Simraungadh. The
dynasty controlled the region known as Tirhut or Mithila,
located in present-day Bihar state of India and Nepal.
Under the Karnats, Mithila enjoyed a significant degree of
sovereignty from 1097 to 1324 CE. Nanyadeva’s establishment
of supremacy is believed to have been aided by Chalukya
king Vikramaditya VI."
190,Nalanda Vihar was destroyed by:,Bakhtiyar Khalji,Qutubddin Aibak,Muhammad Bin Tughlaq,Alauddin Khalji,60th to 62nd B.P.S.C.(Pre),2016.0,a,"Exp) Option a is the correct answer.
Nalanda Vihar was destroyed by Bakhtiyar Khalji, a
military general under Muhammad Ghori, In the late 12th
and early 13th centuries, Khalji led military campaigns that
resulted in the conquest of parts of eastern India, including
Bihar. His invasions led to significant damage to Buddhist
establishments such as Odantapuri and Vikramashila, and
the destruction of Nalanda University. His rapid advances
and conquest of Bengal ultimately resulted in the downfall
of the Sena dynasty’s rule in the region."
