q_no,q_statement,a,b,c,d,exam,year,correct_option,explanation
155,Which historical monument in Dolhi is a synihesis of Persian and Indian styles of Architectures?,Qutb Minar,Lodi’s ‘fomb,Humayun’s Tomb,Red Fort,R.A.S.,,c,"Exp) Option c is the correct answer.
7 Humayun’s Tomb is a 16th-century mausoleum that was built
. by the Mughal emperor Akbar for his father Humayun. It is
considered to be the first example of Mughal architecture,
which was influenced by both Persian and Indian styles.
’ Persian influence: Humayun’s Tomb has a symmetrical
, plan with a central octagonal chamber surrounded by four
; smaller chambers. The tomb is built of red sandstone and
[ white marble, and is decorated with intricate carvings and
inlay work. The tomb is set in a large garden divided into
foux parts by water channels, which .is a typical feature of
1 Persian gardens.
Indian influence: The tomb reflects some Indian features,
; such as the small kiosks or chhatris on the roof, which are
7 common in Hindu temples. The red sandstone and white
; marble were also materials that were used in the 14th century
architecture of the Delhi Sultanate."
156,Who built the Kouark Sun Temple?,Narasimhadeva Varman,Rajendra Chola,Ashoka,Krishnadev Rai,R.A.S.(Pre),1999.0,a,"Exp) Option a is the correct answer.
; Narasimhadeva Varman was the king of the Eastern Ganga
; dynasty who ruled over the region of Kalinga (present-day
Odisha and parts of West Bengal, Andhra Pradesh and
) Chhattisgarh) from 1238 to 1264 CE. He is credited with
building the Konark Sun Temple, a magnificent monument
dedicated to the Hindu Sun Gad Surya. The temple is designed
; as a giant chariot with 24 wheels and 7 horses, symbolizing
the movement of the sun across the sky. The temple is
adorned with exquisite sculptures and carvings depicting
various aspects of Hindu mythology, culture and society. The
temple is also a masterpiece of Kalinga architecture, which
reflects the artistic and engineering skills of the ancient
Odishan craftsmen. The Konark Sun Temple is a UNESCO
World Heritage Site and a major tourist attraction in India."
157,Who built famous Jama Masjid of Delhi?,Humayun,Shah Jahan,Akbar,Ibrahim Lodi,R.A.S./R.T.S. (Pre),1997.0,b,";
Exp) Option b is the correct answer... .
The Jama Masjid of Delhi, known as Masjid-i-Jehan-Numa
in Persian, stands as one of India’s largest mosques. It was
built by Shah Jahan. Residing within the Mughal capital
of Shahjahanabad, present-day Old Delhi, this mosque
held the status of the imperial sanctuary for the Mughal
rulers until the empire's decline in 1857. With its presence
extending beyond the colonial period, the Jama Masjid
symbolized Islamic influence across India and retained its
political significance during pivotal periods of British rule.
Important Tips _
Some other monuments commissioned by various
Mughals:
Akbar Agra Fort (Agra), Panch Mahal
(Fatehpur Sikri), Jama Masjid with
| gateway Buland Darwaza (Fatehpur
Sikri), Humayun Tomb (Delhi). |
Jahangir Shalimar Bagh (Srinagar), Akbar |
| Tomb (Agra).
Shab Jahan Taj Mahal (Agra), Red Fort (Delhi),
Jama Masjid of Red Sandstone
(Delhi), Moti Masjid (Agra). | |
Aurangzeb Pinjore Garden (Lahore), Moti |
Masjid of White Marble (Delhi).
——— TOTO eae |"
158,The Giant Buddha statue of 80 feet at Bodhgaya was constructed by-,Japanese,People of Thailand (Thai),Srilankan,Bhutanese,R.A.S./R.T.S. (Pre),1993.0,a,"Exp) Option a is the correct answer. |
The Giant Buddha Statue located in Bodh Gaya, Bihar,
stands at 25 meters (82 feet) tall. It’s portrayed in a
meditation pose known as dhyana mudra, seated on a lotus
in the open air. It took seven years to finish and is made
using both sandstone blocke and red granite. The Daijokyo
sect from Japan played a role in constructing this statue."
159,The mest ancient monastery in India is-,Abul Hasan,Daswant,Kisan Das,Ustad Mansoor,R.A.S./R.T.S. (Pre),1992.0,a,"Exp) Option a is the correct answer.
Nalanda is the most anctent monastery in Bihar. The
history of Nalanda, the ancient university town of Bihar, }
goes back to the days of Buddha and Mahavira in the
sixth century BC, However, excavations have not revealed
anything to suggest that the site was occupied before the .
Gupta period (fifth century A.D.). Kumaragupta was the first
to donate to Nalanda monastery. Buddha Gupta, Tathagata ,
Gupta, and Baladitya also donated to the monastery after ,
him. ,
| Important Tips _ | ,
Bhaja caves:
|
¢ Bhaja is the ancient monastery in India, which dates ,
back to the 2nd century BCE. .
« Bhaja is a complex of rock-cut caves located near |
Lonavala in Maharashtra. 1
__

+ Bhaja was ¢ Baddhist monastery that belonged to
the Hinayaos sect, Bhaje hes 22 caves, which Incude
chaltyas (prayer bells), viharas (resideoces), and stapes
(relics).

+ Bhaja ts famous for its artistic and architectural
features, ouch a1 the carved pillars, the wooden bearas,
the vaulted collings, the scalptures, end the paintings.

+ _Bhaje is also a UNESCO World Heritage Site."
160,,,,,,,,b,"Exp) Option b ts the correct anower.
Daswaat was one of the most talented and celebrated
palaters of Akber's court, whe worked on many Important
Projects and created many masterpieces of Mughal art. He
Joined Akbar’s court and eo0n rose to prominence a8 one
of his favorite artists, He was involved in the Muctration
of the Harntanama, @ Persian epic about the edventures of
Amir Hasora, Akbar’ ancestor; the Raxzmaame, a Persian
uapslation of the Mahabharate, an enctent Indian epic; and
the Akbarnama, 8 history of Akber'e reign written by hls
court historian Abal Fazl.

Tesportent Tips

Other famous palaters of Akbar's court were:

© = Basswan: He was another prominent painter of Akbar'’s
court, who was praiced by Abul Faal, the court Mistorian,
te “a master of line and colour” He worked om mony
projects, such as the Hamzanama, the Razroneme, the
Akbarnama, end the Baburnams.

© Mir Sayyid Ali: He was a Persian painter end
calligrapher who worked in Akber's court. He was one
of the main illustrators of the Hamzaname, a Persien
epic about the adventures of Amir Hamze. He alto
wrote many verses in Persian veing Nastellq script

¢ Govardbant He was e well-known painter who worked
for three Mughal emperors: Akbar, Jehangis, and Sheh
Jaban. He was skilled In verious styles and techniques,
such as shading, perspective, and foreshortening."
161,The coordination of Hindu and Iranian architecture can be seen in-,Taj Mahel,Red Fort,Panch Mahal,Tomb of Sber Shah,R.A.S./R.T.S. (Pre),1992.0,a,"Exp) Option o le the correct answer.

The Taj Mobol in Agra beautifully combines elements from
Hindu and Persien architecture. Consteucted beiween 1632
and 1648, Its symmetcy and white merble design were
lofiuenced by Hindw color codes and Persien architectural
features. Shah Jahan's blend of Persian, Turkish, Indian,
and Lalemic styles results la o redient white eteucture,
symbolising the trae dawa, while the use of white and red
sandstone connects with both priestly and warrior castes,
reflecting Peralan and Hinds sycaboliem."
162,Which Seuth Indian dance tradition was firstly developed during the time of Vijaynagar?,Tomb of Iltutmish,Tom b of Ghiyas-ud-din Tughluq,Alai Darwaza,Quwwat-ul-Islam Mosque,Uttarakhand PCS (Pre),2021.0,b,"Bap) Option 6 le the correct answer.

Yekshegena, a traditional dance form, was systematined by
Siddhendea Yog! in the 17th century and wes patronized
by both Vijepenegar and Golconda ruler. The recitale

are centered around stortes from the Bhegevat Purane. It
Is perforracd as a dance draeae, both In geoups and as solo
performances, The dence form is characterized by elaborate
costumes, ornaments, and Jewelry, and it is eccompacied by
Carnatic rauate,

Importent Tips

© Mobtalettem is « classical dance form that originated
ta Kerala, indie. It Is 0 graceful aad elegant dance
form thet is characterized by He fuid movements aod
ite wee of modras (hand gestures).

« = Kerisbnasttare Is a classical) dance form that originated
Ln Tarntt Node, Iodie. ft is a dance-drama that tells the
norlesof Krisbna, a populer Hindu deity. Krichnaattero
is characterized by {ts vigorous movements and its use
of faclal expressions.

© Sheratenatyam Is a classical dence form thet
originated io Tamil Nedw and Karnataka, Indie. It is
the most popular classical dance form Ia India, and
It Le choracterized dy its Intricate footwork, its use of
modras, and Its expressive faclal expressions."
163,,,,,,,,c,"Exp) Option ¢ le the correct answer.
Hersethoe arches eppeered Ja 1311 ka the Indo lalamte
orchitecture Ale} Derwara gatehouse at the Qutb Complex
ia Delbl, Horseshoe arches are basically rounded, pointed,
or in lobed form. The horseshoe form spread el! over the
Caliphate-infloenced areas and was adopted by tbe next
Ataba kingdoms of the Peolneule"
164,Which one of the following buildings is known as ‘Shah-i-Fatehpur’?,Golden Palace,Panch Mahal,Jodha Bai Palace,Akbari Mahal,Uttarakhand P.C.S. (Pre),2016.0,c,"Exp) Option c ls the correct answer.
Jama Masjid of Fatehpur Sikri fe aleo knows os ‘Shah-1-
Patehpur’ or ‘Shab-!-Slkel’ [¢ is one of the largest end most
magnificent mosques In India, bullt by Akbar in 1571 to
commemorate his victory over Gujarat. The Jama Masjid
of Patebpur Siket le « UNESCO World Heritage Site and «
popular tourist attraction. It ts also a place of pilgrimage for
many Muslims and Hindus, who vislt the tomb of Sheikh
Salim Chisbtl end tle threads on the lattice screens to eeck
bis blessings.

Tesportent Tips

© The Jama Masjid of Fatehpar Sikel is « splendid
example of Mughal architecture, combialng elements
from Persian, Turkish, and Indian styice, The mosque
bas a rectangular couetyard surrounded by colonasded
clolsters and three domed entrances,

o The mela enteance Is the Bulend Darwoss, which Us
the highest gateway In the world, measuring $4 metres
(177 fest) in height, It was added by Akbar in 1575 to
calebrate his conquest of Khandesh.

«© The moeque also conteins the tomb of Shelkh Selim
Chishti, o Sufi ealat who blessed Akber with a son end
hele, Jabengie,

¢ The tomb is a white marble structure with Intricate
lattice screens ond 6 carved canopy."
165,,,,,,,,d,"Exp) Option d is the corvect answer,

Akbert Mabal ts sot at Fatehpur Sikri song the four

optlone given. Akbarl Mabel is « palece complex located 1a

Agee Fort, another UNESCO World Hesitage Site in Ages,

about 40 km away from Fatehpur Sikrilt was built by Emperor

Akbar as bie residence and later ased by bis successors.

Tmportent Tips

Some of the most notable mooumente of Fatehpur Sike!

are:

+ Bulaad Darware: A massive goteway thet stands 54
toetres high and commemorates Akbar's victory over
Gojarat. It Ls also known as the “Door of Victory” and
1s one of the largest and highest gateways In the world.

+ Jara Masjid: A 16th-century congregetional mosque
that Ie one of the largest mosques Le Indie. It hes @
spacious courtyard, « large prayer hall, and @ white
marble tomb of Sheikh Selim Chisbtl, « Sufi selnt who.
blessed Akbar with a son.

+ Diwap-1-Khes: A hall of private audience where Akber
beld dlecusstons with scholars, nobdtes, and religious
leaders, It Is also known og the “Jewel House” because
of ite exquisite decoration and a central piller with 36
serpentine brackets that support a circular platform.

« Pench Mehel: A five-storeyed structure with 176
columns that served as @ pleasure palace for the royal
ladies, Lt be also known os the “Wind-Catcher Tower”
because of Its open design that allows alr circulation,

« Jodbe Bai’s Pelece: The largest and most ornate
dullding of the residential complex, which was the
palace of Akbar’s Hindu queen. It hes richly carved
interior pillere, balconies, perforated stone windows,
and an ature-blue ribbed roof oa the morth and south
sides, .

+ Golden Pelece: Marlam Palece te also known os
Golden Palace because of Its yellow sandstone walls
and golden roof. The pelece hase rectangular ples with
four octegonsl towers at the corners."
166,"Match the following monuments with their
concerned ruler and select the correct codes
given below:
A.Double Dome       1.Sher Shah
B.Octagonal Tomb    2.Muhammad Adil Shah
C.True Arch Tomb    3.Balban
D.Gol Gambad        4.Sikandar Lodi
Code: 
A B C D",4 3 1 2,4 1 3 2,1 3 4 2,2 3 1 4,Uttarakhand B.C.S. (Pre),2012.0,b,"Exp) Option b Is the correct answer,

o The firet double domme steucture bullt by Sikandar Lodi
wes the tomb of bie father, Bablel Lodi, la Dethl, A
doable dome Is bullt of two layers. There Is one layer
inelde which provides celllng to the interior of the
bullding. The other leyer ts the outer one which crowns
the buildings. The attempts tn the directlon of Double
Dome continued with tomb of Te) Khan (1501) and the
tomb of Sikandar Lod! (1518), both in Deihi,

¢ The tomb of Sher Shah in Sasarars, Bibar, tends as
an exempler of Iado-falamic srchitecture, Designed
by Mir Muhammed Allwal Khea, & was constructed
Ddetween 1940 and 1545. The tomd rests on a squere
stone plinth, enciecled by an artificial lake. It boests on
octagonal mala structure crowned by « 22-meter dome,
accompanied by ornamental domed kiosks,

¢« The Tomb of Ghiyas ud din Balban in Mehrauli, Dethi, ]
is historically significant for introducing the first true ]
Islamic arch in India, Although its original dome is lost,
it marks the development of Indo-Islamic architecture.

« Gol Gumbaz is a 17th-century mausoleum located in
Bijapur, Karnataka, India. It houses the remains of
Mohammad Adil Shah, the seventh sultan of the Adil
Shahi dynasty."
167,In which State is the Buddhist site Tabo Monastery located?,Arunachal Pradesh,Himachal Pradesh,Sikkim,Uttarakhand,"Uttarakhand P.C.S, (Pre)",2010.0,b,"Exp) Option b is the correct answer.

Tabo Monastery is a Buddhist monastery located in the .

Tabo village of the Spiti Valley in Himachal Pradesh, India.

Tabo Monastery is one of the oldest and most important

monasteries in India and is also known as the “Ajanta of the

Himalayas” for its exquisite murals and sculptures.

Tabo Monastery was founded in 996 CE by the Tibetan

Buddhist teacher and translator Rinchen Zangpo, who was

also known as Mahauru Ramabhadra . Tabo Monastery

belongs to the Gelugpa sect of Tibetan Buddhism and is the

second oldest continuously operating Buddhist institution .

in the world after the Tholing Monastery in Tibet. Tabo

Monastery has nine temples, four stupas, and several caves

that house ancient paintings, manuscripts, and statues. It

attracts many pilgrims, tourists, and scholars from all over

the world. Tabo Monastery is also the seat of the Dalai Lama’s

Kalachakra teachings, which are held every 12 years."
168,Which of the following places is famous for Buddhist Cave Temples?,Elephanta,Nalanda,Ajanta,Khajuraho,Uttarakhand P.C.S. (Mains),2006.0,c,"Exp) Option c is the correct answer.

Ajanta is one of the most famous and ancient sites of rock-

cut architecture in India, and a UNESCO World Heritage

site. Ajanta has 29 caves that are renowned for their exquisite

paintings and sculptures of Buddhist themes, created

between the 2nd century BCE and the 6th century CE.
: Important Tips ) -

Ajanta Caves;

« The Ajanta Caves are a group of 29 rock-cut Buddhist
cave monuments dating from the 2nd century BCE ]
to the 6th century CE in the Aurangabad District of 1
Maharashtra state in India.

« The caves contain paintings and sculptures of Buddhist
themes, depicting scenes from the life of Buddha, the |
Jataka tales, and the contemporary society and culture.

The caves are divided into two phases: .

1. The earlier phase (caves 8, 9, 10, 12, 13 and 15A)
was influenced by the Hinayana/Theravada school
of Buddhism, where Buddha was worshipped in an
aniconic/symbolic form; .

2. The later phase (the rest of the caves) was influenced |

| by the Mahayana school of Buddhism, where Buddha |

was worshipped in an icon/idol form. The later .
caves are more elaborate and richly decorated with
mural paintings and sculptures, executed in tempera
technique a"
169,"Match List-I with List-II and select the correct answer using the codes given below the lists:
A.Nalanda    1.Ashoka pillar
B.Sarnath    2.University
C.Sanchi     3.Sun Temple
D.Konark     4.Stupa

Code: 
A B C D",1 2 4 3,2 1 4 3,1 2 3 4,2 3 4 1,Uttarakhand PCS (Mains),2006.0,b,"Exp) Option b ka the correct aaswer.

© Nelende: This is an ancient center of learaing and
a Buddblet university bocated fo Bibar, Indie, It was
founded in the 5th century CE sad flourished until
the 12th century CR k attracted scholars and stedents
from various parts of Indie and abroed, sach as China,
‘Tibet. Korea, ond Central Asie. It hed @ vest Ubrary
and a curriculum that covered various subjects ouch as
philosophy, logic, grammer, medicise, estronomy, and
mathematics,

« Sarnath: This is» place tn Unter Pradesh, India, where
Gautama Buddhe delivered bis fiset sermon after
attaining enlightenment. The sermon is known as
the Dhammacakkappevationn Sutta or the Setting In
Motion of the Wheel of Dharma. Sarnath is one of the
four holy sites of Baddhiem and has many monuments
tuch as the Dhamek Stupa, the Ashoka Pillas, od the
Maulagendhekuti Vibare. The Ashoks Pillas bas a lon
capita) thet ls the national emblem of India.

+ Seuchl: This Is « plece in Madhys Predesh, Indle, where
there are several Buddhist stupas and other structures
built between the 3ed century BCE and the 12th ceatury
CB. The stupas are hemispherical mounds that conisia
relics of Buddha of his followers. The most famous etupa
ds the Greet Stupa, which was commissioned by Empezor
Ashoke ta the 3rd century BCE and later enlarged and
embellished by his successors. The etupe has four ornete
gateways oF toranas that depict scenes from Buddbist
history and mythology. Sanchi Is also e UNESCO Wortd
Heritage Site.

« Konerka: This ts s plece ta Odishe, India, wheze there ta
2 Hinde temple dedicated to the aum god Surys, located
je Konark, tt was built by King Naresimhadeva I of
the Bastera Ganga dyausty Uo the 13th century CB. tt
je famous for its chastot-sheaped design, Intricate stone
carvings, ond erotic scalptures. It Is also « UNESCO
‘World Herhage Site."
170,"Match List-I with List-II and select the correct answer using the codes given below the lists:
List-I(Monument)    List-II(Location)
A.Gateway of India    1.Kolkata
B.Victoria Terminal   2.Hyderabad
C.India Gate          3.New Delhi
D.Char Minar          4. Mumbai
Code: 
A B C D",4 2 1 3,4 1 3 2,2 3 4 1,1 4 2 3,Uttarakhand P.C.S. (Mains),2006.0,b,"Exp) Option b 1s the correct anewer.

© The Geteway of India is a roonument thet was baift to
commemorate the visit of King George V and Queen
Mary to Bombay (now Mombal} in 1911, ft Js located Ln
Mumbat, the capital city of Mahareshica,

« The Victoria Memorial Is a museum and a monumest
thet was bullt In the memory of Queen Victoria, the
former Empress of India. It is located in Kotketa, the
capital clty of West Bengal.

2 The Indie Gate ts a wer memorial that wae bullt to honor
the soldiers who died In World War ] and the Afghan
‘Wars. It ls located lo New Delhi, the capital city of Indie.

«© The Char Minar Je 2 mosque and a monument that was
built by Quib Shahi ruler Mabammad Quii Qutb Sheh
In 159%. tt 1p located tn Hyderabad, the capital city of
Telangens,"
171,Which of the following inscription known as the first advertisement of the world?,Dashpur inscription,Sohgara inscription,Supia inscription,Eran inscription,MPPCS (Pre),2021.0,a,"Exp) Option a is the correct answer.
Dashpur inscription is known as the first advertisement 0!
the world. This advertisement was written in Sanskrit ir
Mandsaur Madhya Pradesh India. This advertisement was
written by some businessman on the wall of surya mandir
in khilchipura in mandsaur this advertisement is written fos
promoting silk saris sales. It was the first advertisement of
the world and this was proved by specialist and scientist by
seeing an inscription on the wall.

Important Tips

« The Supia inscription is an ancient inscription found
in the village of Supia, located in the Indian state of
Madhya Pradesh. This inscription dates back to the
reign of the Gupta king Kumaragupta I.

¢ The Eran inscription is an important inscription found
in Eran, a town in the Indian state of Madhya Pradesh.
It is associated with the Gupta dynasty and provides
historical and epigraphic evidence of Gupta rule.

* The Sohgaura copper plate inscription is an Indian
copper plate inscription written in Prakrit in the
Brahmi script. It was discovered in Sohgaura, a village
on the banks of the Rapti River, Gorakhpur District,
Uttar Pradesh, India."
172,To which period do the sites of Ellora and Elephenta belong?,Pratihara,Chalukyas,Rashtrakutas,Hoysalas,MPPCS (Pre),2021.0,c,"Exp) Option c is the correct answer.

The Rashtrakuta rulers built the Ellora and Elephanta caves
by cutting the walls of high basalt rock. The Ellora cave:
are a group of 34 monasteries and temples that reflect the
religious diversity of ancient India, as they are dedicated
to Buddhism, Hinduism, and Jainism. The Elephanta caves
are a series of rock-cut cave temples that are mostly devoted
to Shiva. Both sites are UNESCO World Heritage Sites and
display remarkable artistic and architectural achievements."
173,It was also the ancient name of world-famous tourist destination of Sanchi-,Kaknam,Vetravati,Besnagari,Dashpura,M.P.P.C.S. (Pre.),2020.0,a,"Exp) Option a is the correct answer.

Sanchi, a distinguished Buddhist site in India, bore
multiple ancient names including “Kaknam,” “Kakanaya,
“Kakanava, “Kakanadabota,” and “Bota-Sriparvata
These names allude to the site's original identity before i
evolved into a significant center for Buddhist architecture
and pilgrimage during the Mauryan period, marked by the
construction of the Great Stupa and other structures"
174,Which of the following inscription reveals information about Silk Weavers Guild?,Dashpur Inscription,Prayay Prashasti,Eran Inscription,Hathigumpha Inscription,"M.P.P.C.S, (Pre)",2019.0,a,"Exp) Option a is the correct answer.

The Mandasor Pillar Inscriptions or Dashpur Inscription
of Yashodharman are a set of Sanskrit inscriptions from the
early 6th-century discovered at an archaeological site at the
village of Sondani, about 4 kilometres south of Mandsaur
(Mandasor) in northwestern Madhya Pradesh, India.

The Dashpur inscription reveals information about the
silk weaver’s guild that migrated from Lata (Gujarat)
to Dasapura (Mandsaur). Some of them took up othe:

occupations, while those who kept to their original craft
formed a guild and donated money for the temple. The
inscription states that the guild was composed of 500 families
and that they were well-versed in the art of weaving silk."
175,Who among the following built “Tribhuvan Narayan Temple” of Chittour?,Ramayana,Mahabharata,Jataka stories,Panchatantra stories,"M.P.P.C.S, (Pre)",2019.0,c,"Exp) Option c is the correct answer.
The “Tribhuvan Narayan Temple” of Chittorgarh was
originally constructed by King Parmar Raja Bhoj in the
11th century and is now known as the Samadhishvara
Temple. Dedicated to Lord Shiva in the form of Trimurti, the
temple primarily follows the Nagara style of architecture.
However, due to its construction and restoration spanning
over five centuries (11th-15th century), it exhibits several
sculptural styles. Its unique idol underwent restoration in
the 15th century, with various kings, including Samarasimha
and Mokala-Simha, contributing to its preservation.

oo Important Tips

Famous Medieval Indian Temples:

+ Kandariya Mahadeva Temple, Khajuraho, Madhya
Pradesh: Built in the 10th century by Chandela
ruler Raja Dhandadeva, renowned for intricate stone
carvings depicting daily life scenes. Dedicated to Lord
Shiva.

* Lakshmana Temple, Khajuraho, Madhya Pradesh:
Constructed by Yashovarman in the 10th century,
following Panchayatana style. Complete Hindu temple
architecture, featuring ardha-mandapa, Mandapa,
Maha-Mandapa, Antarala, and Garbhagriha.

¢ Brihadeeswara Temple, Thanjavur, Tamil Nadu:
Built by Raja Raja Chola I between 1003 and 1010
AD, dedicated to Lord Shiva. Also called Peruvudaiyar
Koyil, in Thanjavur, Tamil Nadu. Part of UNESCO
World Heritage “Great Living Chola Temples.”

e Lingaraj Temple, Bhubaneswar, Odisha: Established in
the 11th century by Somvanshi King Yayati 1, dedicated
to Lord Shiva. Complex structure with Garbha Griha,
Yajna Shala, Bhoga Mandap, Natya Shala.

¢ Modhera Sun Temple, Modhera village, Gujarat:
Constructed by King Bhima I in the 11th century,
devoted to the Sun God. Intricate architecture with
Surya Kund.

« Chausath Yogini Temple, Jabalpur, Madhya Pradesh:
Built by Devapala in the tith century. Circular layout
with 65 chambers, dedicated to Lord Shiva. Intriguing
architecture on a hill.

« Siddhesvara Mahadeva Temple, Aihole, Karnataka:
Example of Western Chalukyan art from the 12th
century. West-facing Shiva temple with intricate
sculptures.

¢ Jagannath Temple, Puri, Odisha: Constructed by King
Anatavarman Chodaganga Deva in the 12th century,
dedicated to Lord Jagannath. Char Dham pilgrimage
site, part of the Eastern Ganga Dynasty.

« Sun Temple in Konark: Built by King Narasimhadeva
I in the 13th century. Dedicated to the Sun God,
renowned for its chariot-like architecture and intricate

| sculptural! art. Konark, Odisha.

;* Lakshmi Narasimha Temple, Hoysala_ region,
Karnataka: Constructed in the early 13th century by
the Hoysala dynasty. Trikuta style temple with three
shrines, notable Hoysala sculptures. Ambulatory path
for devotees. _ _"
176,,,,,,,,c,"Exp) Option c is the correct answer.

The Ajanta caves are linked with the Jataka stories, which

are a collection of tales that narrate the previous lives and

rebirths of the Buddha. The paintings in the Ajanta caves
depict scenes from the Jataka stories, as well as other Buddhist
legends and events. The Jataka stories are considered to be
one of the earliest sources of Buddhist literature and art.

They illustrate the moral teachings and ethical values of

Buddhism, such as compassion, generosity, wisdom, and

non-violence."
177,Which of the following is NOT a world heritage site-,Khajuraho temples,Bhimbetka rock shelters,Sanchi stupa,Mandu fort,M.P.P.C.S. (Pre),2008.0,d,"|

Exp) Option d is the correct answer.

Mandu fort is not a world heritage site, but a tentative list

site, which means it is an inventory of those properties

which India intends to consider for nomination to the world
heritage list. Mandu fort is located in Madhya Pradesh and

is one of the largest and best-preserved forts in India. It

was built by the Paramara rulers in the 10th century and }

later occupied by the Delhi Sultanate, the Mughals, and the

Marathas. The fort has many monuments, palaces, mosques,

and tombs that reflect the diverse architectural styles and

influences of its various occupants. }
Important Tips :

World heritage sites under the cultural sites category: |

« Khajuraho temples are a group of Hindu and Jain
temples in Madhya Pradesh that are famous for their
erotic sculptures and Nagara style of architecture.

« Bhimbetka rock shelters are a series of caves in
Madhya Pradesh that contain some of the oldest known
paintings and evidence of human occupation in India. |

* Sanchi stupa is a Buddhist monument in Madhya |
Pradesh that was built by Emperor Ashoka in the
3rd century BCE and is one of the oldest and most
important stupas in India _ _"
178,‘Bhimbetka’ is famous for,Rock Paintings,Buddhist Statues,Minerals,Origin of Son River,M.P.P.C.S. (Spl)(Pre),2004.0,a,"Exp) Option a Is the correct answer.

Bhimbetka is famous for its rock shelters that display

paintings that date from the Paleolithic to the historic

period. The rock shelters are located in the foothills of the

Vindhya Range, about 45 km south of Bhopal, in Madhya

Pradesh. They are a UNESCO World Heritage Site that

consists of over 750 rock shelters distributed over 10 km. The

paintings show themes such as eolmels, bunting. dancing,

and warfare, and reflect the cultura) evolution of humen

society in Indie. Bhisobetke Is one of the largest aod oldest
repositories of prebistoric art in ladle."
179,Who painted the famous “Mona Lisa’?,Michel Angelo,Jashua Reynolds,Rembrandt,Leonardo Da Vinci,M.P.P.C.S. (Pre),1997.0,d,"Exp) Option d fs the correct answer.

Leenardo De Viact wes the Italien artist who pelnted

the Mona Lisa, one of the aiost famous end recogaizable

palatings Lz the world. He began painting it around 1503

and contloucd working om tt unull bis death is 1519. The

paintlog depicts » woman with @ mystertous smile, who Ss
belleved to be Lisa del Giocondo, the wife of « Florentine
merchant. The Mone Lise #9 cow displayed in the Louvre

Museum lo Paris, France.

Insportent Tips

© Michel Angelo: Me was an Italian scelptor, patnter,
architect, ond poet of the High Renaissance. He te
widely regarded an one of the greatest artists of all time
onde untversal gentus, Some of bls most famous works
include the David statue, the Sistine Chapel ceiling,
ead the Pleta.

o Jashea Reynolds He wes an English painter,
tpecializing in portraits. He was one of the founders
‘tad the firet president of the Royal Academy of Arts.
He was also a friend and patron of many other artlats,
such as Thomas Gainsborough and Samuel Johason. He
is kaowa for bly grand styte, jaflueaced by Rembrandt
and classical antiquity.

¢ Rembrandt: He was a Dutch painter and prinimaker,
coasidesed one of the greatest visual artiste im the
history of art and the most important io Dutch art
Aletory. He is famous for Als portraits, self-portralts,
landscapes, biblical scenes, and etchings. Some of his
masterpicoes include The Night Wetch, The Aoatomy
Lesson of Dr. Nicolees Tulp, and The Jewish Bride"
180,"Match List-I with List-II and select the correct answer using the codes given below the lists:
List-I             List-II
A.Sri Harikota     1.Bhopal
B.Sanchi Stupa     2.Raisen
C.Gujari Mahal     3.Gwalior
D.Taj ul-Masjid    4.Andhra Pradesh
Code:
A B C D",1 2 3 4,4 2 3 1,2 3 4 1,3 4 1 2,M.P.P.C.S. (Pre),1994.0,b,".

Exp) Option b is the correct answer.

+ Sel Herikota ts a barrier island off the Bay of Bengal
coast located to Andhra Pradesh, ladle. It houses the
Setish Dhawan Space Centre, one of the two satellite
launch centres in India.

« = Saacht Stupe ise Buddhist complex, famous for tts Great
Stape, om @ hilltop at Sanch! Town in Raise District
Of Madhya Pradesh, India. tls one of the oldest stone
structures im Indie and an important mooument of
Indias Architecture,

+ Gojerl Mahal te a palace buik by Tomer Rajput ruler
Maa Singh Tomer for bis wife Mrignayan! who belonged
to Gujjas tribe, The palece has been converted into an
archaeological museum in Gwallor, Madhya Pradesh,

« = Taj-vl-Masjid is @ mosque eitusted In Bhopal, Madhya
Predesh, India. Ht lv the largest mosque ip India and one
of the largest mosques ia Asia"
181,"Match List-I with List-II and select the correct answer using the codes given below the lists:
List-I                  List-II
A.Meenakshi Mandir     1.Tirumala
B.Venkateshwara Mandir 2.Madurai
C.Mahakal Mandir       3.Howrah
D.Bellore Matha        4.Ujjain
Code: 
A B C D",1 2 3 4,2 1 4 3,4 3 1 2,3 4 2 1,MPPCS (Pre),1994.0,b,". .

Exp) Option b is the correct answer. .

« The Meenakshi Mandir is located in Madurai, Tamil
Nadu, and is dedicated to the goddess Meenakshi, a form
of Parvati, and her consort, Sundareshwarar, a form of
Shiva

e The Venkateshwara Mandir is located in Tirumala,
Andhra Pradesh, and is one of the most visited Hindu
temples in India. It is dedicated to Lord Venkateshwara,
an incarnation of Vishnu. ,

*« The Mahakal Mandir is located in Ujjain, Madhya
Pradesh, and is one of the twelve Jyotirlingas, the most
sacred abodes of Shiva. The presiding deity, Shiva in
the lingam form, is believed to be self-manifested and
derives power from within itself. ‘

» The Bellore Matha is not a temple, but a monastery
and the headquarters of the Ramakrishna Math and
Ramakrishna Mission. It is located in Howrah, West
Bengal, and was founded by Swami Vivekananda, a
disciple of Ramakrishna Paramhans."
