Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
11," <p>Consider the following statements :</p><p>1. Pursuant to the report of H.N. Sanyal Committee, the Contempt of Courts Act, 1971 was passed.</p><p>2. The Constitution of India empowers the Supreme Court and the High Courts to punish for contempt of themselves.</p><p>3. The Constitution of India defines Civil Contempt and Criminal Contempt.</p><p>4. In India, the Parliament is vested with the powers to make laws on Contempt of Court.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 and 2 only,"(b) 1, 2 and 4",(c) 3 and 4 only,(d) 3 only,Polity And Governance,b,Easy,,"<ul><li>Statement 1 is correct: A committee was set up in 1961 under the chairmanship of the late H N Sanyal, the then additional solicitor general. The committee made a comprehensive examination of the law and problems relating to contempt of court in the light of the position obtaining in our own country and various foreign countries. The recommendations, which the committee made, took note of the importance given to freedom of speech in the Constitution and of the need for safeguarding the status and dignity of courts and interests of administration of justice.</li><li>Statement 2 is correct: Article 129 of the Constitution gives the Supreme Court the power to initiate contempt cases on its own, independent of the motion brought before it by the Attorney General (AG) or with the consent of the AG.</li><li>Statement 3 is not correct and Statement 4 is correct: Contempt of court seeks to protect judicial institutions from motivated attacks and unwarranted criticism, and as a legal mechanism to punish those who lower its authority. The expression ‘contempt of court’ has not been defined by the Constitution. The Contempt of Court Act, 1971 defines both civil and criminal contempt. Hence the Parliament is vested with the powers to make laws regarding contempt of court.</li></ul>"
12," <p>With reference to India, consider the following statements :</p><p>1. Government law officers and legal firms are recognised as advocates, but corporate lawyers and patent attorneys are excluded from recognition as advocates.</p><p>2. Bar Councils have the power to lay down the rules relating to legal education and recognition of law colleges.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Polity And Governance,b,Difficult,t,"<ul><li>The role of the legal profession in society is manifold—its members are flag-bearers of the rule of law and they defend fundamental rights. Along with these responsibilities, members of the legal profession have been conferred significant power and privileges as officers of the court. First, only advocates have the right to access and represent others in a court of law. No citizen, other than an advocate, has the right to appear, act, or plead in court. Second, in India, the term “legal professionals” refers only to those “advocates” who are law graduates and have been enrolled in state bar councils (SBCs). </li><li>Statement 1 is not correct: An emerging class of legal professionals engaged with various law-related activities—such as government law officers, corporate lawyers, law firms, law professors, legal researchers, and patent attorneys—have been excluded from recognition as advocates. </li><li>Third, the judiciary has clarified the otherwise undefined concept of “practice of law” to include all forms of legal activities, including both litigious and non-litigious work, such as appearing in court, drafting, giving opinions, performing transactional work, consulting, arbitrating, mediating, filing vakalatnamas (power of attorney), and working as legal officers. Thus, “advocates” enrolled in bar councils enjoy exclusive monopoly over the right to practise law in all courts, tribunals, and other authorities in India.</li><li>Statement 2 is correct: The Advocates Act, 1961, enacted with the objective of creating “a unified Bar for the whole country with monopoly in legal practice and autonomy in matters of professional management,” conferred the Bar Council of India (BCI) and SBCs with the power to self-regulate the profession and lay down rules relating to admission and enrolment, conditions of practice, standards of professional conduct and etiquette, disciplinary proceedings, legal education, recognition of law colleges, and welfare activities. These powers were granted to the bar councils to promote the administration of justice and uphold the dignity of the profession in the eyes of the common people.</li></ul>"
13," <p>Consider the following statements :</p><p>1. A bill amending the Constitution requires a prior recommendation of the President of India.</p><p>2. When a Constitution Amendment Bill is presented to the President of India, it is obligatory for the President of India to give his/her assent.</p><p>3. A Constitution Amendment Bill must be passed by both the Lok Sabha and the Rajya Sabha by a special majority and there is no provision for joint sitting.</p><p>Which of the statements given above are correct ?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Polity And Governance,b,Easy,,"<ul><li>An amendment of the Constitution can be initiated only by the introduction of a bill for the purpose in either House of Parliament and not in the state legislatures. </li><li>Statement 1 is not correct: The bill can be introduced either by a minister or by a private member and does not require prior permission of the president. </li><li>The bill must be passed in each House by a special majority, that is, a majority (that is, more than 50 per cent) of the total membership of the House and a majority of two-thirds of the members of the House present and voting.</li><li>Statement 3 is correct: Each House must pass the bill separately. In case of a disagreement between the two Houses, there is no provision for holding a joint sitting of the two Houses for the purpose of deliberation and passage of the bill.</li><li>If the bill seeks to amend the federal provisions of the Constitution, it must also be ratified by the legislatures of half of the states by a simple majority, that is, a majority of the members of the House present and voting.</li><li>After duly passed by both the Houses of Parliament and ratified by the state legislatures, where necessary, the bill is presented to the president for assent.</li><li>Statement 2 is correct: The president must give his assent to the bill (24th Constitutional Amendment Act, 1967). He can neither withhold his assent to the bill nor return the bill for reconsideration of the Parliament. </li><li>After the president’s assent, the bill becomes an Act (i.e., a constitutional amendment act) and the Constitution stands amended in accordance with the terms of the Act.""</li></ul>"
14," <p>Consider the following statements :</p><p>1. The Constitution of India classifies the ministers into four ranks viz. Cabinet Minister, Minister of State with Independent Charge, Minister of State and Deputy Minister.</p><p>2. The total number of ministers in the Union Government, including the Prime Minister, shall not exceed 15 percent of the total number of members in the Lok Sabha.</p><p>Which of the statements given above is/are correct ?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Polity And Governance,b,Easy,,"<ul><li>Statement 1 is not correct: The Council of Ministers is a constitutional body. Article 74 of the Constitution provides that there shall be a Council of Ministers with the Prime Minister at the head to aid and advise the President who shall, in the exercise of his functions, act in accordance with such advice. </li><li>However, its classification is not mentioned in the Constitution. The classification of the central council of ministers into a three-tier body (Cabinet Ministers, Ministers of State, and Deputy Ministers) is based on British parliamentary conventions. </li><li>Statement 2 is correct: The 91st Amendment, 2003 to the Constitution introduced Article 75(1A), which states that the Union Council of Ministers cannot exceed more than 15 percent of the number of MPs in the Lok Sabha.</li></ul>"
15, <p>Which of the following is/are the exclusive power(s) of Lok Sabha?</p><p>1. To ratify the declaration of Emergency</p><p>2. To pass a motion of no-confidence against the Council of Ministers</p><p>3. To impeach the President of India</p><p>Select the correct answer using the code given below:</p>,(a) 1 and 2,(b) 2 only,(c) 1 and 3,(d) 3 only,Polity And Governance,b,Easy,,"<ul><li>Option 1 is not correct: Under Article 352, the President can declare a national emergency when the security of India or a part of it is threatened by war or external aggression or armed rebellion.</li><li>The President can declare a national emergency even before the actual occurrence of war or armed rebellion or external aggression Parliamentary approval and duration.</li><li>The proclamation of emergency must be approved by both the houses of parliament within one month from the date of its issue.If approved by both the houses, the Emergency continues for 6 months and can be extended to an indefinite period with an approval of the Parliament for every six months.</li><li>Every resolution approving the proclamation of emergency or its continuance must be passed by either House of Parliament by a special majority.</li><li>Option 2 is correct: Article 75 of the Constitution says that the council of ministers shall be collectively responsible to the Lok Sabha. It means that the ministry stays in office so long as it enjoys the confidence of the majority of the members of the Lok Sabha. In other words, the Lok Sabha can remove the ministry from office by passing a no-confidence motion. The motion needs the support of 50 members to be admitted.</li><li>Option 3 is not correct: Article 61 of the Indian Constitution states that when a President is to be impeached for violation of the Constitution, the charge shall be preferred by either House of Parliament.</li><li>Either Lok Sabha or Rajya Sabha can initiate the process for the removal of the President of India.</li></ul>"
16," <p>With reference to anti-defection law in India, consider the following statements:</p><p>1. The law specifies that a nominated legislator cannot join any political party within six months of being appointed to the House.</p><p>2. The law does not provide any </p><p>time-frame within which the presiding officer has to decide a defection case.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Polity And Governance,b,Easy,,"<ul><li>To tackle the scourge of political defection, in 1969, a committee chaired by Home Minister Y B Chavan examined the issue of defection. It observed that after the 1967 general elections, defections changed the political scene in India as 176 of 376 independent legislators later joined a political party.</li><li>The next legislative attempt, in 1978, allowed independent and nominated legislators to join a political party once. </li><li>With rising public opinion for an anti-defection law, immediately after securing a clear majority in 1984, the Rajiv Gandhi's government proposed the new anti-defection bill in the Parliament. After marathon debates, both the Lok Sabha and Rajya Sabha unanimously approved the bill and through the 52nd amendment to the Constitution of India, the Tenth Schedule was inserted into the constitution.</li><li>The Tenth Schedule contains the following provisions with respect to the disqualification of members of Parliament and the state legislatures on the ground of defection:<ul><li>Members of Political Parties: A member of a House belonging to any political party becomes disqualified for being a member of the House,</li><li>if he voluntarily gives up his membership of such political party or</li><li>if he votes or abstains from voting in such House contrary to any direction issued by his political party without obtaining prior permission of such party and such act has not been condoned by the party within 15 days.</li><li>In the case of ‘voluntarily giving up his membership,' the Supreme Court has interpreted that in the absence of a formal resignation by the member, the giving up of membership can be inferred by his conduct. In other judgments, members who have publicly expressed opposition to their party or support for another party were deemed to have resigned.</li></ul></li><li>Thus, a legislator’s speech and conduct inside and outside the legislature can lead to disqualification under the anti-defection law. </li><li>Independent Members: An independent member of a House (elected without being set up as a candidate by any political party) becomes disqualified to remain a member of the House if he joins any political party after such election.</li><li>Statement 1 is not correct: Nominated Members: A nominated member of a House becomes disqualified for being a member of the House if he joins any political party after the expiry of six months from the date on which he takes his seat in the House. This means that he may join any political party within six months of taking his seat in the House without inviting this disqualification.</li><li>Exceptions:</li><li>The above disqualification on the ground of defection does not apply in the following two cases:</li><li>If a member goes out of his party as a result of a merger of the party with another party. A merger takes place when two-thirds of the members of the party have agreed to such a merger.</li><li>If a member, after being elected as the presiding officer of the House, voluntarily gives up the membership of his party or rejoins it after he ceases to hold that office. This exemption has been provided in view of the dignity and impartiality of this office.</li><li>Statement 2 is correct: The Anti-Defection Law does not specify a time period for the Presiding Officer to decide on a disqualification plea. Given that courts can intervene only after the Presiding Officer has decided on the matter, the petitioner seeking disqualification has no option but to wait for this decision to be made. </li></ul>"
17," <p>Consider the following statements :</p><p>1. Attorney General of India and Solicitor General of India are the only officers of the Government who are allowed to participate in the meetings of the Parliament of India.</p><p>2. According to the Constitution of India, the Attorney General of India submits his resignation when the Government which appointed him resigns.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Polity And Governance,d,Medium,,"<ul><li>Statement 1 is not correct: Article 76 of the constitution provides for the office of Attorney General of India and he is the highest law officer in the country. The Solicitor General of India assists Attorney General to fulfil his official duties and responsibilities.</li><li>In the performance of his official duties, the Attorney General (AG) has the right of audience in all courts in the territory of India. Further, he has the right to speak and to take part in the proceedings of both the Houses of Parliament or their joint sitting and any committee of the Parliament of which he may be named a member, but without a right to vote. He enjoys all the privileges and immunities that are available to a member of Parliament. The Solicitor General of India is not allowed to participate in the meetings of the Parliament.</li><li>Statement 2 is not correct: The term of office of the AG is not fixed by the Constitution. Further, the Constitution does not contain the procedure and grounds for his removal. He holds office during the pleasure of the president. This means that he may be removed by the president at any time. He may also quit his office by submitting his resignation to the president. Conventionally, he resigns when the government (council of ministers) resigns or is replaced, as he is appointed on its advice. </li></ul>"
18," <p>With reference to the writs, issued by the Courts in India, consider the following statements :</p><p>1. Mandamus will not lie against a private organisation unless it is entrusted with a public duty.</p><p>2. Mandamus will not lie against a Company even though it may be a Government Company.</p><p>3. Any public minded person can be a petitioner to move the Court to obtain the writ of Quo Warranto.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Polity And Governance,c,Easy,,"<ul><li>Mandamus literally means ‘we command’. It is a command issued by the court to a public official asking him to perform the official duties that he has failed or refused to perform.</li><li>Statement 2 is not correct: It can also be issued against any public body, a corporation, an inferior court, a tribunal, or government for the same purpose. </li><li>Statement 1 is correct: The writ of mandamus cannot be issued:<ul><li>against a private individual or body. </li><li>to enforce departmental instruction that does not possess statutory force.</li><li>when the duty is discretionary and not mandatory to enforce a contractual obligation.</li><li>against the president of India or the state governors.</li><li>against the chief justice of a high court acting in a judicial capacity.</li></ul></li><li>Statement 3 is correct: Quo Warranto means ‘by what authority or warrant’. It is issued by the court to enquire into the legality of the claim of a person to a public office. Hence, it prevents illegal usurpation of public office by a person.</li><li>The writ can be issued only in case of a substantive public office of a permanent character created by a statute or by the Constitution. It cannot be issued in cases of ministerial office or private office. Any interested person and not necessarily the aggrieved person can seek Quo Warranto writ. </li></ul>"
19," <p>With reference to Ayushman Bharat Digital Mission, consider the following statements : </p><p>1. Private and public hospitals must adopt it.</p><p>2. As it aims to achieve universal health coverage, every citizen of India should be part of it ultimately.</p><p>3. It has seamless portability across the country.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2 only,(b) 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Current Affairs,b,Medium,,"<ul><li>The Union Cabinet, chaired by Prime Minister Shri Narendra Modi has approved the national roll-out of Central Sector Scheme, Ayushman Bharat Digital Mission (ABDM) of Ministry of Health and Family Welfare, Government of India, with a budget of Rs.1,600 crore for five years. The National Health Authority (NHA) will be the implementing agency of Ayushman Bharat Digital Mission (ABDM).</li><li>Statement 1 is not correct: Participation in ABDM is voluntary including for citizens. Participation of a healthcare facility or an institution is also voluntary and shall be taken by the respective management (government or private management). However, once the management decides to register the respective healthcare facility/institution in ABDM, it is essential for all the healthcare professionals serving the said facility/institution to register in Healthcare Professionals Registry so that the institution can become fully integrated with the National Digital Health Ecosystem (NDHE). </li><li>Statement 2 is not correct and statement 3 is correct: Ayushman Bharat Digital Mission will connect the digital health solutions of hospitals across the country with each other. Based on the foundations laid down in the form of Jan Dhan, Aadhaar and Mobile (JAM) trinity and other digital initiatives of the government, Ayushman Bharat Digital Mission (ABDM) is creating a seamless online platform through the provision of a wide-range of data, information and infrastructure services, duly leveraging open, interoperable, standards-based digital systems while ensuring the security, confidentiality and privacy of health-related personal information.</li><li>Under the ABDM, citizens will be able to create their ABHA (Ayushman Bharat Health Account) numbers, to which their digital health records can be linked. This will enable creation of longitudinal health records for individuals across various healthcare providers, and improve clinical decision making by healthcare providers. The mission will improve equitable access to quality healthcare by encouraging use of technologies such as telemedicine and enabling national portability of health services.</li></ul>"
20," <p>With reference to Deputy Speaker of Lok Sabha, consider the following statements:</p><p>1. As per the Rules of Procedure and Conduct of Business in Lok Sabha, the election of Deputy Speaker shall be held on such date as the Speaker may fix.</p><p>2. There is a mandatory provision that the election of a candidate as Deputy Speaker of Lok Sabha shall be from either the principal opposition party or the ruling party.</p><p>3. The Deputy Speaker has the same power as of the Speaker when presiding over the sitting of the House and no appeal lies against his rulings.</p><p>4. The well established parliamentary practice regarding the appointment of Deputy Speaker is that the motion is moved by the Speaker and duly seconded by the Prime Minister.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 3 only,"(b) 1, 2 and 3",(c) 3 and 4 only,(d) 2 and 4 only,Polity And Governance,a,Easy,,"<ul><li>Under Article 94, the speaker resigns from his office by writing to the Deputy Speaker.</li><li>Statement 4 is not correct: Article 93 provides for “The House of the People shall, as soon as may be, choose two members of the House to be respectively Speaker and Deputy Speaker thereof and, so often as the office of Speaker and Deputy Speaker becomes vacant, the House shall choose another member to be Speaker or Deputy Speaker, as the case may be.”</li><li>Statement 1 is correct: Being an important constitutional office, the election is usually held on next sitting after Speaker selection as President fixes date for Speaker election and after being elected the Speaker fixes the date for Deputy Speaker election.</li><li>Statement 2 is not correct: There is no mandatory provision that the election of a candidate as Deputy Speaker of Lok Sabha shall be from either the principal opposition party or the ruling party. It is by convention that position of Deputy Speaker is offered to opposition party in India.</li><li>Statement 3 is correct: The Deputy Speaker has the same power as of the Speaker when presiding over the sitting of the House and no appeal lies against his rulings.</li></ul>"
21," <p>Among the following crops, which one is the most important anthropogenic source of both methane and nitrous oxide ?</p>",(a) Cotton,(b) Rice,(c) Sugarcane,(d) Wheat,Environment,b,Easy,,"<ul><li>Paddy fields are anthropogenic sources of atmospheric nitrous oxide (N2O) and methane (CH4), which have been reckoned as 273 and 80-83 times more powerful than CO2 in driving temperature increase in 20 years.</li><li>Paddies are a potential source of anthropogenic nitrous oxide (N2O) emission. In paddies, both the soil and the rice plants emit N2O into the atmosphere. The rice plant in the paddy is considered to act as a channel between the soil and the atmosphere for N2O emission.</li></ul>"
