Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
119," <p>In the context of independent India’s Economy, which one of the following was the earliest event to take place?</p>",(a) Nationalization of Insurance companies.,(b) Nationalization of State Bank of India.,(c) Enactment of Banking Regulation Act.,(d) Introduction of First Five-Year Plan.,Economics,c,Medium,Factual,"<ul>
<li>Prior to 1972, there were over 100 Insurance Companies-Indian and foreign. The conditions of service of the employees of these companies were governed by the respective contracts of service between the companies and the employees. On 13th May 1971, the Government of Indian assumed management of these general insurance companies under the General Insurance (Emergency Provisions) Act, 1971. The General Insurance Business (Nationalization) Act, 1972 nationalized general insurance business. State Bank of India (SBI) was nationalized in July 1955 under the SBI Act of 1955. Nationalization of Seven State Banks of India (formed subsidiary) took place on 19th July, 1960. The Banking Regulation Act was passed as the Banking Companies Act 1949 and came into force wef 16.3.49. Subsequently it was changed Banking Regulations Act 1949 wef 01.03.66. The first Indian Prime Minister, Jawaharlal Nehru presented the first five-year plan to the Parliament of India on December 8, 1951</li>
</ul>"
120, <p>Consider the following pairs :</p><p><strong>Automobile Manufacturer           </strong>  <strong> Headquarters </strong></p><p>1. BMW AG                                :             USA</p><p>2. Daimler AG                            :             Sweden</p><p>3. Renault S.A.                           :             France</p><p>4. Volkswagen AG                     :             Germany</p><p>Which of the pairs given above is/are correctly matched?</p>,"(a)  1, 2 and 3",(b)  3 and 4,(c)  4 only,"(d)  1, 2 and 4",Economics,b,,,"Bayerische Motoren Werke AG (BMW), is a German automobile and motorcycle manufacturing company. Founded in 1916, it is known for its performance and luxury vehicles. It owns and produces the MINI brand, and is the parent company of Rolls-Royce Motor Cars. Its headquarter is in Munich, Germany.
 Daimler AG is a German car corporation and the world’s thirteenth largest car manufacturer as well as the largest truck manufacturer in the world. Its headquarter is in Stuttgart, Germany.
 Renault S.A. is a French automaker producing cars, vans, buses, tractors, and trucks. Due to its alliance with Nissan, it is currently the world’s 4th largest automaker. Its headquarter is in Boulogne-Billancourt, France.
 Volkswagen Group (Volkswagen Aktiengesellschaft) is a German automobile manufacturing group, currently the third largest automobile maker in the world, and the largest in Europe. Its headquarter is in Wolfsburg, Germany."
121, <p>Which one of the following is not a drug/pharma company?</p><p> </p>,(a)  Chevron,(b)  Nicholas Piramal,(c)  Pfizer,(d)  Zydus Cadila,Economics,a,,,"Chevron Corporation is the world’s fourth largest non-government energy company. Headquartered in San Ramon, California, USA, and active in more than 180 countries, it is engaged in every aspect of the oil and gas industry, including exploration and production; refining, marketing and transport; chemicals manufacturing and sales; and power generation. Chevron is one of the world’s six “supermajor” oil companies. While all other three companies are Pharmaceutical companies."
122, <p>Who of the following is the author of the book “The Audacity of Hope” ?</p>,(a)  Al Gore,(b)  Barack Obama,(c)  Bill Clinton,(d)  Hillary Clinton,Current Affairs,b,,,"The Audacity of Hope: Thoughts on Reclaiming the American Dream is the second book written by then Senator Barack Obama (Currently American President). In the fall of 2006 it became number one on both the New York Times and Amazon.com bestsellers lists after Obama was endorsed by Oprah Winfrey. In the book, Obama expounds on many of the subjects that became part of his 2008 campaign for the Presidency. The book advance from the publisher totaled $1.9 million contracted for three books."
123, <p>A present group of nations known as G-8 started first as G-7. Which one among the following was not one of them? </p>,(a)  Canada,(b)  Italy,(c)  Japan,(d)  Russia,International Affairs and Institutions,d,,,"The G8 is an international forum for the governments of Canada, France, Germany, Italy, Japan, Russia, the UK and the USA. Each year, member states of the G8 take turns assuming the presidency of the group. The holder of the presidency sets the group’s annual agenda and hosts the summit for that year. In 1975, French President Valery Giscard d’Estaing invited the heads of government from West Germany, Italy, Japan, the UK and USA to a summit in Rambouillet. The six leaders agreed to an annual meeting organized under a rotating presidency, forming the Group of Six (G6). The following year, Canada joined the group at the behest of United States President Gerald Ford, and the group became known as the Group of Seven (G7). At the initiative of United States President Bill Clinton, Russia formally joined the group in 1997, resulting in the Group of Eight (G8)."
124, <p>Consider the following statements :</p><p>1. The Baglihar Power Project had been constructed within the parameters of the Indus Water Treaty.</p><p>2. The project was completely built by the Union Government with loans from Japan and the World Bank.</p><p>Which of the above statements is/are correct?</p>,(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,Economics,a,,,"The Prime Minister of India Dr Manmohan Singh has commissioned the Baglihar hydro-electricity project on the river Chenab of Jammu and Kashmir on October 10, 2008. Pakistan claimed that the Baglihar project will draw out all the water from its territory. It said that by building the hydro-electricity, New Delhi has violated the provisions of Indus Water Treaty. The Prime Minister of India stated that the Baglihar power project has been constructed keeping in mind the provisions of Indus Water Treaty. The project is estimated to cost USD $1 billion."
125," <p>When Leander Paes won the “mixed doubles” at the US Open in the year 2008, who of the following was his partner?</p><p> </p>",(a)  Ana Ivanovic,(b)  Cara Black,(c)  Dinara Safina,(d)  Jelena Jankovic,Current Affairs,b,,,"Us Open 2008 was a tennis tournament played on outdoor hard courts. It was the 127th edition of the US Open. It took place at the USTA Billie Jean King National Tennis Center in Flushing Meadows, New York City, New York, US from August 25 through September 9, 2008. In Men’s Doubles final, Boy Bryan and Mike Bryan defeated Lukas Dlouhy and Leander Paes. But in Mixed Doubles final even, Cara Black and Leander Paes defeated Liesel Huber and Jamie Murray by 7-6, 6-4."
126," <p>In the context of Indian news in recent times, what is MCX – SX?</p><p> </p>",(a)  A kind of supercomputer.,(b)  Title of Moon Impact Probe.,(c)  Stock Exchange.,(d)  Nuclear – Powered submarine.,Current Affairs,c,,,"MCX-SX is subsidiary of Multi Commodity Exchange of India Ltd (MCX) and operates under the regulatory framework of Securities and Exchange Board of India (SEBI) and Reserve Bank of India (RBI). It was inaugurated on 6th October 2008 and went live the next day. It leverages the illustrious lineage of MCX and draws on all its strengths as India’s No. 1 commodity exchange. MCX-SX provides a host of benefits to a wide range of financial market participants, including hedgers (i.e. exporters, importers, corporate, and banks), investors, and arbitrageurs."
127, <p>Which one of the following pairs is<strong> not</strong> correctly matched?</p>,(a)  Barbora Spotakova              :                 Javelin throw.,(b)  Pamela Jelimo                      :                 Weightlifting.,(c)  Sanya Richards                      :                 Sprint,(d)  Yelena Isinbayeva                 :                 Pole Vault,Current Affairs,b,,,"Pamela Jelimo (born 5 December 1989) is a Kenyan athlete specializing in the 800 metres. She won the gold medal at the 2008 Olympics in Beijing. She is the first Kenyan woman to win an Olympic gold medal and also the first Kenyan to win the Golden League Jackpot. She holds both the 800 m world junior record and the senior African record over the same distance. Jelimo is also one of the youngest women to win and Olympic gold medal for Kenya.
 Barbora Spotakova (born 30 June 1981 in Jablonec nad Nisou) is a Czech javelin thrower. She is the current World and Olypmpic champion, as well as the world record holder.
 Sanya Richars (born February 26, 1985 in Kingston, Jamaica) is a track and field athlete who competes internationally for the United States. She was a gold medalist in the 4x400m relay of the 2004 Olympic Games in Athens, Greece and at the 2008 Olympic Games in Beijing, China.
 Yelena Gadzhievna Isinbaeva born June 3, 1982, is a Russian role vaulter. She is a two-time Olympic Gold Medalist (2004 and 2008)."
128," <p>India has recently landed its Moon Impact Probe on the Moon. Among the following countries, which one landed such probe on the Moon earlier?</p>",(a)  Australia,(b)  Canada,(c)  China,(d)  Japan,Current Affairs,d,,,"Japan successfully launched the Kaguya lunar probe in September 2007, and the unmanned observatory has begun its first major activities in orbit around the moon. In addition to snapping its first lunar images, the probe jettisoned one of two 110-pound (50-kilogram) “baby” satellites that helped to create a detailed gravity map of the moon. The 55 billion yen ($480 million) Kaguya spacecraft, formally known as the SELenological and ENgineering Explorer (SELENE), is named after a moon princess in Japanese folklore. The spacecraft successfully was launched on Sept. 14 from the Tanegashima Space Center in Japan and entered lunar orbit on Oct. 5. Kaguya conducted detailed studies of the moon using 14 different sciences instruments from a height of about 62 miles (100 kilometers) above the lunar surface during its mission."
129, <p>Who of the following is a football player ?</p>,(a)  Fernando Alonso,(b)  Kimi Raikkonen,(c)  Lewis Hamilton,(d)  Nicolas Anelka,Current Affairs,d,,,"Nicolas Sebastien Anelka (born 14 March 1979) is a French footballer who plays as a striker for English Premier League side Chelsea and the France national team. Anelka has played many times at international level and won his first international honours with France at Euro 2000, and won the Confederations Cup the following year. His failure to settle at club level limited his international appearances, but he returned to the national team for the Euro 2008 competition.
 Fernando Aloson Diaz (born July 29, 1981 in Oviedo, Spain) is a Spanish Formula One racing driver and a two-time World Champion.
 Kimi-Matias Raikkonen born October 17, 1979 in Espoo), nicknamed Icemanand Kimster, is a Finnish Formula One race car driver, currently driving for Scuderia Ferrari. He was the 2007 Formula One World Drivers’ Champion.
 Lewis Carl Davidson Hamilton (born in Stevenage on 7 January 1985) is a British Formula One racing driver from England, currently racing for the McLaren Mercedes team and is the youngest ever Formula One World Champion. He was named after American sprinter Carl Lewis."
130, <p>Consider the following pairs : </p><p><strong>Famous Place</strong>                     <strong>Country</strong></p><p>1. Cannes                  :          France</p><p>2. Davos                    :          Denmark</p><p>3. Roland Garros      :         The Netherlands</p><p>   Which of the pairs given above is/are correctly matched ?</p>,(a)  1 only,(b)  1 and 2 only,(c)  2 and 3 only,"(d)  1, 2 and 3 only",Geography,a,,,"<ul><li>Cannes in the Alpes-Maritimes departments in the region of Provence-Aples-Cote d’Azur in southeastern France is one of the best-known cities of the French Riviera, a busy tourist destination and host of the annual Cannes Film Festival. Davos is a municipality in the district of Prattigau/Davos in the canton of Graubunden, Switzerland. It is located on the Landwasser River, in the Swiss Alps, between the Plessur and Albula Range. It is the highest city in Europe. Davos has a dual claim to fame as the host to the World Economic Forum (WEF), an annual meeting of global political and business elites (often referred to simply as Davos), and the home of the largest ski resort in Switzerland, serving as the site of the annual Spengler cup ice hockey tournament, hosted by the HC Davos local hockey team Roland Gaross: France The Stade de roland Garros is a tennis venue located in the 16th arrondissement of Paris, France and home to the French Open Tennis Tournament.</li></ul>"
131," <p>Among the following, which one is <strong>not</strong> a football club?</p>",(a)  Arsenal,(b)  Aston Villa,(c)  Chelsea,(d)  Monte Carlo,gs_unclassified,d,,,"Arsenol, Aston Villa and Chelsea are the three English-based football clubs. Whereas Monte Carlo, which lies in the French Riviera on the Mediterranean Sea in Monaco in the corner of France and Italy is known internationally as a playground for the rich and famous. It is widely known for its casinos, gambling, glamour, luxurious yachts and for sightings of wealthy businessmen and famous people."
132, <p>The marine animal called dugong which is vulnerable to extinction is a/an:</p><p> </p>,(a)  Amphibian,(b)  Bony fish,(c)  Shark,(d)  Mammal,Ecology and Environment,d,,,"The dugong is a large marine mammal which, together with the manatees, is one of four living species of the order Serenia. It is the only living representative of the once-diverse family Dugongidae; its closest modern relative, Steller’s Sea Cow (Hydrodamalis gigas), was hunted to extinction in the 18th century. It is also the only sirenian in its range, which spans the waters of at least 37 countries throughout the Indo-Pacific, though the majority of dugongs live in the northern waters of Australia between Shark Bay and Moreton Bay. In addition, the dugong is the only strictly-marine herbivorous mammal, as all species of manatee utilize fresh water to some degree. Like all modern sirenians, the dugong has a fusiform body with no dorsal fin or hindlimbs, instead possessing paddle-like forelimbs used to maneuver itself. It is easily distinguished from the manatees by its fluked, dolphin-like tail, but also possesses a unique skull and teeth. The dugong’s current distribution is reduced and disjunct, and many populations are close to extinction. The IUCN lists the dugong as a species vulnerable to extinction, while the Convention on International Trade in Endangered Species limits or bans the trade of derived products based on the population involved. Despite being legally protected in many countries throughout their range, the main causes of population decline remain anthropogenic, and include hunting, habitat degradation, and fishing-related fatalities. With its long lifespan of 70 years of more, and slow rate of reproduction, the dugong is especially vulnerable to these types of exploitation. In addition, dugongs are threatened by storms, parasites, and their natural predators, sharks, killer whales, and crocodiles."
133, <p>The Dul Hasti Power Station is based on which one of the following rivers?</p>,(a)  Beas,(b)  Chenab,(c)  Ravi,(d)  Sutlej,Geography,b,,,"<ul><li>Dul Hasti Power Station is the second project to be executed by NHPC in the state of Jammu and Kashmir after Selal Stage-II. It is a run-of-the-river scheme which will produce 390MW of power. The project is constructed on river Chandra, a tributary of river Chenab. The project headquarter is located at Kishtwar in district Doda of J&amp;K. The concrete gravity dam is situated in village Dul and the Power hose is located in village Hasti. The project will generate 1928 million units of power in a 90% dependable year. The commercial production started on 07/04/2007.</li></ul>"
134," <p>Consider the following statements: </p><p>1. V.K. Krishna Menon Foundation is based in New Delhi.</p><p> 2. The first recipient of the V.K. Krishna Menon Award is the Chief Justice of India, K.G. Balakrishnan. </p><p>Which of the statements given above is/are correct? </p>",(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,Current Affairs,b,,,"The Chief Justice of India K.G. Balakrishnan was on November 1, 2008, given the first V.K. Krishna Menon award, instituted by the London-based V.K. Krishna Menon Foundation, for his contribution to social justice and fighting corruption in the Indian judicial system. The award was presented to him at a function at India House in chaired by Manek S. Dalal Chairman of the Foundation. India’s High Commissioner to the U.K. Shiv Shankar Mukherjee was the guest of honour."
135, <p>Which one of the following is the country’s administrative capital/new federal administrative centre of Malaysia?</p>,(a)  Kota Bharu,(b)  Kuala Terengganu,(c)  Putrajaya,(d)  Taiping,Current Affairs,c,,,"Putrajaya, a planned city located just south of Kuala Lumpur, is the new federal administrative capital of Malaysia. Several Government offices have relocated there to gain relief from the overcrowding and congestion of Kuala Lumpur, which is Malaysia’s largest city. However, Kuala Lumpur still serves as Malaysia’s national and legislative capital for now. Putrajaya is a Federal Territory just like the city of Kuala Lumpur and that island of Labuan. The city is named after the first Malaysian Prime Minister, Tunku Abdul Rahman Putra."
136," <p>In the context of Indian defence, consider the following statements :</p><p>1. The Shourya missile files with a speed of more than 8 March.</p><p>2. The range of Shourya missile in more than 1600 km.</p><p>Which of the statement given above is/are correct?</p>",(a)  1 only,(b)  2 only,(c)  Both 1 and 2,(d)  Neither 1 nor 2,Science and Technology,d,,,"The Shourya missile is a canister launched hypersonic surface-to-surface tactical missile developed by the Indian Defence Research and Development Organization (DRDO) for use by the Indian Armed Forces. It has a range of between 600-700 km and is capable of carrying a payload of one-tonne conventional or nuclear warhead.
 Shourya can reach a velocity of Mach 6 even at low altitudes. On November 12, even before the missile crossed a distance of 300 km, it reached a velocity of Mach 5, heating up its surface to 700 {+0} Celsius. The missile performed an ingenuous maneuver of rolling to spread the heat uniformly on its surface. Its flight time is 500 seconds to 700 seconds."
137, <p>WiMAX is related to which one of the following?</p>,(a)  Biotechnology,(b)  Space technology,(c)  Missile technology,(d)  Communication technology,Science and Technology,d,,,"WiMAX, meaning Worldwide Interoperability for Microwave Access, is a telecommunications technology that provides wireless transmission of data using a variety of transmission modes, from point-to-multipoint links to probable and fully mobile [citation needed] internet access. The technology provides up to 3 Mbit/s broadband speed without the need for cables. The technology is based on the IEEE 802.16 standard (also called Broadband Wireless Access). The name “WiMAX” was created by the WiMAX Forum, which was formed in June 2001 to promote conformity and interoperability of the standard. The forum describes WiMAX as “a standards-based technology enabling the delivery of last mile wireless broadband access as an alternative to cable and DSL.”"
138, <p>For outstanding contribution to which one of the following fields is Shanti Swarup Bhatnagar Prize given?</p><p> </p>,(a)  Literature,(b)  Performing Arts,(c)  Science,(d)  Social service,Basic Sciences,c,,,"The Shanti Swarup Bhatnagar (SSB) Prizes are awarded annually by the Council of Scientific and Industrial Research (CSIR) for notable and outstanding research, applied or fundamental, in Biological, Chemical, Earth, Atmosphere, Ocean Planetary, Engineering, Mathematical, Medical and Physical Sciences. The purpose of the prize is to recognize outstanding Indian work in science and technology. The award is named after the founder Director of the Council of Scientific and Industrial Research (CSIR), Shanti Swarup Bhatnagar and is known as the Shanti Swarup Bhatnagar Prize for Science and Technology.
 Any citizen of India engaged in research in any field of science and technology up to the age of 45 years in eligible for the Prize. The Prize is awarded on the basis of contributions made through work done primarily in India during the five years preceding the year of the Prize. The SSB Prize comprising a citation, a plaque and a cash award of Rupees five lakh (Rs. 500,000). In addition recipients also get Rs 15,000 per month up to the age of 65 years.
 Selected Fields
• Biological Sciences
• Earth, Atmosphere, Ocean and Planetary Sciences
• Physical Sciences
• Medical Sciences
• Chemical Sciences
• Engineering Sciences
• Mathematical Sciences"
139," <p>In making the saffron spice, which one of the following parts of the plant is used?</p><p> </p>",(a)  Leaf,(b)  Petal,(c)  Sepal,(d)  Stigma,Ecology and Environment,d,,,"Each saffron crocus flower has 3 stigmas, it takes about 80,000 flowers (2,40,000 stigmas) to make a pound of saffron. It takes an experienced picker about 12 days to pick this many. By the time saffron gets to retail stores, its cost is $600 to over $2000 per pound."
140," <p>In the year 2008, which one of the following conducted a complex scientific experiment in which sub-atomic particles were accelerated to nearly the speed of light? </p>",(a)  European Space Agency.,(b)  European Organization for Nuclear Research.,(c)  International Atomic Energy Agency.,(d)  National Aeronautics and space Administration.,Current Affairs,b,,,"The large Hadron Collider (LHC) is the world’s largest and highest-energy particle accelerator, intended to collide opposite particle beams, of either protons at an energy of 7 TeV per particle or lead nuclei at an energy of 574 TeV per nucleus. The Large Hadron Collider was built by the European Organization for Nuclear Research (CERN) with the intention of testing various predictions of high-energy physics, including the existence of the hypothesized Higgs boson and of the large family of new particles predicated by supersymmetry."
141," <p>A very big refugee camp called Dadaab, recently in the news, is located in?</p>",(a)  Ethiopia,(b)  Kenya,(c)  Somalia,(d)  Sudan,Current Affairs,b,,,"<ul><li>Dadaab is a town in northeastern Kenya approximately 100 kilometers from Kenya-Somali border. It hosts mostly-Somali refugees from Kenya’s northern neighbors. The major feature in Dadaab is the UNHCR base that serves refugee camps around Dadaab: Hagadera, Ifo and Dagahaley. The international humanitarian organization CARE is UNHCR’s lead implementing partner responsible for managing the camp.</li></ul>"
142, <p>Consider the following names :</p><p>1. Ike</p><p>2. Kate</p><p>3. Gustav</p><p> Which of the above are the names of Hurricanes that had occurred very recently?</p>,(a)  1 and 2 only,(b)  2 and 3 only,(c)  1 and 3 only,"(d)  1, 2 and 3 only",Geography,c,,,"<ul><li>Hurricane Ike (September 1-14, 2008) was the third most destructive hurricane to ever make landfall in the United States. It was the ninth named storm, fifth hurricane and third major hurricane of the 2008 Atlantic hurricane season. Hurricane Gustav (August 26, 2008) was the seventh tropical cyclone, third hurricane and second major hurricane of the 2008 Atlantic hurricane season. Gustav caused serious damage and casualties in Haiti, the Dominican Republic, Jamaica, the Cayman Islands, Cuba and the United States. Hurricane Kate was the second-longest tropical cyclone in the 2003 Atlantic hurricane season. The eleventh tropical storm, fifth hurricane, and third major hurricane of the season, Kate developed from tropical wave in the central tropical Atlantic on September 25, 2003.</li></ul>"
143," <p>In the context of alternative sources of energy, ethanol as a viable bio-fuel can be obtained from.</p>",(a)  Potato,(b)  Rice,(c)  Sugarcane,(d)  Wheat,Ecology and Environment,c,Easy,Factual,"<ul><li>More than half of world ethanol production is produced from sugar and sugar byproducts, with Brazil being by far the world leader. Technologically, the process of producing ethanol from sugar is simpler than converting corn into ethanol. Converting corn into ethanol requires additional cooking and the application of enzymes, whereas the conversion of sugar requires only a yeast fermentation process. The energy requirement for converting sugar into ethanol is about half that for corn. Ethanol is produced by microbial fermentation of the sugar. Microbial fermentation will currently only work directly with sugars. Two major components of plants, starch and cellulose, are both made up of sugars, and can in principle be converted to sugars for fermentation. Currently, only the sugar (e.g. sugar cane) and starch (e.g. corn) portions can be economically converted. However, there is much activity in the area of cellulosic ethanol, where the cellulose part of a plant is broken down to sugars and subsequently converted to ethanol</li></ul>"
144, <p>Consider the following famous name :</p><p>1. Amrita Shet-Gil.</p><p>2. Bikash Bhattacharjee.</p><p>3. N.S. Bendre.</p><p>4. Subodh Gupta.</p><p>  Who of the above is/are well known Artist(s) ?</p>,(a)  1 only,(b)  1 and 4 only,"(c)  2, 3 and 4 only","(d)  1, 2, 3 and 4 only",Indian Art and Culture,d,,,"Amrita Sher-Gil (January 30, 1913 – December 5, 1941), was an eminent Indian painter, sometimes known as India’s Frida Kahlo, and today considered an important women painter of 21st century India
Bikash Bhattacharjee (1940-December 18, 2006) was an Indian painter from Kolkata in West Bengal. Through his paintings, he depicts the life of the average middle-class Bengali – their aspirations, superstitions, hypocrisy and corruption, and even the violence that is endemic to Kolkata
Narayan Sridhar Bendre was born in 1910 in Indore. He got his early art education in the State Art School, Indore. Later he obtained his Government Diploma in Art from Bombay in 1933. He was awarded Padmashri in 1969, and Kalidas Samman in 1984.
Subodh Gupta (born 1964) is an artist based in New Delhi. Gupta was born in Khagaul, Bihar, India. His work encompasses sculpture, installation, painting, photography, performance and video."
145, <p>NAMA-11 (Nama-11) group of countries frequently appears in the news in the context of the affairs of which one of the following? </p>,(a)  Nuclear Suppliers Group.,(b)  World Bank.,(c)  World Economic Forum.,(d)  W.T.O.,Economics,d,,,"The fight on pruning industrial tariffs at the World Trade Organization has become more fierce with a group of developing countries (Nama-11), including India, demanding that developed countries should respect the principles of less than full reciprocity and special and differential treatment and make greater cuts than developing countries. In a recent submission made to the WTO negotiating group on non-agricultural market access (Nama), the Nama-11 has asked for elimination of tariff peaks, high tariffs and tariff escalation in developed countries and enough policy space to advance the industrial development of developing countries. The group includes Argentina, Brazil, Egypt, India, Indonesia, Namibia, Philippines, South Africa, Tunisia and Venezuela."
146," <p>In the latter half of the year 2007, which one of the following countries pulled out of commonwealth of Independent States?</p><p> </p>",(a)  Azerbaijan,(b)  Belarus,(c)  Georgia,(d)  Kazakhstan,International Affairs and Institutions,c,,,"Georgia joined the Commonwealth for Independent States (CIS) in December 1993, two years the creation of the organization. On 12 August 2008, following the breakout of the military conflict with Russia in South Ossetia, Georgia’s president Saakashvili announced at a rally outside the country’s parliament that Georgia would leave the CIS and urged Ukraine to follow suit. On 18 August 2008 Georgia notified the CIS executive organs of the unanimous decision of its parliament to leave the regional organization. In accordance with Section II, Article 9 of the CIS Charter, Georgia’s membership is scheduled to expire in August 2009."
147, <p>Match List I with List II and select the correct answer using the code given below the lists : </p><p>List I <strong>(Persons in news)                      </strong> List II <strong>(Countries they belong to)</strong></p><p> A. Luisa Dias Diogo                                       1. Kenya </p><p>B. Mwai Kibaki                                               2. Mozambique </p><p>C. Rupiah Banda                                            3. Zambia</p><p>                                                                         4. Zimbabwe </p><p><strong>Codes : </strong></p><p><strong>        A    B    C</strong></p>,(a)     1    2    3,(b)     2    1    3,(c)     2    1     4,(d)     1    2    4,Current Affairs,b,,,"Luisa Dias Diogo (born April 11, 1958) has been prime minister of Mozambique since February 2004.
 Mwai Kibaki (born 15 November 1931) is the President of Kenya. He was sworn in on 30 December 2007 Mwanawasa’s presidential responsibilities after Mwanawasa suffered a stroke in June 2008, and following Mwanawasa’s death in August 2008, he became acting President. As the candidate of the governing Movement for Multiparty Democracy (MMD), he narrowly won the controversial October 2008 presidential election despite arguments after the sections that he won fraudulently."
148, <p>Consider the following regions :</p><p>1. Eastern Himalayas</p><p>2. Eastern Mediterranean region</p><p>3. North-western Australia</p><p>  Which of the above is/are Bio-diversity Hotspot(s) ? </p>,(a)  1 only,(b)  1 and 2 only,(c)  2 and 3 only,"(d)  1, 2 and 3 only",Ecology and Environment,b,,,"<ul><li>A biodiversity hotspot is a biogeographic region with a significant reservoir of biodiversity that is threatened with destruction. The biodiversity hotspots by region: North and Central America: California floristic province, Caribbean Islands, Madrean pine-oak woodlands, Mesoamerica South America: Atlantic Forest, Cerrado, Chilean Winter Rainfall-Valdivian Forests, Tumbes-Choco-Magdalega, Tropical Andes Europe and Central Asia: Caucasus, Irano-Anatolian, Mediterranean Basin, Mountains of Central Asia Africa: Cape Floristic Region, Costal Forests of Eastern Africa, Eastern Afromontane, Guinean Forests of West Africa, Horn of Africa, Madagascan and the Indian Ocean Islands, Maputaland-Pondoland-Albany, Succlent Karoo Asia-Pacific: East Melanesian Islands, Eastern Himalaya, Indo-Burma, Japan, Mountains of Southwest China, New Caledonia, New Zealand, Philippines, Polynesia-Micronesia, Southwest Australia, Sundaland, Wallacea, Western Ghats and Sri Lanka.</li></ul>"
149," <p>Which reference to the evolution of living organisms, which one of the following sequence is correct?</p><p> </p>",(a)  Octopus-Dolphin-Shark,(b)  Pangolin-Tortoise-Hawk,(c)  Salamander-Phthon-Kangaroo,(d)  Frog-Crab-Prawn,Ecology and Environment,c,,,"Salamander is a common name of approximately 500 species of amphibians. The Salamanders evolved from the Labrynthodonts, the first vertebrates to venture onto land in the Devonian period over 350 million years ago. Salamanders belong to the Order Caudata (Orodela). Caudata refers to the presence of a tail, which salamander retail even after metamorphosis. Salamanders apparently arose in the late Jurassic, 150 mya. The fossil Karuarus is the earliest known salamander. Karaurus was small (120 mm svl) and apparently terrestrial because it had dermal sculpturing.
 Python may refer to any member of the family Pythonidae (in general), a group of snake found in Africa, Asia, Australia and a few islands in Oceania.
 A kangaroo is a marsupial from the family Macropodidae (macropods, meaning ‘large foot’). In common use the term is used to describe the largest species from this family, the Red Kangaroo, the Eastern and Western Grey Kangaroo of the Macropus genus. Kangaroos have few natural predators. The Thylacine, considered by palaeontologists to have once been a major natural predator of the kangaroo, is now extinct. Other extinct predators included the Marsupial Lion, Megalaia and the Wonambi. However, with the arrival of humans in Australia at least 50,000 years ago and the introduction of the dingo about 5,000 years ago, kangaroos have had to adapt."
150, <p>The Panda belongs to same family as that of .</p>,(a)  Bear,(b)  Cat,(c)  Dog,(d)  Rabbit,Ecology and Environment,a,,,"Until recently, pandas were thought to be part of a subspecies between the raccoon and the bear family. Through genetic testing, it has been found that pandas are indeed true bears of the Ursidae family. The pandas closest relative is the spectacled bear of South America. Giant pandas are a very old species of animal, often referred to as a “living fossil”, because they carry traits that only bears many centuries ago would have had."
