Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
62," <p>Consider the following pairs : </p><table border=""1"" style=""border-collapse: collapse; width: 100.04%;""><tbody><tr><td style=""width: 9.23361%;""><strong><em>Site</em></strong></td><td style=""width: 9.23361%;""><br/></td><td style=""width: 9.23361%;""><strong><em>Well known for </em></strong></td></tr><tr><td style=""width: 9.23361%;"">1.Besnagar </td><td data-mce-style=""width: 9.23361%; text-align: center;"" style=""width: 9.23361%; text-align: center;""><strong>:</strong></td><td style=""width: 9.23361%;"">Shaivite cave shrine</td></tr><tr><td style=""width: 9.23361%;"">2.Bhaja </td><td data-mce-style=""width: 9.23361%; text-align: center;"" style=""width: 9.23361%; text-align: center;""><strong>:</strong></td><td style=""width: 9.23361%;"">Buddhist cave shrine </td></tr><tr><td style=""width: 9.23361%;"">3.Sittanavasal </td><td data-mce-style=""width: 9.23361%; text-align: center;"" style=""width: 9.23361%; text-align: center;""><strong>:</strong></td><td style=""width: 9.23361%;"">Jain cave shrine </td></tr></tbody></table><p>How many of the above pairs are correctly matched?</p>",(a) Only one,(b) Only two,(c) All three,(d) None,Art And Culture,b,Easy,Fundamental(F),"<p data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Besnagar: Vaishnavite cave shrine. Hence pair 1 is not correctly matched.</strong></p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;"">During the second century BC to third century AD, many rulers from West Asia and Central Asia like the Indo-greeks, the Shakas, the Parthians, the Kushans assimilated into Indian culture and adopted Indian religions. Some adopted Vaishnavism, which means they worship Lord Vishnu, the God of protection and preservation.<strong>The Greek ambassador called Heliodorus set up a pillar in honour of Lord Vasudeva at Besnagar near Vidhisa in MP around the middle of the second century BC.</strong></p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Bhaja: Buddhist cave shrine. Hence pair 2 is correctly matched. </strong></p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Bhaja caves are Buddhist caves in Pune. They have apsidal vault roof chaitya halls.</p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Sittanavasal: Jain cave shrine. Hence pair 3 is correctly matched.</strong></p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;"">Located in a tiny hamlet of Sittanavasal in the Pudukkottai district of Tamil Nadu, <strong>Sittanavasal Cave is a Jain complex of caves </strong>dating back to the 2nd century. It is believed that it was the settlement of certain monks from the eastern parts of India, who came here to preach lessons of Jainism and spread the positives of ascetic life. Later on, this site became a major Jain center.</p><p data-mce-style=""text-align: justify;"" style=""text-align: justify;""><strong>Sittanavasal Cave is generally considered a rock-cut monastery and houses several murals made out of vegetable and mineral dyes in numerous colours. These paintings are definitely masterpieces in their own ways considering the period in which they were made. </strong></p>"
63, <p>Consider the following statements : </p><p>Statement-I : 7th August is declared as the National Handloom Day.</p><p>Statement-II :It was in 1905 that the Swadeshi Movement was launched on the same day.</p><p>Which one of the following is correct in respect of the above statements?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,History (Modern India),a,Medium,Fundamental(F),"<p>On the occasion of <strong>National Handloom Day - observed every year on August 7</strong> — the Ministry of Textiles, on its Twitter handle, posted a few select pictures of Prime Minister Narendra Modi wearing the local traditional attire of some Indian states.</p><p>The <strong>day commemorates the Swadeshi movement that began in 1905 and was first observed in 2015, marking its centenary celebration.</strong></p><p>The<strong> formal proclamation of the Swadeshi Movement took place on 7th August 1905 in a meeting held at the Calcutta Town Hall. </strong></p>"
64," <p>Consider the following statements in respect of the National Flag of India according to the Flag Code of India, 2002 :</p><p>Statement-I : One of the standard sizes of the National Flag of India is 600 mm x 400 mm.</p><p>Statement-II :The ratio of the length to the height (width) of the Flag shall be 3:2.</p><p>Which one of the following is correct in respect of the above statements?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,Current Affairs,d,Difficult,tCurrent Affairs(CA),"<p>The hoisting/use/display of the Indian National Flag is governed by the Prevention of Insults to National Honour Act, 1971 and the Flag Code of India, 2002. </p><p>As per , the flag code states that the tricolour can be of nine standard dimensions — 6300 x 4200, 3600 x 2400, 2700 x 1800, 1800 x 1200, 1350 x 900, 900 x 600, 450 x 300, 225 x 150 and 150 x 100 (all sizes in mm). So, the National Flag cannot be in the dimension of 600mm x 400mm. <strong>Hence statement 1 is not correct. </strong></p><p>The National Flag shall be rectangular in shape and the ratio of the length to the height (width) of the Flag shall be 3:2.</p><p><strong>Hence Statement 2 is correct. Hence option (d) is the correct answer. </strong></p>"
65," <p>Consider the following statements in respect of the Constitution Day:</p><p>Statement-I</p><p>The Constitution Day is celebrated on 26th November every year to promote constitutional values among citizens</p><p>Statement-II</p><p>On 26th November, 1949, the Constituent Assembly of India set up a Drafting Committee under the Chairmanship of Dr. B. R. Ambedkar to prepare a Draft Constitution of India. </p><p>Which one of the following is correct in respect of the above statements?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,Polity And Governance,c,Easy,Fundamental(F),"<p>Constitution Day also known as 'Samvidhan Divas', is celebrated in our country on 26th November every year to commemorate the adoption of the Constitution of India. The Ministry of Social Justice and Empowerment on 19th November 2015 notified the decision of Government of India to celebrate the 26th day of November every year as 'Constitution Day' to promote Constitution values among citizens. <strong>Hence statement 1 is correct. </strong></p><p>Among all the committees of the Constituent Assembly, the most important committee was the Drafting Committee set up on August 29, 1947. It was this committee that was entrusted with the task of preparing a draft of the new Constitution. On 26th November, 1949, the Constitution as adopted. <strong>Hence statement 2 is not correct. </strong></p><p><strong>Hence option (c) is the correct answer.</strong></p>"
66, <p>Consider the following Statements : </p><p>Statement-I</p><p>Switzerland is one of the leading exporters of gold in terms of value. </p><p>Statement-II</p><p>Switzerland has the second largest gold reserves in the world.</p><p>Which one of the following is correct in respect of the above statements?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,Economics (Macroeconomics),c,Medium,Fundamental(F),"<p><strong>Statement I is correct:</strong> In 2021, Switzerland exported $86.7B in Gold, making it the 1st largest exporter of Gold in the world. Switzerland is consistently the world's leading gold exporting country based on value.</p><p><strong>Statement II is not correct: </strong>Australia is way out in front as the country with the largest gold mine reserves in the world at 10,000 tonnes. Russia is ranked second on the USGS’s list of the countries with the biggest gold mine reserves in the world with 5,300 tonnes – nearly half the amount of Australia.</p>"
67," <p>Consider the following statements : </p><p>Statement-I</p><p>Recently, the United States of America (USA) and the European Union (EU) have launched the 'Trade and Technology Council'</p><p>Statement-II</p><p>The USA and the EU claim that through this they are trying to being technological progress and physical productivity under their control. </p><p>Which one of the following is correct in respect of the above statement?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,Current Affairs,c,Medium,Current Affairs(CA),"<p>Recently the United States of America and the European Union have launched the Trade and Technology Council, a strategic coordination mechanism to tackle challenges at the nexus of trade, trusted technology and security. <strong>Hence statement 1 is correct.</strong></p><p>It serves as a forum for the United States and European Union to coordinate approaches to key global trade, economic, and technology issues and to deepen transatlantic trade and economic relations based on these shared values.</p><p>Through the Council, the EU and the US are working together to:ensure that trade and technology serve our societies and economies, while upholding our common valuesstrengthen our technological and industrial leadershipexpand bilateral trade and investmentThe aim is not about bringing technological progress and physical productivity under their control, but rather about coordinating approaches with respect to same.</p><p><strong>Hence statement 2 is not correct.</strong></p>"
68, <p>Consider the following statements :</p><p>Statement-I :</p><p>India accounts for 3.2% of global export of goods.</p><p>Statement-II : </p><p>Many local companies and some foreign companies operating in India have taken advantage of India's 'Production-linked Incentive' scheme.</p><p>Which one of the following is correct in respect of the above statements?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,Economics (Indian Economy),d,Medium,Current Affairs(CA),"<p><strong>Statement I is incorrect:</strong> India’s share in global merchandise trade is only 1.8% and 4% in global services. India plans to increase its export share in global trade from 2.1% to 3% by 2027 and 10% by 2047.</p><p><strong>Statement II is correct: The PLI scheme is open to both domestic and international manufacturers.</strong> Samsung as well as Indian firms such as Dixon Technologies, UTL, Neolyncs, Lava International, Optiemus Electronics and Micromax are also expanding their factories to take advantage of the PLI scheme.</p>"
69, <p>Consider the following statements : </p><p>The 'Stability and Growth Pact' of the European Union is a treaty that </p><p>1. limits the levels of the budgetary deficit of the countries of the European Union </p><p>2. makes the countries of the European Union to share their infrastructure facilities</p><p>3. enables the countries of the European Union to share their technologies </p><p>How many of the above statements are correct?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Current Affairs,a,Difficult,tCurrent Affairs(CA),"<p>The Stability and Growth Pact (SGP) is a set of rules designed to ensure that countries in the European Union pursue sound public finances and coordinate their fiscal policies. Described as the Eurozone's fiscal rulebook, the SGP is a set of fiscal rules designed to prevent EU countries from spending beyond their means.</p><p>Since 1997, member states have agreed that they should keep GDP ratios of deficit and debt below 3% and 60% respectively. The European Commission and the Council finance ministers have the main duty of surveillance. They issue an annual recommendation on policy measures every year and also monitor EU countries to ensure each nation is compliant with budget regulations. Countries that break the rules for three consecutive years are fined a maximum of 0.5% of their GDP. </p><p>The SGP does not make countries of the European Union share their infrastructure facilities or technologies. <strong>Hence only statement 1 is correct and option (a) is the correct answer.</strong></p>"
70," <p>Consider the following statement : </p><p>1. Recently, all the countries of the United Nations have adopted the first-ever compact for international migration, the 'Global Compact for Safe, Orderly and Regular Migration (GCM)'.</p><p>2. The objectives and commitments stated in the GCM are binding on the UN member countries.</p><p>3. The GCM addresses internal migration or internally displaced people also in its objectives and commitments.</p><p>How many of the above statements are correct? </p>",(a) Only one,(b) Only two,(c) All three,(d) None,Current Affairs,d,Easy,Current Affairs(CA),"<p>The Global Compact for Safe, Orderly and Regular Migration is the first intergovernmental agreement, adopted under the auspices of the United Nations, to cover all dimensions of international migration in a holistic and comprehensive manner. It was adopted at an intergovernmental conference on migration in Marrakesh, Morocco, on 10 December 2018. At the ceremony to adopt the text on 10 December, only 163 countries formally adopted it. Further, countries like Austria were critical of it and refrained to adopt it in 2018. <strong>Hence statement 1 is not correct.</strong></p><p>The Global Compact for Migration is the first-ever UN global agreement on a common approach to international migration in all its dimensions. The global compact is non-legally binding. <strong>Hence, statement 2 is not correct.</strong></p><p>The Global Compact enumerates 23 objectives for State action, bolstered by specific commitments, that seek to address challenges related to today’s migration. The GCM commitments and actions can be seen as a guide for States to meet their human rights obligations when designing migration governance measures to reduce the risks and vulnerabilities migrants face at different stages of migration and to create conducive conditions that empower all migrants to become active members of society. <strong>Key commitments include:</strong></p><p>Strengthening evidence-based and human rights-based policy-making and public discourse on migration;</p><p>Minimizing the adverse drivers of migration, including combatting poverty and discrimination and addressing climate and disaster-related displacement;</p><p>Ensuring migrants’ rights to information and to a legal identity;</p><p>Expanding and diversifying availability of pathways for safe, orderly and regular migration, taking into account the particular needs of migrants in situations of vulnerability;</p><p>Protecting the right to decent work and other labour rights for migrants;</p><p>Addressing and reducing vulnerabilities and human rights violations in the context of migration;</p><p>Protecting the right to life in the context of migration;</p><p>Combatting smuggling and trafficking while protecting the human rights of those who have been smuggled or trafficked;</p><p>Respecting human rights at borders and conducting human rights-based and individualized screening, assessment and referral of migrants;</p><p>Protecting the right to liberty and freedom from arbitrary detention, including by prioritizing alternatives to immigration detention;</p><p>Ensuring migrants’ rights to access basic services, including health, education, and social support, without discrimination;</p><p>Eliminating discrimination and combatting hate speech and xenophobia;</p><p>Upholding the prohibitions of collective expulsion and refoulement for all migrants, ensuring that returns are safe and dignified and reintegration is sustainable. <strong>Hence statement 3 is not correct.</strong></p><p><strong>Hence option (d) is the correct answer.</strong></p>"
71, <p>Consider the following countries:</p><p>1. Bulgaria </p><p>2. Czech Republic</p><p>3. Hungary</p><p>4. Latvia</p><p>5. Lithuania </p><p>6. Romania </p><p>How many of the above-mentioned countries share a land border with Ukraine? </p>,(a) Only two,(b) Only three,(c) Only four,(d) Only five,Current Affairs,a,Medium,Fundamental(F),"<p>Ukraine is bordered by Belarus to the north, Russia to the east, the Sea of Azov and the Black Sea to the south, Moldova and Romania to the southwest, and Hungary, Slovakia, and Poland to the west. In the far southeast, Ukraine is separated from Russia by the Kerch Strait, which connects the Sea of Azov to the Black Sea. Thus, it does not make borders with Bulgaria, Czech Republic, Latvia and Lithuania. <strong>Hence option (a) is the correct answer. </strong></p>"
72," <p>With reference to the Earth's atmosphere, which one of the following statements is correct?</p>",(a) The total amount of insolation received at the equator is roughly about 10 times of that received at the poles.,(b) Infrared rays constitute roughly two-thirds of insolation.,(c) Infrared waves are largely absorbed by water vapour that is concentrated in the lower atmosphere.,(d) Infrared waves are a part of visible spectrum of electromagnetic waves of solar radiation.,Geography,c,Easy,Fundamental(F),"<p>The earth’s surface receives most of its energy in short wavelengths. The energy received by the earth is known as incoming solar radiation which in short is termed as insolation. <strong>The insolation received at the surface varies from about 320 Watt/m2 in the tropics to about 70 Watt/m2 in the poles. Therefore, the total amount of insolation received at the equator is roughly about 5 times of that received at the poles. Hence option (a) is not correct.</strong></p><p><strong>Insolation is frequently referred to as shortwave radiation;</strong> it falls primarily within the ultraviolet and visible portions of the electromagnetic spectrum and consists predominantly of wavelengths of 0.39 to 0.76 micrometres. Radiation emitted from Earth is called long-wave radiation; it falls within the infrared portion of the spectrum and has typical wavelengths of 4 to 30 micrometres. <strong>Hence option (b) is not correct.</strong></p><p>The atmosphere is largely transparent to shortwave solar radiation. The incoming solar radiation passes through the atmosphere before striking the earth’s surface. Within the troposphere water vapor, ozone and other gasses absorb much of the near infrared radiation.</p><p>Water vapor is the most abundant greenhouse gas in the Earth's atmosphere, and it has strong absorption properties in the infrared portion of the electromagnetic spectrum. As infrared radiation passes through the atmosphere, water vapor molecules can absorb and re-emit a significant portion of the longwave radiation. <strong>Hence option (c) is the correct answer.</strong></p><p><strong>Infrared waves are not part of the visible spectrum of electromagnetic waves in solar radiation.</strong> The visible spectrum refers to the range of electromagnetic waves that are visible to the human eye, which includes wavelengths between approximately 400 to 700 nanometers. Infrared waves have wavelengths longer than approximately 700 nanometers. Most of the radiation emitted by a moderately heated surface is infrared. <strong>Hence option (d) is not correct.</strong></p>"
73, <p>Consider the following statements : </p><p>Statement-I :</p><p>The soil in tropical rain forests is rich in nutrients.</p><p>Statement-II :</p><p>The high temperature and moisture of tropical rain forests cause dead organic matter in the soil to decompose quickly.</p><p>Which one of the following is correct in respect of the above statements?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,Geography,d,Easy,Fundamental(F),"<p>In the rainforest, most of the carbon and essential nutrients are locked up in the living vegetation, dead wood, and decaying leaves. As organic material decays, it is recycled so quickly that few nutrients ever reach the soil, leaving it nearly sterile. The high temperature and moisture of tropical rainforests cause dead organic matter in the soil to decompose quickly.</p><p>Decaying matter (dead wood and leaf litter) is processed so efficiently because of the abundance of decomposers including bacteria, fungi, and termites. These organisms take up nutrients, which are released as wastes when organisms die. Virtually all organic matter is rapidly processed, even fecal matter and perspiration. It is only a matter of minutes, in many rainforests, before dung is discovered and utilized by various insects. <strong>Hence statement 1 is not correct and 2 is correct.</strong></p>"
74, <p>Consider the following statements : </p><p>Statement-I</p><p>The temperature contrast between continents and oceans is greater during summer than in winter.</p><p>Statement-II</p><p>The specific heat of water is more than that of land surface.</p><p>Which one of the following is correct in respect of the above statements?</p>,(a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,(b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,(c) Statement-I is correct but Statement-II is incorrect,(d) Statement-I is incorrect but Statement-II is correct,Geography,a,Medium,Fundamental(F),"<p>The specific heat capacity is the amount of heat needed to raise the temperature of one gram of the substance by 1 degree. <strong>The specific heat capacity of water is much greater than the land because the relative density of water is much lower than that of the land surface.</strong> It means more heat is required to raise the temperature of one gram of water by 1 degree than one gram of land.</p><p>Physical characteristics of heat transport and ocean circulation impact the Earth's climate system. Like a massive 'flywheel' that stabilizes the speed of an engine, the vast amounts of heat in the oceans stabilizes the temperature of Earth. The heat capacity of the ocean is much greater than that of the atmosphere or the land. As a result, the ocean slowly warms in the summer, keeping air cool, and it slowly cools in winter, keeping the air warm. <strong>The temperature contrast between continents and oceans is greater during summer than in winter.</strong></p><p><strong>Therefore, both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I.Hence option (a) is the correct answer.</strong></p>"
75," <p>Consider the following statements:</p><p>1. In a seismograph, P waves are recorded earlier than S waves.</p><p>2. In P waves, the individual particles vibrate to and fro in the direction of wave propagation whereas in S waves, the particles vibrate up and down at right angles to the direction of wave propagation. </p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Geography,c,Easy,Fundamental(F),"<p>Earthquake waves are basically of two types: body waves and surface waves. Body waves are generated due to the release of energy at the focus and move in all directions traveling through the body of the earth. Hence, the name body waves. The body waves interact with the surface rocks and generate new sets of waves called surface waves. These waves move along the surface. The velocity of waves changes as they travel through materials with different densities. The denser the material, the higher is the velocity. Their direction also changes as they reflect or refract when coming across materials with different densities.</p><p><strong>P-waves move faster and are the first to arrive at the surface.</strong> These are also called ‘primary waves. The P-waves are similar to sound waves. They travel through gaseous, liquid and solid materials. S-waves arrive at the surface with some time lag. These are called secondary waves and they can travel only through solid materials. <strong>Hence statement 1 is correct.</strong></p><p>P-waves vibrate parallel to the direction of the wave. This exerts pressure on the material in the direction of the propagation. As a result, it creates density differences in the material leading to stretching and squeezing of the material. <strong>The direction of vibrations of S-waves is perpendicular to the wave direction in the vertical plane.</strong> Hence, they create troughs and crests in the material through which they pass. Surface waves are considered to be the most damaging waves. <strong>Hence statement 2 is correct.</strong></p>"
76," <p>With reference to coal-based thermal power plants in India, consider the following statements : </p><p>1. None of them uses seawater.</p><p>2. None of them is set up in water-stressed district.</p><p>3. None of them is privately owned.</p><p>How many of the above statements are correct?</p>",(a) Only one,(b) Only two,(c) All three,(d) None,Geography,d,Difficult,tFundamental(F),"<p>Thermal power plants are generally constructed near the sea coast to meet their requirement of cooling water. The warm water discharge from the thermal power plant is one of the major environmental concerns in view of the thermal pollution in the sea water. The temperature limit for the warm water discharge from the thermal power plant has to be monitored and controlled. <strong>Coastal Gujarat Power Limited (CGPL) is a coal fired power plant which operates (24 × 7) at an “once-through system” based sea water circulation for power generation.</strong> The used sea water is then discharged into the sea through an outlet channel. In India, several other coal-fired thermal power plants also employ seawater for a variety of functions, including cooling the condenser system. <strong>Hence statement 1 is not correct.</strong></p><p>The extraction of huge amounts of water by coal-fired thermal power plants may affect the short-term availability of water in India’s river basins, a recent study has pointed out. The study, titled Vulnerability assessment of thermal power plants in India under water stress conditions, has looked at the impact of water consumption by coal-fired thermal power plants on India’s growing water crisis.The major power grids in India — eastern, western, northern and southern — are dependent on the 14 river basins, with more plants distributed in the Indus, Ganga, Mahanadi, and Godavari basins. <strong>The catchments in India are under ‘high water stress’ due to the post-2010 geographical shift in the construction of new coal-fired power plants favouring northern and eastern river basins. Hence statement 2 is not correct.</strong></p><p>There are both privately and publicly owned coal-fired thermal power stations in India. Many private corporations have invested in the power industry and run coal-fired thermal power facilities, such as <strong>Coastal Gujarat Power Limited, a wholly owned subsidiary of Tata Power. Hence statement 3 is not correct.</strong></p>"
77, <p>Wolbachia method' is sometimes talked about with reference to which one of the following?</p>,(a) Controlling the viral diseases spread by mosquitoes,(b) Converting crop residues into packing material,(c) Producing biodegradable plastics,(d) Producing biochar from thermochemical conversion of biomass,Current Affairs,a,Difficult,tCurrent Affairs(CA),"<p>Wolbachia are natural <strong>bacteria present in up to 60% of insect species,</strong> including some mosquitoes. However, <strong>Wolbachia is not usually found in the Aedes aegypti mosquito,</strong> the primary species responsible for <strong>transmitting human viruses such as Zika, dengue, chikungunya and yellow fever.</strong></p><p>Research has shown that when introduced into the Aedes aegypti mosquito, <strong>Wolbachia can help to reduce the transmission of these viruses to people. </strong>Scientists introduced <strong>Wolbachia into Ae. aegypti mosquito eggs.</strong></p><p><strong>When male Ae. aegypti mosquitoes</strong> with Wolbachia <strong>mate with wild female mosquitoes</strong> that do not have Wolbachia,<strong> the eggs will not hatch.</strong></p><p>Wolbachia bacteria cannot make people or animals (for example, fish, birds, pets) sick.</p><p><strong>Hence, Statement A is correct.</strong></p>"
78, <p>Consider the following activities :</p><p>1. Spreading finely ground basalt rock on farmlands extensively </p><p>2. Increasing the alkalinity of oceans by adding lime </p><p>3. Capturing carbon dioxide released by various industries and pumping it into abandoned subterranean mines in the form of carbonated waters</p><p>How many of the above activities are often considered and discussed for carbon capture and sequestration?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Environment,c,Difficult,tCurrent Affairs(CA),"<p><strong>Statement 1 is correct:</strong> Adding crushed rock dust to farmland could draw down up to two billion tonnes of carbon dioxide (CO2) from the air per year. The technique, known as enhanced rock weathering, involves spreading finely crushed basalt, a natural volcanic rock, on fields to boost the soil’s ability to extract CO2 from the air. </p><p><strong>Statement 2 is correct: </strong>When you add lime to seawater, it reacts with that acid and neutralizes it, forming a carbonate ion. The effect is a boost in alkalinity to the ocean, and greater ocean alkalinity means more CO2 can be absorbed.</p><p><strong>Statement 3 is correct: </strong>Geological storage involves injecting CO2 captured from industrial processes into rock formations deep underground, thereby permanently removing it from the atmosphere. an extensive cap rock or barrier at the top of the formation to contain the CO2 permanently.</p>"
79, <p>Aerial metagenomics' best refers to which one of the following situations?</p>,(a) Collecting DNA samples from air in a habitat at one go,(b) Understanding the genetic makeup of avian species of a habitat,(c) Using air-borne devices to collect blood samples from moving animals,(d) Sending drones to inaccessible areas to collect plant and animal samples from land surfaces and water bodies,Science And Technology,a,Medium,Fundamental(F),"<p>""Metagenomics (also referred to as environmental and community genomics) is the genomic analysis of microorganisms by direct extraction and cloning of DNA from an assemblage of microorganisms. It involves isolating DNA from an environmental sample, cloning the DNA into a suitable vector, transforming the clones into a host bacterium, and screening the resulting transformants.</p><p>Such an approach helps in sampling an entire habitat at one go. Researchers have shown that environmental DNA (e-DNA) can potentially identify and monitor terrestrial animals. Animals shed DNA through their breath, saliva, fur or faeces into the environment. These samples are called e-DNA.Hence, Statement A is correct.</p>"
80, <p>Microsatellite DNA' is used in the case of which one of the following?</p>,(a) Studying the evolutionary relationships among various species of fauna,(b) Stimulating 'stem cells' to transform into diverse functional tissues,(c) Promoting clonal propagation of horticultural plants,(d) Assessing the efficacy of drugs by conducting series of drug trials in a population,Science And Technology,a,Difficult,tFundamental(F),"<p>Short tandem repeats (STRs), also known as microsatellites,<strong> refers to a short segment of DNA,</strong> usually one to six or more base pairs in length, that is <strong>repeated multiple times in succession at a particular genomic location.</strong></p><p><strong>These DNA sequences are typically non-coding.</strong> The number of repeated segments within a microsatellite sequence often varies among people, which makes them<strong> useful as polymorphic markers for studying inheritance patterns in families or for creating a DNA fingerprint </strong>from crime scene samples. <strong>On the basis of different repeat units, STRs can be classified into different types.</strong> </p><p>Microsatellites were popularized in population genetics during the 1990s because as PCR (Polymerase Chain Reaction) became popular in laboratories researches. A microsatellite with a neutral evolutionary history makes it applicable in important genetic researches.<strong> Hence option (a) is the correct answer.</strong></p>"
81, <p>Consider the following statements in relation to Janani Suraksha Yojana: </p><p>1. It is safe motherhood intervention of the State Health Departments. </p><p>2. Its objective is to reduce maternal and neonatal mortality among poor pregnant women. </p><p>3. It aims to promote institutional delivery among poor pregnant women. </p><p>4. Its objective includes providing public health facilities to sick infants up to one year of age. </p><p>How many of the statements given above are correct? </p>,(a) Only one,(b) Only two,(c) Only three,(d) All four,Social Issues,b,Medium,Fundamental(F),"<p><strong>Janani Suraksha Yojana (JSY) is an intervention program for pregnant women and new mothers. It was launched in the year 2005 by India’s then Prime Minister, Dr. Manmohan Singh. It is an initiative taken by the National Rural Health Mission (NRHM). </strong>The Janani Suraksha Yojana is sponsored by the Central Government of India and is implemented in all the states and the union territories of the country with special attention to low performing states. <strong>Accredited Social Health Activist (ASHA) closely works with the JSY scheme and acts as a medium between the government and the poor pregnant women </strong>in low performing states<strong>. Hence statement 1 is not correct.</strong></p><p>The aim of this scheme is to<strong> reduce maternal and neonatal mortality by making institutional delivery services affordable and accessible to poor pregnant women in India. Hence statements 2 and 3 are correct.</strong></p><p>With this scheme, cash assistance is provided with delivery and post-delivery care under supervision from the Ministry of Health and Family. </p><ul><li>Under the <strong>Janani Shishu Suraksha Karyakaram scheme</strong>(and not under JSY), all pregnant women and infants will get free treatment benefits at public health institutions including zero expenses delivery. <strong>Hence statement 4 is not correct.  </strong></li></ul>"
