Q. No,Question_HTML,Option_A,Option_B,Option_C,Option_D,Subject,Correct Option,Difficulty Level,Nature,Explanation_HTML
67," <p>Consider the following: </p><p>1. Battery storage</p><p>2. Biomass generators</p><p>3. Fuel cells</p><p>4. Rooftop solar photovoltaic units</p><p>How many of the above are considered ""Distributed Energy Resources""</p>",(a) Only one,(b) Only two,(c) Only three,(d) All four,Environment,d,Easy,Fundamental(F),"<ul><li>Distributed energy resources (DER) refers to often smaller generation units that are located on the consumer's side of the meter. Examples of distributed energy resources that can be installed include:</li></ul><ul><li style=""list-style-type: none;""><ul data-mce-style=""list-style-type: square;"" style=""list-style-type: square;""><li>roof top solar photovoltaic units. wind generating units. battery storage.</li></ul></li></ul><ul><li>Any small-scale device that can produce energy convertible into electricity qualifies as a DER, including the following:</li></ul><ul><li style=""list-style-type: none;""><ul data-mce-style=""list-style-type: square;"" style=""list-style-type: square;""><li><strong>Rooftop solar panels</strong></li><li>Wind-powered generators</li><li><strong>Biomass generators</strong></li><li>Gas and diesel power generators</li><li>Combined heat and power (CHP) systems</li><li>Waste heat recovery systems</li><li>Micro-hydropower schemes</li><li><strong>Hydrogen fuel cells</strong></li><li><strong>EV and other power storage batteries </strong></li></ul></li></ul><ul><li><strong>Hence option (d) is the correct answer.</strong></li></ul>"
68, <p>Which one of the following shows a unique relationship with an insect that has coevolved with it and that is the only insect that ta pollinate this tree ?</p>,(a) Fig,(b) Mahua,(c) Sandalwood,(d) Silk cotton,Environment,a,Easy,Fundamental(F),"<ul><li>In many species of fig trees, there is a tight one-to-one relationship with the pollinator species of wasp. It means that a given fig species can be pollinated only by its ‘partner’ wasp species and no other species. The wasp pollinates the fig inflorescence while looking for suitable egg-laying sites. In return for the favour of pollination, the fig offers the wasp some of its developing seeds as food for the developing wasp larvae. <strong>Hence option (a) is the correct answer.</strong></li></ul>"
69, <p>Consider the following :</p><p>1. Butterflies</p><p>2. Fish</p><p>3. Frogs</p><p>How many of the above have poisonous species among them ?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Environment,c,Medium,Current Affairs(CA),"<ul><li><strong>Option 1 is correct:</strong> Papilio antimachus, also called African giant swallowtail, is the most poisonous butterfly in the world. It contains a lot of cardiac steroid toxins. The toxin in a male Papilio antimachus can poison 20 cats. The males have narrow forewings with a maximum wingspan of 25cm, ranking first among all the male butterflies.</li><li><strong>Option 2 is correct:</strong> Venomous fish are species of fish which produce strong mixtures of toxins harmful to humans which they deliberately deliver by means of a bite, sting, or stab, resulting in an envenomation. The Reef Stonefish is the most venomous fish in the world. It has thirteen stout spines in the dorsal fin which can inject a highly toxic venom.</li><li><strong>Option 3 is correct:</strong> Many species of frog are known to be poisonous, such as the often colourful poison dart frogs. There are currently only two species of frog known to be venomous: Bruno's casque-headed frog (Aparasphenodon brunoi) and Greening's frog (Corythomantis greeningi).Both are found in Brazil and produce skin secretions like other poisonous frogs - but these species have spiny bone protrusions that make their poison venom.</li></ul>"
70, <p>Consider the following:</p><p>1. Cashew</p><p>2. Papaya</p><p>3. Red sanders</p><p>How many of the above trees are actually native to India?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Environment,a,Difficult,tCurrent Affairs(CA),"<ul><li><strong>Option 1 is not correct: </strong>The cashew is native to northeastern Brazil. Portuguese missionaries took it to East Africa and India during the late 16th century, where it became abundant at low altitudes near the seacoast.</li><li><strong>Option 2 is not correct:</strong> Papaya cultivation had its origin in South Mexico and Costa Rica. Total annual world production is estimated at 6 million tonnes of fruits. India leads the world in papaya production with an annual output of about 3 million tonnes.</li><li><strong>Option 3 is correct:</strong> As a native species to Andhra Pradesh, Red Sanders (also known as Red Sandalwood) use and trade are regulated by the State.</li></ul>"
71," <p>Consider the following airports:</p><p>1. Donyi Polo Airport</p><p>2. Kushinagar International Airport</p><p>3. Vijayawada International Airport</p><p>In the recent past, which of the above have been constructed as Greenfield projects ?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Current Affairs,a,Difficult,tCurrent Affairs(CA),"<ul><li>Government of India has formulated a Greenfield Airports (GFA) Policy, 2008 for development of new Greenfield airports in the country. As per the policy, if any developer including the State Government desires to develop an airport, they are required to identify a suitable site and get the Pre-feasibility Study conducted for construction of airport and submit a proposal to the Central Government for 'Site Clearance' followed by 'In-Principle' approval.</li><li>Government of India has accorded 'In-Principle' approval for setting up of 21 new Greenfield Airports namely, Mopa in Goa, Navi Mumbai, Shirdi and Sindhudurg in Maharashtra, Kalaburagi, Vijayapura, Hassan and Shivamogga in Karnataka, Dabra (Gwalior) in Madhya Pradesh, <strong>Kushinagar and Noida (Jewar) in Uttar Pradesh,</strong> Dholera and Hirasar in Gujarat, Karaikal in Puducherry, Dagadarthi, Bhogapuram and Orvakal (Kurnool) in Andhra Pradesh, Durgapur in West Bengal, Pakyong in Sikkim, Kannur in Kerala and Hollongi also known as <strong>Donyi Polo</strong> (Itanagar) in Arunachal Pradesh across the country. </li><li><strong>Vijayawada Internatioanal Airport is not a Greenfield airport.</strong></li><li><strong>Hence option (a) is the correct answer.</strong></li></ul>"
72," <p>With reference to ""water vapour"", which of the following statements is/are correct ?</p><p>1. It is a gas, the amount of which decreases with altitude.</p><p>2. Its percentage is maximum at the poles.</p><p>Select the answer using the code given below :</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Geography,a,Easy,Fundamental(F),"<ul><li>Water vapour is also <strong>a variable gas</strong> in the atmosphere, <strong>which decreases with altitude. In the warm and wet tropics, it may account for four per cent of the air by volume, while in the dry and cold areas of desert and polar regions, it may be less than one per cent of the air. Hence statements 1 is correct and 2 is not correct.Water vapour also decreases from the equator towards the poles.</strong> It also absorbs parts of the insolation from the sun and preserves the earth’s radiated heat. It thus, acts like a blanket allowing the earth neither to become too cold nor too hot. Water vapour also contributes to the stability and instability in the air.</li></ul>"
73, <p>Consider the following description :</p><p>1. Annual and daily range of temperatures is low.</p><p>2. Precipitation occurs throughout the year.</p><p>3. Precipitation varies between 50 cm – 250 cm.</p><p>What is this type of climate ?</p>,(a) Equatorial climate,(b) China type climate,(c) Humid subtropical climate,(d) Marine West coast climate,Geography,d,Easy,Fundamental(F),"<ul><li>The marine west coast climate (British type) is found along a relatively narrow strip of coastal Oregon, Washington, British Columbia, and southern Alaska in North America. It is likewise found along coastal Chile in South America. The marine west coast climate extends further inland into northwest Europe than in North America due to the orientation of mountains. This climate is also found on the southeast coast of Australia and New Zealand.</li><li>The marine west coast is noted for its mild summers and winters and, as a result, <strong>a small annual temperature range.</strong> Its location on the west coast of a continent in the midlatitudes places the climate in the path of the Westerlies. In this situation, the climate receives a constant influx of oceanic air throughout the year. The mild temperatures are a direct result of the moderating influence of ocean bodies on air temperatures. The is especially true for those situations where a warm ocean current borders the continent, like the North Atlantic Drift's effect on northwestern Europe. Temperature ranges increase as one moves away from the coast.</li><li>The marine west coast climate is dominated by cyclonic activity embedded in the Westerlies. Frequent cyclonic storms bring prolonged periods of rain, drizzle and fog to these west coast locations. <strong>In some locations it is not uncommon to receive as much as 250 cm (100 in) of precipitation in a year. Hence option (d) is the correct answer.</strong></li></ul>"
74," <p>With reference to ""Coriolis force"", which of the following statements is/are correct ?</p><p>1. It increases with increase in wind velocity.</p><p>2. It is maximum at the poles and is absent at the equator.</p><p>Select the answer using the code given below :</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Geography,c,Easy,Fundamental(F),"<ul><li>The rotation of the earth about its axis affects the direction of the wind. This force is called the Coriolis force after the French physicist who described it in 1844. </li><li>It deflects the wind to the right direction in the northern hemisphere and to the left in the southern hemisphere. <strong>The deflection is more when the wind velocity is high. Hence statement 1 is correct.</strong></li><li>The Coriolis force is directly proportional to the angle of latitude. <strong>It is maximum at the poles and is absent at the equator. Hence statement 2 is correct.</strong></li><li>The Coriolis force acts perpendicular to the pressure gradient force. The pressure gradient force is perpendicular to an isobar. <strong>The higher the pressure gradient force, the more is the velocity of the wind and the larger is the deflection in the direction of wind.</strong> As a result of these two forces operating perpendicular to each other, in the low-pressure areas the wind blowsaround it.</li><li>At the equator, the Coriolis force is zero and the wind blows perpendicular to the isobars. The low pressure gets filled instead of getting intensified. That is the reason why tropical cyclones are not formed near the equator</li></ul><p><img alt="""" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/6674156c82f19.png"" height=""269"" src=""./UPSC Prelims 2024_files/6674156c82f19.png"" width=""328""/><br/></p>"
75," <p>On June 21 every year, which of the following latitude(s) experience(s) a sunlight of more than 12 hours ?</p><p>1. Equator</p><p>2. Tropic of Cancer</p><p>3. Tropic of Capricorn</p><p>4. Arctic Circle</p><p>Select the correct answer using the code given below :</p>",(a) 1 only,(b) 2 only,(c) 3 and 4,(d) 2 and 4,Geography,d,Easy,Fundamental(F),"<ul><li>The axis of the earth which is an imaginary line, makes an angle of 66½° with its orbital plane. The plane formed by the orbit is known as the orbital plane. The earth receives light from the sun. Due to the spherical shape of the earth, only half of it gets light from the sun at a time. The portion facing the sun experiences day while the other half away from the sun experiences night.</li><li>On 21st June, the Northern Hemisphere is tilted towards the sun. The rays of the sun fall directly on the Tropic of Cancer. As a result, these areas receive more heat. The areas near the poles receive less heat as the rays of thesun are slanting. <strong>The North Pole is inclined towards the sun and the places beyond the Arctic Circle experience continuous daylight for about six months. Since a large portion of the Northern Hemisphere is getting light from the sun, it is summer in the regions north of the equator. The longest day and the shortest night at these places occur on 21st June.</strong> At this time in the Southern Hemisphere all these conditions are reversed. It is winter season there. The nights are longer than the days. This position of the earth is called the Summer Solstice. <strong>Hence option (d) is the correct answer.</strong></li></ul><p><img alt="""" data-mce-selected=""1"" data-mce-src=""https://visionresources.s3-us-west-2.amazonaws.com/test_images/667415d30b11e.jpg"" height=""239"" src=""./UPSC Prelims 2024_files/667415d30b11e.jpg"" width=""415""/></p><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: 225px;"" id=""mceResizeHandlenw"" style=""cursor: nw-resize; margin: 0px; padding: 0px; left: -5px; top: 225px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 410px; top: 225px;"" id=""mceResizeHandlene"" style=""cursor: ne-resize; margin: 0px; padding: 0px; left: 410px; top: 225px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: se-resize; margin: 0px; padding: 0px; left: 410px; top: 464px;"" id=""mceResizeHandlese"" style=""cursor: se-resize; margin: 0px; padding: 0px; left: 410px; top: 464px;"" unselectable=""true""></div><div class=""mce-resizehandle"" data-mce-bogus=""all"" data-mce-style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 464px;"" id=""mceResizeHandlesw"" style=""cursor: sw-resize; margin: 0px; padding: 0px; left: -5px; top: 464px;"" unselectable=""true""></div>"
76," <p>One of the following regions has the world’s largest tropical peatland, which holds about three years worth of global carbon emissions from fossil fuels; and the possible destruction of which can exert detrimental effect on the global climate. Which one of the following denot that region ?</p>",(a) Amazon Basin,(b) Congo Basin,(c) Kikon Basin,(d) Rio de la Plata Basin,Environment,b,Medium,Current Affairs(CA),"<ul><li>The Congo Basin is home to the world’s largest tropical peatlands, along with Brazil and Indonesia. The peat swamp forest of the Congo Basin stores around 29 billion tons of carbon – approximately equivalent to three years’ worth of global greenhouse gas emissions – while the Basin as a whole absorbs nearly 1.5 billion tons of carbon dioxide a year . The Basin stretches across six countries- Cameroon, Central African Republic, Democratic Republic of the Congo, Congo, Equatorial Guinea and Gabon.</li><li>“The Congo Basin is one of the world’s last regions that absorbs more carbon than it emits. <strong>Hence option (b) is the correct answer.</strong></li></ul>"
77," <p>With reference to perfluoroalkyl and polyfluoroalkyl substances (PFAS) that are used in making many consumer product, consider the following statements :</p><p>1. PFAS are found to be widespread in drinking water, food and food packaging material.</p><p>2. PFAS are not easily degraded in the environment.</p><p>3. Persistent exposure to PFAS can lead to bioaccumulation in animal bodies.</p><p>Which of the statements given above are correct?</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Environment,d,Easy,Current Affairs(CA),"<ul><li><strong>Statement 1 is correct:</strong> Perfluoroalkyl and polyfluoroalkyl substances (PFAS) are synthetic chemicals found in many products, such as clothing, carpets, fabrics for furniture, adhesives, paper packaging for food, and heat-resistant/non-stick cookware. </li><li><strong>Statement 2 is correct: </strong>They are also present in fire-fighting foams (or aqueous film forming foam; AFFF) used by both civilian and military firefighters. Also known as the ""forever chemicals"", PFAS are persistent (i.e., they do not break down) in the environment, and since they are used in the manufacturing of so many products, they are widespread internationally.</li><li><strong>Statement 3 is correct:</strong> People may encounter different PFAS chemicals in various ways. Over time, people may take in more of the chemicals than they excrete, a process that leads to bioaccumulation in bodies.</li></ul>"
78, <p>Consider the following :</p><p>1. Carabid beetles</p><p>2. Centipedes</p><p>3. Flies</p><p>4. Termites</p><p>5. Wasps</p><p>Parasitoid species are found how many of the above kind of organisms?</p>,(a) Only two,(b) Only three,(c) Only four,(d) All Five,Environment,b,Difficult,tCurrent Affairs(CA),"<ul><li>In evolutionary ecology, a parasitoid is an organism that lives in close association with its host at the host's expense, eventually resulting in the death of the host. Parasitoidism is one of six major evolutionary strategies within parasitism, distinguished by the fatal prognosis for the host, which makes the strategy close to predation.</li><li><strong>Option 1 is correct:</strong> Several genera of carabid beetles are ectoparasitoids as larvae. The parasitoid habit is uncommon in beetles; only eleven beetle families include parasitoid species. The best-known genera of parasitoid carabids are Brachinus, Lebia, and Lebistina. Brachinus, the celebrated bombardier beetle, emits a directed, explosive spray of boiling-hot quinone solution, which is considered the most highly evolved defensive secretion of the many types documented in the Carabidae.</li><li><strong>Options 3 and 5 are correct: </strong>Most parasitoids are either <strong>wasps </strong>and bees (Hymenoptera) or<strong> flies (Diptera)</strong>, although a few species of beetles, twisted wing insects, moths, and other insects have been identified as parasitoids. </li><li><strong>Option 2 is not correct:</strong> Centipedes are predatory arthropods. Centipedes are predominantly generalist predators, which means they are adapted to eat a broad range of prey. Common prey items include lumbricid earthworms, dipteran fly larvae, collembolans, and other centipedes.</li><li><strong>Option 4 is not correct: </strong>Termites are primarily detritivores, consuming dead plants at any level of decomposition. They also play a vital role in the ecosystem by recycling waste material such as dead wood, faeces and plants.</li></ul>"
79, <p>Consider the following plants</p><p>1. Groundnut </p><p>2. Horse-gram</p><p>3. Soybean</p><p>How many of the above belong to the pea family ?</p>,(a) Only one,(b) Only two,(c) All three,(d) None,Environment,c,Medium,Fundamental(F),"<ul><li>The Fabaceae or Leguminosae, commonly known as the legume, pea, or bean family, are a large and agriculturally important family of flowering plants. It includes trees, shrubs, and perennial or annual herbaceous plants, which are easily recognized by their fruit and their compound, stipulate leaves.</li><li><strong>Option 1 is correct:</strong> The peanut belongs to the botanical family Fabaceae (or Leguminosae), commonly known as the legume, bean, or pea family. </li><li><strong>Option 2 is correct: </strong>Macrotyloma uniflorum is a legume native to tropical southern Asia, known for its distinct taste and texture, widely used legume in many cuisines. It also belongs to the family Fabaceae.</li><li><strong>Option 3 is correct: </strong>The soybean, soy bean, or soya bean is a species of legume native to East Asia, widely grown for its edible bean, which has numerous uses. It also belongs to the family Fabaceae.</li></ul>"
80," <p>Consider the following statements</p><p>Statement-I:The Indian Flying Fox is placed under the “vermin” category in the Wild Life (Protection) Act, 1972. </p><p>Statement-II:The Indian Flying Fox feeds on the blood of other animals.</p><p>Which one of the following is correct in respect of the above statements ?</p>",(a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I,"(b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I.","(c) Statement-I is correct, but Statement-II is incorrect","(d) Statement-l is incorrect, but Statement-II is correct.",Current Affairs,c,Medium,Current Affairs(CA),"<ul><li><strong>Statement I is correct: </strong>The nectar and fruit-eating flying fox (Pteropus giganteus) is generally considered a vermin as they raid orchards. It had a similar official status under Schedule V of the Wildlife (Protection) Act of 1972 until it was put on the Schedule II list entailing a higher degree of protection.</li><li><strong>Statement II is not correct: </strong>As a keystone species causing seed dispersals of many plants in tropical systems, the flying fox has fascinated zoologists over the years. The Indian flying fox is vermin because they believe that it ""poaches"" ripe fruit from orchards. A study in India found that of all orchard crops, Indian flying foxes did the most damage to mango and guava crops.</li></ul>"
81, <p>The total fertility rate in a economy is defined as : </p>,(a) the number of children born per 1000 people in the population in a year.,(b) the number of children born to couple in their lifetime in a given population.,(c) the birth rate minus death rate.,(d) the average number of live births a woman would have by the end of her child-bearing age.,Geography,d,Easy,Fundamental(F),"<ul><li><strong>The Total Fertility Rate (TFR) is the average number of children born to a woman over her lifetime if she were to experience the current age-specific fertility rates, and if she lived from birth until the end of her reproductive life. </strong>In India, the TFR has experienced a significant decline, from nearly 6.2 children per woman in 1950 to just under 2 children per woman in 2021. <strong>Hence option (d) is the correct answer.</strong></li><li>TFR of about 2.1 children per woman is called Replacement-level fertility. TFR lower than 2.1 children per woman — indicates that a generation is not producing enough children to replace itself, eventually leading to an outright reduction in population.</li></ul>"
82," <p>Consider the following statements:</p><p>1. In India, Non-Banking Financial Companies can access the Liquidity Adjustment Facility window of the Reserve Bank of India.</p><p>2. In India, Foreign Institutional Investors can hold the Government Securities (G-Secs).</p><p>3. In India, Stock Exchanges can offer separate trading platforms for debts.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 and 2 only,(b) 3 only,"(c) 1, 2 and 3",(d) 2 and 3 only,Economics (Indian Economy),d,Difficult,tFundamental(F),"<ul><li>LAF is a facility extended by RBI to the scheduled commercial banks (excluding RRBs) and Primary Dealers (PDs) to avail of liquidity in case of requirement or park excess funds with RBI in case of excess liquidity on an overnight basis against the collateral of G-Secs including SDLs. Basically, LAF enables liquidity management on a day to day basis. The operations of LAF are conducted by way of repurchase agreements (repos and reverse repos) with RBI being the counter-party to all the transactions. All Scheduled Commercial Banks (excluding Regional Rural Banks) and Primary Dealers (PDs) having Current Account and SGL Account with RBI, Mumbai will be eligible to participate in the Repo and Reverse Repo auctions. Only some specified NBFCs form part of PDs and major NBFCs not part of PDs remain outside the preview of accessing LAF window of RBI. <strong>Hence statement 1 is not correct.</strong></li><li>FIIs who obtain specific approval from SEBI have been permitted to invest 100% of their portfolios in debt securities. Such investment may be in listed or to be listed corporate debt securities or in dated government securities, and is treated to be part of the overall limit on external commercial borrowing. <strong>Hence statement 2 is correct.</strong></li><li>With an aim to develop corporate debt market in the country, Sebi allowed creation of a separate debt segment on stock exchanges, wherein banks are allowed to become trading members of the bourses and trade in this market. NSE became the first to unveil a separate trading platform for debts. <strong>Hence statement 3 is correct. </strong></li></ul>"
83," <p>In India, which of the following can trade in Corporate Bonds and Government Securities?</p><p>1. Insurance Companies</p><p>2. Pension Funds</p><p>3. Retail Investors</p><p>Select the correct answer using the code given below:</p>",(a) 1 and 2 only,(b) 2 and 3 only,(c) 1 and 3 only,"(d) 1, 2 and 3",Economics (Indian Economy),d,Easy,Fundamental(F),"<ul><li>A Government Security (G-Sec) is a tradeable instrument issued by the Central Government or the State Governments. It acknowledges the Government’s debt obligation. Such securities are short term (usually called treasury bills, with original maturities of less than one year) or long term (usually called Government bonds or dated securities with original maturity of one year or more). </li><li>Major players in the G-Secs and Corporate Bond market include commercial banks and PDs besides institutional investors like<strong> insurance companies</strong>. PDs play an important role as market makers in G-Secs market. A market maker provides firm two way quotes in the market i.e. both buy and sell executable quotes for the concerned securities. Other participants include co-operative banks, regional rural banks, mutual funds, provident and pension funds.</li><li><strong>Through the Retail Direct scheme, individual investors can invest in Government bonds.</strong> In this scheme, individuals must register with the RBI for a Gilt Securities Account, called RDG or Retail Direct Gilt. RDG account holders can partake in the primary issuance of SG/CG/SGB/T-bill. One can directly invest In Corporate Bonds through apps like Zerodha etc. <strong>Hence option (d) is the correct answer.</strong></li></ul>"
84, <p>Consider the following:</p><p>1. Exchange-Traded Funds (ETF)</p><p>2. Motor vehicles</p><p>3. Currency swap </p><p>Which of the above is/are considered financial instruments?</p>,(a) 1 only,(b) 2 and 3 only,"(c) 1, 2 and 3",(d) 1 and 3 only,Economics (Indian Economy),d,Easy,Fundamental(F),"<ul><li><strong>A financial instrument is a real or virtual document representing a legal agreement involving any kind of monetary value. </strong>Financial instruments may also be divided according to an asset class, which depends on whether they are debt-based or equity-based. Foreign exchange instruments comprise a third, unique type of financial instrument.</li><li><strong>Debt-based instruments</strong> are essentially loans made by an investor to the owner of the asset. Short-term debt-based financial instruments last for one year or less. Securities of this kind come in the form of Treasury bills (T-bills) and commercial paper. </li><li><strong>Equity-based instruments </strong>represent ownership of an asset. Securities that trade under the banner of equity-based financial instruments are most often stocks, which can be either common stock or preferred shares.<strong> Exchange Traded Funds (ETFs) and mutual funds may also be equity-based instruments.</strong></li><li><strong>Foreign exchange (forex, or FX) instruments include derivatives such as forwards, </strong>futures, and options on currency pairs, as well as contracts for difference (CFDs). Currency swaps are another common form of forex instrument. </li><li><strong>Motor vehicles are tangible physical assets.</strong> They can be owned, bought, and sold, but they do not represent a financial claim or contractual agreement in the way that financial instruments do. While motor vehicles can be financed through loans or leases (which are financial instruments), the vehicles themselves are not classified as such. </li><li><strong>Hence option (d) is the correct answer. </strong></li></ul>"
85," <p>With reference to the sectors of the Indian economy, consider the following pairs:</p><p><em>Economic activity Sector</em></p><p>1. Storage of agricultural produce Secondary</p><p>2. Dairy farm Primary</p><p>3. Mineral exploration Tertiary</p><p>4. Weaving cloth Secondary</p><p>How many of the pairs given above are correctly matched?</p>",(a) Only one,(b) Only two,(c) Only three,(d) All four,Economics (Indian Economy),c,Medium,Fundamental(F),"<ul><li>Occupation wise an economy is broadly divided into primary, secondary and tertiary sectors. <strong>Primary sector includes production units producing goods by exploiting natural resources. Some examples are farming, mining, fishing, dairy farming etc. </strong>Most of such economic activities are usually carried out in rural areas. <strong>Hence pair 2 is correctly matched.</strong></li><li>The <strong>secondary sector</strong> covers activities in which natural products are changed into other forms through ways of manufacturing that we associate with industrial activity. Some examples <strong>are production of bicycles, scooters, spinning and weaving etc. Most of these activities are carried out in a factory or mill. Hence pair 4 is correctly matched. </strong><br/></li><li>The <strong>tertiary sector</strong> includes units producing only services like banks, transport shops, insurance government department, domestic servants, etc. These are activities that help in the development of the primary and secondary sectors. These activities, by themselves, do not produce a good but they are an aid or a support for the production process. For example, goods that are produced in the primary or secondary sector would need to be transported by trucks or trains and then sold in wholesale and retail shops. At times, it may be necessary to store these in godowns. <strong>Transport, storage, communication, banking, trade are some examples of tertiary activities. Hence pair 1 is not correctly matched. </strong><br/></li><li>Further, <strong>Mineral exploration</strong> (different from mining) is a complex activity representing high end research and development for exploration of minerals. It also involves specialists and consultants for prospecting of minerals skill and knowledge based economy. Though activities involving R&amp;D, specialists and consulting form part of Quaternary and Quinary sector, it has been historically been covered under Tertiary sector. <strong>So, in context of 3 major sectors of Indian economy (Primary, Secondary, tertiary), we can say that mineral exploration should form part of Tertiary sector per se. Hence pair 3 is correctly matched.</strong></li></ul>"
86, <p>Consider the following materials:</p><p>1. Agricultural residues</p><p>2. Corn grain</p><p>3. Wastewater treatment sludge</p><p>4. Wood mill waste</p><p>Which of the above can be used as feedstock for producing Sustainable Aviation Fuel?</p>,(a) 1 and 2 only,(b) 3 and 4 only,"(c) 1, 2, 3 and 4","(d) 1, 3 and 4 only",Environment,c,Medium,Current Affairs(CA),"<ul><li>SAF is a liquid fuel currently used in commercial aviation which reduces CO2 emissions by up to 80%. It can be produced from a number of sources (feedstock) including waste oil and fats, green and municipal waste and non-food crops.<br/></li><li>An estimated 1 billion dry tons of biomass can be collected sustainably each year in the United States, enough to produce 50–60 billion gallons of low-carbon biofuels. These resources include:<br/></li><li><strong>Corn grain</strong><br/><ul><li>Oil seeds<br/></li><li>Algae<br/></li><li>Other fats, oils, and greases</li></ul></li><li><strong>Agricultural residues</strong><ul><li>Forestry residues</li></ul></li><li><strong>Wood mill waste</strong><ul><li>Municipal solid waste streams</li></ul></li><li><strong>Wet wastes (manures, wastewater treatment sludge)</strong><ul><li>Dedicated energy crops.</li></ul></li></ul>"
87," <p>With reference to physical capital in Indian economy, consider the following pairs:</p><p><em>Items Category</em></p><p>1. Farmer's plough Working capital</p><p>2. Computer Fixed capital</p><p>3. Yarn used by the weaver Fixed capital</p><p>4. Petrol Working capital</p><p>How many of the above pairs are correctly matched?</p>",(a) Only one,(b) Only two,(c) Only three,(d) All four,Economics (Indian Economy),b,Easy,Fundamental(F),"<ul><li>In the intricate realm of business finance, fixed capital and working capital stand as crucial pillars, each playing a distinct yet complementary role in shaping an enterprise's financial structure. </li><li><strong>Fixed capital represents the long-term assets that contribute to a company's foundation and growth. </strong>These assets, including buildings, machinery, and equipment, are not intended for immediate turnover but serve as the infrastructure necessary for sustained operations over an extended period. <strong>Farmer's plough and computer are classified as fixed capital because they are long term assets that provide benefit over multiple production cycles. Hence pair 1 is not correctly matched and pair 2 is correctly matched. </strong></li><li>Conversely, <strong>working capital addresses the short-term financial needs essential for day-to-day operational activities. Both petrol and yarn</strong> are raw materials consumed within a single production cycle and are essential for the day to day operations of their respective businesses. Hence <strong>they are categorised under working capital. Hence pair 3 is not correctly matched and pair 4 is correctly matched. </strong></li></ul>"
88," <p>Which one of the following words/phrases is most appropriately used to denote ""an interoperable network of 3D virtual worlds that can be accessed simultaneously by millions of users, who can exert property rights over virtual items""?</p>",(a) Big data analytics,(b) Cryptography,(c) Metaverse,(d) Virtual matrix,Current Affairs,c,Easy,Current Affairs(CA),"<ul><li>The metaverse is a loosely defined term referring to virtual worlds in which users represented by avatars interact, usually in 3D and focused on social and economic connection. The metaverse often gets conflated with the virtual reality (VR) and augmented reality (AR) technology used to experience a shared 3D world. </li><li><strong>Hence option (c) is the correct answer.</strong></li></ul>"
89," <p>With reference to the rule/rules imposed by the Reserve Bank of India while treating foreign banks, consider the following statements:</p><p>1. There is no minimum capital requirement for wholly owned banking subsidiaries in India.</p><p>2. For wholly owned banking subsidiaries in India, at least 50% of the board members should be Indian nationals.</p><p>Which of the statements given above is/are correct?</p>",(a) 1 only,(b) 2 only,(c) Both 1 and 2,(d) Neither 1 nor 2,Economics (Indian Economy),b,Difficult,tFundamental(F),"<ul><li><strong>RBI allows foreign banks to operate in India either through branch presence or they can set up a wholly owned subsidiary (WOS) with near national treatment.</strong> The foreign banks have to choose one of the above two modes of presence and shall be governed by the principle of single mode of presence. </li><li><strong>The initial minimum paid-up voting equity capital for a WOS shall be 5 billion.</strong> The newly set up WOS of the foreign bank would be required to bring in the entire amount of initial capital upfront, which should be funded by free foreign exchange remittance from its parent. <strong>Hence statement 1 is not correct.</strong></li><li><strong>The composition of the board of directors of WOS should meet the following requirements:</strong></li></ul><ol><li style=""list-style-type: none;""><ol data-mce-style=""list-style-type: lower-alpha;"" style=""list-style-type: lower-alpha;""><li>not less than 51 percent of the total number of members of the board of directors shall consist of persons as defined under Section 10A of the Banking Regulation Act, 1949;</li><li>not less than two-third of the directors should be non-executive directors;</li><li>not less than one-third of the directors should be independent of the management of the subsidiary in India, its parent and any subsidiary or other associate of the foreign bank parent;</li><li>not less than 50 per cent directors should be Indian nationals/NRIs/PIOs subject to the condition that one-third of the directors are Indian nationals resident in India. Hence statement 2 is correct. </li></ol></li></ol>"
